id,school_name,school_address,suburb,postcode,sector,school_type,school_lat,school_lon,state_code
247,St John The Baptist Catholic Primary School,21A Dulkara Road,Woy Woy South,2256,Catholic,Primary,-33.502835,151.304027,NSW
248,St John Vianney Catholic Primary School,78 Tempe Street,Greenacre,2190,Catholic,Primary,-33.903833,151.0593,NSW
249,St John Vianney's Primary School,60-66 Yambo Street,Morisset,2264,Catholic,Primary,-33.109189,151.485189,NSW
250,St Patrick's Primary School,113 Gregory Rd,Lochinvar,2321,Catholic,Primary,-32.70211,151.455239,NSW
251,St Joseph's Primary School,Greville Street,South Murwillumbah,2484,Catholic,Primary,-28.331316,153.398364,NSW
252,St Joseph's Primary School,80 Palace Street,Denman,2328,Catholic,Primary,-32.386959,150.689135,NSW
253,St Joseph's Primary School,36 Kemp Street,West Kempsey,2440,Catholic,Primary,-31.075541,152.832134,NSW
254,St Joseph's Primary School,421 Ocean Drive,Laurieton,2443,Catholic,Primary,-31.640825,152.792044,NSW
255,Sts Peter and Paul Catholic Primary School,96 Manning Street,Kiama,2533,Catholic,Primary,-34.675825,150.853223,NSW
256,St Joseph's Catholic School,Queen Street,Oberon,2787,Catholic,Primary,-33.705108,149.85678,NSW
257,St Joseph's Catholic College,Russell Drysdale St,Gosford East,2250,Catholic,Secondary,-33.436858,151.346876,NSW
258,Holy Spirit Infants School,Church Street,Abermain,2326,Catholic,Primary,-32.81091,151.443237,NSW
259,St Joseph's Primary School,Adam St,Coraki,2471,Catholic,Primary,-28.989312,153.286072,NSW
260,St Joseph's Catholic School,Pye St,Eugowra,2806,Catholic,Primary,-33.428149,148.373779,NSW
261,St Joseph's Primary School,Coree Street,Finley,2713,Catholic,Primary,-35.637614,145.577308,NSW
262,St Joseph's Primary School,53 Denison Street,Gloucester,2422,Catholic,Primary,-32.00817,151.961621,NSW
263,St Joseph's Primary School,18 Ash Street,Leeton,2705,Catholic,Primary,-34.554931,146.404439,NSW
264,St Joseph's Primary School,Farquhar Street,Merewether,2291,Catholic,Primary,-32.937049,151.758934,NSW
265,St Joseph's Catholic Primary School,108 Ocean Street,Narrabeen,2101,Catholic,Primary,-33.713045,151.300014,NSW
266,St Joseph's School,Williewa Street,Portland,2847,Catholic,Primary,-33.353244,149.988335,NSW
267,St Joseph's Primary School,Warlters Street,Port Macquarie,2444,Catholic,Primary,-31.429358,152.894868,NSW
268,St Joseph's Catholic Primary School,Watkin Street,Rockdale,2216,Catholic,Primary,-33.951347,151.135236,NSW
269,St Joseph's Primary School,1 St Joseph's Drive,Taree,2430,Catholic,Primary,-31.912498,152.456446,NSW
270,St Joseph's Primary School,20 Coraki Rd,Woodburn,2472,Catholic,Primary,-29.072576,153.33785,NSW
271,St Joseph's Primary School,Adelaide Street,Blayney,2799,Catholic,Primary,-33.524941,149.257227,NSW
272,St Joseph's High School,Segenhoe Street,Aberdeen,2336,Catholic,Secondary,-32.167615,150.887984,NSW
273,St Joseph's School,21-35 Gundagai Street,Adelong,2729,Catholic,Primary,-35.313492,148.06687,NSW
274,St Joseph's Primary School,11 Perry Street,Alstonville,2477,Catholic,Primary,-28.838298,153.437713,NSW
275,St Joseph's School,60 Fitzroy St,Barraba,2347,Catholic,Primary,-30.377122,150.608957,NSW
276,St Bernard's Primary School  Batemans Bay,David Street,Batehaven,2536,Catholic,Primary,-35.739114,150.205622,NSW
277,St Francis Xavier's Primary School,Ernest Street,Belmont,2280,Catholic,Primary,-33.037763,151.661659,NSW
278,St Joseph's Catholic Primary School,8 Wilson Ave,Belmore,2192,Catholic,Primary,-33.923892,151.089192,NSW
279,St Joseph's School,29 Queen Street,Bombala,2632,Catholic,Primary,-36.906441,149.2359,NSW
280,St Joseph's School,Scott St,Boorowa,2586,Catholic,Primary,-34.438553,148.712939,NSW
281,St Joseph's Primary School,26C Bulahdelah Way,Bulahdelah,2423,Catholic,Primary,-32.404873,152.213469,NSW
282,St Joseph's Catholic Primary School,50 Park Road,Bulli,2516,Catholic,Primary,-34.334055,150.918223,NSW
283,St Kevin's Primary School,228 Main Rd,Cardiff,2285,Catholic,Primary,-32.942795,151.665665,NSW
284,St Joseph's Primary School,Shelton Street,Charlestown,2290,Catholic,Primary,-32.966894,151.702628,NSW
285,St Joseph's Catholic Primary School Como - Oyster Bay,Oyster Bay Road,Como,2226,Catholic,Primary,-34.00927,151.073429,NSW
286,St Joseph's Primary School,279 William Street,Condobolin,2877,Catholic,Primary,-33.084592,147.146801,NSW
287,St Joseph's Primary School,8 Blair St,Culcairn,2660,Catholic,Primary,-35.668659,147.035821,NSW
288,St Joseph's Primary School,49 Brown Street,Dungog,2420,Catholic,Primary,-32.400729,151.754143,NSW
289,St Joseph's Catholic Primary School,126 Liverpool Road,Enfield,2136,Catholic,Primary,-33.88806,151.10129,NSW
290,St Joseph's School,20 Wrigley Street,Gilgandra,2827,Catholic,Primary,-31.708488,148.663239,NSW
291,St Joseph's Primary School,Hyde Street,Grafton South,2460,Catholic,Primary,-29.725385,152.933617,NSW
292,St Joseph's School,Weddin Street,Grenfell,2810,Catholic,Primary,-33.898153,148.162516,NSW
293,St Joseph's Primary School,Aiden Street,Hillston,2675,Catholic,Primary,-33.484283,145.528149,NSW
294,St Joseph's Primary School,Kitchener Street,Junee,2663,Catholic,Primary,-34.87224,147.577395,NSW
295,St Joseph's Primary School,94 Joseph Street,Kingswood,2747,Catholic,Primary,-33.756798,150.721502,NSW
296,Holy Spirit Primary School,Barton Street,Kurri Kurri,2327,Catholic,Primary,-32.818582,151.484671,NSW
297,St Joseph's Primary School,Ferrier Street,Lockhart,2656,Catholic,Primary,-35.220472,146.718077,NSW
298,St Joseph's Primary School,23 Stanley Street,Maclean,2463,Catholic,Primary,-29.459346,153.202276,NSW
299,St Joseph's Primary School,57 King Street,East Maitland,2323,Catholic,Primary,-32.750531,151.58513,NSW
300,St Joseph's School,Loftus Street,Manildra,2865,Catholic,Primary,-33.184217,148.694661,NSW
301,St Joseph's Primary School,Marquet Street,Merriwa,2329,Catholic,Primary,-32.136813,150.358488,NSW
302,St Joseph's School,Edward Street,Molong,2866,Catholic,Primary,-33.094281,148.864531,NSW
303,St Joseph's School,72 - 74 Bucknell Street,Mungindi,2406,Catholic,Primary,-28.979979,148.990844,NSW
304,St Joseph's Primary School,85 Larmer Street,Narrandera,2700,Catholic,Primary,-34.749233,146.554626,NSW
305,St Joseph's Primary School,23 Terangion Street,Nyngan,2825,Catholic,Primary,-31.56439,147.190633,NSW
306,St Joseph's Catholic Primary School,21 Rosa Street,Oatley,2223,Catholic,Primary,-33.981565,151.082548,NSW
307,St Joseph's Primary School,165 Caswell Street,Peak Hill,2869,Catholic,Primary,-32.726162,148.187016,NSW
308,St Joseph's School,18 Thomas Street,Quirindi,2343,Catholic,Primary,-31.510242,150.677422,NSW
309,St Joseph's Catholic Primary School,28-32 Thurlow St,Riverwood,2210,Catholic,Primary,-33.951767,151.055038,NSW
310,St Joseph's School,99 Bridge Street,Tamworth West,2340,Catholic,Primary,-31.093385,150.917015,NSW
311,St Joseph's School,50 Scott Street,Tenterfield,2372,Catholic,Primary,-29.058372,152.014773,NSW
312,St Joseph's Primary School,140 Wangi Road,Kilaben Bay,2283,Catholic,Primary,-33.024861,151.57777,NSW
313,St Joseph's School,Wood Street,Uralla,2358,Catholic,Primary,-30.639193,151.50501,NSW
314,St Joseph's School,82 Arthur Street,Walgett,2832,Catholic,Primary,-30.024698,148.114405,NSW
315,St Joseph's School,Stewart Street,Warialda,2402,Catholic,Primary,-29.543428,150.57334,NSW
316,St Joseph's Primary School,1 King Street,Wauchope,2446,Catholic,Primary,-31.459694,152.732375,NSW
317,St Joseph's Primary School,Alma Street,Wee Waa,2388,Catholic,Primary,-30.227233,149.443937,NSW
318,St Joseph's Primary School,Church Crescent,Wingham,2429,Catholic,Primary,-31.871014,152.373716,NSW
319,St Joseph The Worker Catholic Primary School,2 New Street,Auburn South,2144,Catholic,Primary,-33.864697,151.02426,NSW
320,St Joseph's School,26 Coreen St,Jerilderie,2716,Catholic,Primary,-35.358181,145.724032,NSW
321,St Kevin's Catholic Primary School,57 - 59 Oaks Avenue,Dee Why,2099,Catholic,Primary,-33.754445,151.290364,NSW
322,St Kevin's Catholic Primary School,28 Hillview Road,Eastwood,2122,Catholic,Primary,-33.789546,151.078684,NSW
323,St Kieran's Catholic Primary School,63 Gordon Street,Manly Vale,2093,Catholic,Primary,-33.801553,151.255521,NSW
324,St Laurence's Primary School,Fitzroy Street,Dubbo,2830,Catholic,Primary,-32.260407,148.611988,NSW
325,St Lawrence's Primary School,Dalgarno St,Coonabarabran,2357,Catholic,Primary,-31.275219,149.273384,NSW
326,St Leo's Catholic College,16 Woolcott Ave,Wahroonga,2076,Catholic,Secondary,-33.715037,151.104338,NSW
327,St Luke's Catholic Primary School,75-79 Victoria Street,Revesby,2212,Catholic,Primary,-33.945569,151.016979,NSW
328,St Margaret Mary's Primary School,7 Chetwynd Road,Merrylands,2160,Catholic,Primary,-33.836279,150.981727,NSW
329,St Margaret Mary's Catholic Primary School,Cnr Avoca St and Clovelly Rd,Randwick,2031,Catholic,Primary,-33.90529,151.244676,NSW
330,St Mark's Catholic Primary School,31 Tranmere St,Drummoyne,2047,Catholic,Primary,-33.855573,151.154133,NSW
331,St Maroun's College,194-206 Wardell Road,Dulwich Hill,2203,Independent,Combined,-33.908236,151.144181,NSW
332,St Martha's Catholic Primary School,88 Churchill Avenue,Strathfield,2135,Catholic,Primary,-33.873815,151.086979,NSW
333,St Mary of the Angels Primary School,36 Wirruna Street,Guyra,2365,Catholic,Primary,-30.225568,151.67242,NSW
334,St Mary's Primary School,156 Rusden Street,Armidale,2350,Catholic,Primary,-30.516282,151.664034,NSW
335,St Mary Star of the Sea College,Harbour Street,Wollongong,2500,Independent,Secondary,-34.424075,150.903403,NSW
336,St Mary's Primary School,Park Street,Bellingen,2454,Catholic,Primary,-30.45571,152.898143,NSW
337,St Mary's Catholic Primary School,2 Broughton Street,Concord,2137,Catholic,Primary,-33.86792,151.103026,NSW
338,All Saints Catholic College,53 Bigge Street,Liverpool,2170,Catholic,Secondary,-33.920036,150.926859,NSW
339,St Mary's High School,Pacific Highway,Gateshead,2290,Catholic,Secondary,-32.980587,151.692941,NSW
340,St Mary's Catholic School,Percy St,Wellington,2820,Catholic,Combined,-32.556533,148.943445,NSW
341,All Saints Catholic Primary School (Liverpool),George Street,Liverpool,2170,Catholic,Primary,-33.919077,150.926265,NSW
342,Rosebank College,1A Harris Road,Five Dock,2046,Independent,Secondary,-33.868701,151.122212,NSW
343,St Mary's School,Selwyn Street,Batlow,2730,Catholic,Primary,-35.521774,148.146249,NSW
344,St Mary's Primary School,Carbin Street,Bowraville,2449,Catholic,Primary,-30.650993,152.850688,NSW
345,St Mary's Catholic College,Canterbury Street,Casino,2470,Catholic,Secondary,-28.861067,153.045384,NSW
346,St Mary's Primary School,207 Federation Drive,Corowa,2646,Catholic,Primary,-35.996528,146.388105,NSW
347,St Mary's School,Wade Street,Crookwell,2583,Catholic,Primary,-34.462394,149.469288,NSW
348,St Mary's Primary School,Wheeler'S Lane,Dubbo,2830,Catholic,Primary,-32.242336,148.631385,NSW
349,St Mary's Catholic Primary School ,54 Swanson Street,Erskineville,2043,Catholic,Primary,-33.900199,151.187625,NSW
350,St Mary's Primary School,436 Moppett Street,Hay,2711,Catholic,Primary,-34.508916,144.839753,NSW
351,St Mary's Catholic Primary School,Whistler St,Manly,2095,Catholic,Primary,-33.795043,151.286323,NSW
352,St Mary's School,Queen Street,Moruya,2537,Catholic,Primary,-35.909964,150.080108,NSW
353,St Mary's Catholic Primary School ,40 Ridge Street,North Sydney,2060,Catholic,Primary,-33.832701,151.207592,NSW
354,St Mary's Primary School,Cnr Byng & Park Streets,Orange East,2800,Catholic,Primary,-33.284615,149.117119,NSW
355,St Mary's Primary School,1 Myrtle St,Rydalmere,2116,Catholic,Primary,-33.811898,151.040766,NSW
356,St Mary's Primary School,12 Short Street,Scone,2337,Catholic,Primary,-32.053022,150.872225,NSW
357,St Mary's Primary School,2 Bayview St,Warners Bay,2282,Catholic,Primary,-32.975937,151.648849,NSW
358,St Mary's Primary School,2 Lawson Street,Warren,2824,Catholic,Primary,-31.699525,147.838373,NSW
359,St Mary's Primary School,Edon Street,Yoogali,2680,Catholic,Primary,-34.300591,146.083074,NSW
360,St Mary's Primary School,Elizabeth Street,Young,2594,Catholic,Primary,-34.308091,148.300263,NSW
361,St Mary's Star of the Sea Catholic Primary School,24-26 Croydon Road,Hurstville,2220,Catholic,Primary,-33.960257,151.111775,NSW
362,St Mary's Star of the Sea Catholic Primary School,Corks Lane,Milton,2538,Catholic,Primary,-35.311398,150.43026,NSW
363,St Mary's War Memorial School,England Street,West Wyalong,2671,Catholic,Primary,-33.926278,147.205942,NSW
364,St Matthew's Catholic School,4 Lewis Street,Mudgee,2850,Catholic,Combined,-32.59307,149.590336,NSW
365,St Matthew's Primary School,Tebbutt Street,Windsor,2756,Catholic,Primary,-33.6096,150.815286,NSW
366,St Mel's Catholic Primary School,14 Duke Street,Campsie,2194,Catholic,Primary,-33.910999,151.105925,NSW
367,St Michael's School,Tucklan Street,Dunedoo,2844,Catholic,Primary,-32.05976,149.260333,NSW
368,St Michael's School,3-5 Chapel Lane,Baulkham Hills,2153,Catholic,Primary,-33.743606,150.980025,NSW
369,St Michael's Catholic Primary School,24 Margaret Street,Belfield,2191,Catholic,Primary,-33.901446,151.088022,NSW
370,St Michael's Primary School,155 Reservoir Road,Blacktown South,2148,Catholic,Primary,-33.789893,150.899006,NSW
371,St Michael's School,55 Methul Street,Coolamon,2701,Catholic,Primary,-34.817776,147.203353,NSW
372,St Michael's Catholic Primary School,Haig Avenue,Daceyville,2032,Catholic,Primary,-33.930186,151.225447,NSW
373,St Michael's School,356-372 Harrison Street,Deniliquin,2710,Catholic,Primary,-35.53091,144.961567,NSW
374,St Michael's Catholic Primary School,181-187 Longueville Road,Lane Cove,2066,Catholic,Primary,-33.819014,151.169995,NSW
375,St Michael's School,45 Rowan Street,Manilla,2346,Catholic,Primary,-30.750059,150.723451,NSW
376,St Michael's Catholic Primary School,Maxim Street,Meadowbank,2114,Catholic,Primary,-33.812298,151.087241,NSW
377,St Michael's Catholic Primary School,Alfred St,Mittagong,2575,Catholic,Primary,-34.447452,150.449884,NSW
378,St Michael's Primary School,Sproule Street,Nelson Bay,2315,Catholic,Primary,-32.722709,152.135301,NSW
379,St Michael's Catholic Primary School,20 North Street,Nowra,2541,Catholic,Primary,-34.87286,150.597327,NSW
380,St Michael's Catholic Primary School,Percival Road,Stanmore,2048,Catholic,Primary,-33.892382,151.16499,NSW
381,St Michael's Catholic Primary School,Station Street,Thirroul,2515,Catholic,Primary,-34.317496,150.920991,NSW
382,St Monica's Primary School,10 Daking Street,North Parramatta,2151,Catholic,Primary,-33.793627,151.001217,NSW
383,St Monica's Primary School,32 Francis Rd,Richmond,2753,Catholic,Primary,-33.599586,150.759532,NSW
384,St Nicholas of Myra Primary School,Cnr Higgins Street and Lane,Penrith,2750,Catholic,Primary,-33.75482,150.700042,NSW
385,St Patrick's College,4 St Johns Road,Campbelltown,2560,Independent,Secondary,-34.078356,150.824679,NSW
386,St Patrick's College,Edgar Street,Strathfield,2135,Independent,Combined,-33.874621,151.075674,NSW
387,St Patrick's Marist College,151 Kirby Street,Dundas,2117,Catholic,Secondary,-33.802722,151.046824,NSW
388,St Patrick's Catholic Primary School,1 Royston Parade,Asquith,2077,Catholic,Primary,-33.685547,151.111529,NSW
389,St Patrick's Primary School,51-59 Allawah Street,Blacktown,2148,Catholic,Primary,-33.774574,150.898548,NSW
390,St Patrick's Catholic Primary School,Cnr York And Melbourne Streets,Gosford East,2250,Catholic,Primary,-33.436909,151.351495,NSW
391,St Patrick's Catholic Primary School,Belmont Street,Sutherland,2232,Catholic,Primary,-34.033942,151.06213,NSW
392,St Patrick's Parish School,449 Olive Street,Albury,2640,Catholic,Primary,-36.083551,146.918126,NSW
393,St Patrick's Primary School,Gipps Street,Bega,2550,Catholic,Primary,-36.679312,149.842771,NSW
394,St Patrick's Primary School,108-116 Bathurst Street,Brewarrina,2839,Catholic,Primary,-29.961079,146.858789,NSW
395,St Patrick's Primary School,155 Wollombi Road,Cessnock,2325,Catholic,Primary,-32.835544,151.350789,NSW
396,St Patrick's Primary School,Warrambool Street,Griffith,2680,Catholic,Primary,-34.281573,146.04609,NSW
397,St Patrick's Primary School,34 Calliope Street,Guildford,2161,Catholic,Primary,-33.853384,150.978105,NSW
398,St Patrick's Primary School,145 Albury Street,Holbrook,2644,Catholic,Primary,-35.721096,147.315255,NSW
399,St Patrick's Catholic Primary School,36 Chapel Street,Kogarah,2217,Catholic,Primary,-33.968416,151.135385,NSW
400,St Patrick's School,Mort Street,Lithgow,2790,Catholic,Primary,-33.483901,150.153401,NSW
401,St Patrick's Primary School,32 Macksville Heights Drive,Macksville,2447,Catholic,Primary,-30.708608,152.916726,NSW
402,St Patrick's Primary School,Villiers St,Parramatta,2150,Catholic,Primary,-33.807321,151.003808,NSW
403,St Patrick's Catholic Primary School,Kemble Street,Port Kembla,2505,Catholic,Primary,-34.482986,150.899823,NSW
404,St Patrick's Catholic Primary School,9 Drynan St,Summer Hill,2130,Catholic,Primary,-33.893718,151.133396,NSW
405,St Patrick's Primary School,213 Northcote Avenue,Swansea,2281,Catholic,Primary,-33.097424,151.643474,NSW
406,St Patrick's Primary School,Austin St,Trundle,2875,Catholic,Primary,-32.923921,147.7084,NSW
407,St Patrick's School,51N South Street,Walcha,2354,Catholic,Primary,-30.984563,151.591198,NSW
408,St Patrick's Primary School,Macquarie Street,Wallsend,2287,Catholic,Primary,-32.900094,151.663933,NSW
409,St Paul of The Cross Catholic Primary School,16 May St,Dulwich Hill,2203,Catholic,Primary,-33.905241,151.134799,NSW
410,St Paul's College,3 Klemke Avenue,Walla Walla,2659,Independent,Secondary,-35.755412,146.908182,NSW
411,St Paul's Lutheran Primary School,Lyne Street.,Henty,2658,Independent,Primary,-35.517777,147.031188,NSW
412,St Paul's Catholic Primary School,247-251 Tongarra Road,Albion Park,2527,Catholic,Primary,-34.572309,150.764554,NSW
413,St Paul's Catholic Primary School,20 Mitchell Street,Camden,2570,Catholic,Primary,-34.053085,150.695685,NSW
414,St Paul's Primary School,Felton Street,Gateshead,2290,Catholic,Primary,-32.979409,151.693609,NSW
415,St Paul's Catholic Primary School,18 Garrett Street,Moss Vale,2577,Catholic,Primary,-34.545843,150.37074,NSW
416,St Paul's Primary School,90A Gilles Street,Rutherford,2320,Catholic,Primary,-32.721035,151.530271,NSW
417,St Peter Chanel Catholic Primary School,43 Regent Street,Regents Park,2143,Catholic,Primary,-33.879232,151.027341,NSW
418,St Peter's Primary School,Currawong Crescent,Coleambally,2707,Catholic,Primary,-34.805097,145.879428,NSW
419,St Peter's Primary School,Dunbar St,Stockton,2295,Catholic,Primary,-32.90897,151.785877,NSW
420,St Philomena's School,Lloyds Road,Bathurst,2795,Catholic,Primary,-33.438323,149.566922,NSW
421,St Philomena's School,55 Boston Street,Moree,2400,Catholic,Combined,-29.459249,149.838103,NSW
422,St Pius' Catholic Primary School,209 Edgeware Road,Enmore,2042,Catholic,Primary,-33.907429,151.174296,NSW
423,St Pius X High School,Park Avenue,Adamstown,2289,Catholic,Secondary,-32.937602,151.715156,NSW
424,St Pius X College,35 Anderson Street,Chatswood,2067,Independent,Combined,-33.794902,151.182925,NSW
425,St Pius X Primary School,East Street,Dubbo West,2830,Catholic,Primary,-32.250604,148.588217,NSW
426,St Pius X Catholic Primary School,Cummins Street,Unanderra,2526,Catholic,Primary,-34.45198,150.841422,NSW
427,St Pius X Primary School,2 Lake Road,Windale,2306,Catholic,Primary,-32.992825,151.68365,NSW
428,St Raphael's Catholic School,11-15 Liverpool Street,Cowra,2794,Catholic,Combined,-33.832721,148.688619,NSW
429,St Raphael's Catholic Primary School,82 George Street,Hurstville,2221,Catholic,Primary,-33.975224,151.11051,NSW
430,St Scholastica's College,4 Avenue Road,Glebe,2037,Independent,Secondary,-33.875564,151.181091,NSW
431,Our Lady Queen of Peace Primary School,Braeside Road,Greystanes,2145,Catholic,Primary,-33.819847,150.95404,NSW
432,St Stanislaus College,Bentinck And Brilliant Streets,Bathurst,2795,Independent,Secondary,-33.427611,149.571665,NSW
433,St Patrick's School,26 Homer Street,Gundagai,2722,Catholic,Primary,-35.063066,148.108453,NSW
434,St Therese Catholic Primary School,96 Cartwright Ave,Sadleir,2168,Catholic,Primary,-33.918997,150.883637,NSW
435,St Therese's Catholic Primary School,448 Blaxland Road,Denistone,2122,Catholic,Primary,-33.797267,151.093926,NSW
436,St Therese's Catholic Primary School,2A Yerrick Road,Lakemba,2195,Catholic,Primary,-33.916143,151.078125,NSW
437,St Therese Catholic Primary School,43 Sutherland Street,Mascot,2020,Catholic,Primary,-33.925808,151.201113,NSW
438,St Therese Catholic Primary School,48 Chamberlain Rd,Padstow Heights,2211,Catholic,Primary,-33.962464,151.031563,NSW
439,St Therese's Catholic Primary School,1 Princes Highway,West Wollongong,2500,Catholic,Primary,-34.425936,150.871158,NSW
440,St Thomas More's Catholic School,Francis Avenue,Brighton-Le-Sands,2216,Catholic,Primary,-33.958325,151.151476,NSW
441,St Thomas Aquinas Primary School,168 Hawkesbury Rd,Springwood,2777,Catholic,Primary,-33.681499,150.589168,NSW
442,St Thomas' Catholic Primary School,2 Horsley Avenue,Willoughby,2068,Catholic,Primary,-33.795983,151.200205,NSW
443,O'Connor Catholic College,35 Kirwood Street,Armidale,2350,Catholic,Secondary,-30.51174,151.67943,NSW
444,St Ursula's College,69 Caroline St,Kingsgrove,2208,Catholic,Secondary,-33.941884,151.103281,NSW
445,St Vincent's College,1 Rockwall Crescent,Potts Point,2011,Independent,Secondary,-33.869586,151.223801,NSW
446,St Vincent's Catholic Primary School,30-34 Charlotte Street,Ashfield,2131,Catholic,Primary,-33.886031,151.126225,NSW
447,St Xavier's School,150 - 172 Bloomfield Street,Gunnedah,2380,Catholic,Primary,-30.977063,150.258252,NSW
448,St Francis Xavier's School,32 Nandewar Street,Narrabri,2390,Catholic,Primary,-30.325975,149.789022,NSW
449,San Clemente High School,Havelock Street,Mayfield,2304,Catholic,Secondary,-32.895968,151.743709,NSW
450,Catherine McAuley Catholic Primary School,90 Hill Street,Orange,2800,Catholic,Primary,-33.279406,149.094667,NSW
451,Blue Hills College,17 Blue Hills Avenue,Goonellabah,2480,Independent,Combined,-28.824666,153.354946,NSW
452,Border Christian College,Elizabeth Mitchell Drive,Thurgoona,2640,Independent,Combined,-36.039775,146.981421,NSW
453,Hills Adventist College,84 Cecil Avenue,Castle Hill,2154,Independent,Combined,-33.735512,151.005702,NSW
454,Mountain View Adventist College,41 Doonside Road,Doonside,2767,Independent,Combined,-33.767122,150.87024,NSW
455,Hurstville Adventist School,24 - 30 Wright Street,Hurstville,2220,Independent,Primary,-33.964775,151.109124,NSW
456,Tweed Valley Adventist College,7a Hall Drive,Murwillumbah,2484,Independent,Combined,-28.33261,153.371153,NSW
457,St Paul's Catholic College,198 Old Prospect Road,Greystanes,2145,Catholic,Secondary,-33.819079,150.952686,NSW
458,Holy Spirit Catholic Primary School,Cooney Street,North Ryde,2113,Catholic,Primary,-33.796209,151.123777,NSW
459,Our Lady Star of the Sea Catholic School,44 Kiora Road,Miranda,2228,Catholic,Primary,-34.032851,151.104062,NSW
460,Stella Maris College,52 Eurobin Avenue,Manly,2095,Independent,Secondary,-33.78629,151.286084,NSW
461,Stella Maris Catholic Primary School,Wentworth Street,Shellharbour,2529,Catholic,Primary,-34.580333,150.869894,NSW
462,SCEGGS  Darlinghurst,215 Forbes Street,Darlinghurst,2010,Independent,Combined,-33.87599,151.218826,NSW
463,Sydney Church of England Co-Educational Grammar School  Redlands,272 Military Road,Cremorne,2090,Independent,Combined,-33.832193,151.227263,NSW
464,Sydney Church of England Grammar School,Blue Street,North Sydney,2060,Independent,Combined,-33.839913,151.204871,NSW
465,Sydney Grammar School  Edgecliff Preparatory School,7 Alma Street,Paddington,2021,Independent,Primary,-33.879554,151.230279,NSW
466,Sydney Grammar School  St Ives Preparatory School,11-21 Ayres Road,St Ives,2075,Independent,Primary,-33.718123,151.17078,NSW
467,Sydney Grammar School,10 College Street,Darlinghurst,2010,Independent,Secondary,-33.874973,151.213277,NSW
468,Tara Anglican School for Girls,Masons Drive,North Parramatta,2151,Independent,Combined,-33.790469,151.014717,NSW
469,St Clare's High School,Davis Street,Taree,2430,Catholic,Secondary,-31.897023,152.479476,NSW
470,The Armidale School,87 Douglas Street,Armidale,2350,Independent,Combined,-30.519975,151.673195,NSW
471,The King's School,87-129 Pennant Hills Road,North Parramatta,2151,Independent,Combined,-33.788027,151.021918,NSW
472,The Scots College,Victoria Road,Bellevue Hill,2023,Independent,Combined,-33.875115,151.253856,NSW
473,The Scots School,4173 O'Connell Road,Bathurst,2795,Independent,Combined,-33.431184,149.616329,NSW
474,Trinity Grammar School,Prospect Road,Summer Hill,2130,Independent,Combined,-33.898552,151.130711,NSW
475,Tudor House,6480 Illawarra Highway,Moss Vale,2577,Independent,Primary,-34.560626,150.408017,NSW
476,Tyndale Christian School,58 Douglas Road,Blacktown,2148,Independent,Combined,-33.782349,150.885119,NSW
477,Villa Maria Catholic Primary School,Mark Street,Hunters Hill,2110,Catholic,Primary,-33.830064,151.139696,NSW
478,Waverley College,131 Birrell Street,Waverley,2024,Independent,Combined,-33.900034,151.257337,NSW
479,Wenona School Ltd,176 Walker Street,North Sydney,2060,Independent,Combined,-33.834101,151.209609,NSW
480,Christ the King Primary School,2 Statham Avenue,North Rocks,2151,Catholic,Primary,-33.775284,151.02327,NSW
481,Sacred Heart Primary School,235-245 Lake Albert Road,Kooringal,2650,Catholic,Primary,-35.137892,147.376874,NSW
482,St Paul the Apostle Primary School,44 Buckleys Rd,Winston Hills,2153,Catholic,Primary,-33.777215,150.973113,NSW
483,St Paul's College,107 Sea Street,West Kempsey,2440,Catholic,Secondary,-31.060509,152.822097,NSW
484,St Rose Catholic Primary School,8 Rose Avenue,Collaroy Plateau,2097,Catholic,Primary,-33.726921,151.286194,NSW
485,St Therese's Primary School,Burke Street,New Lambton,2305,Catholic,Primary,-32.925619,151.716067,NSW
486,St Therese's Community School,Barrier Hwy,Wilcannia,2836,Catholic,Primary,-31.559128,143.379376,NSW
487,The Scots School Albury,Perry Street,Albury,2640,Independent,Combined,-36.07289,146.9272,NSW
488,St Joseph's Primary School,106 Church Street,Balranald,2715,Catholic,Primary,-34.638078,143.563823,NSW
489,Caroline Chisholm College,90-98 The Lakes Drive,Glenmore Park,2745,Catholic,Secondary,-33.78659,150.674905,NSW
490,Our Lady Queen of Peace Catholic Primary School,Cnr Westminster Rd And Oxford St,Gladesville,2111,Catholic,Primary,-33.826261,151.126955,NSW
491,St Mary's Catholic Primary School,458 Main Road,Noraville,2263,Catholic,Primary,-33.268628,151.558775,NSW
492,St Anthony's Catholic Primary School,Cnr Balaclava And Agincourt Rds,Marsfield,2122,Catholic,Primary,-33.780982,151.102615,NSW
493,St Mary's Primary School,Centre Street,Casino,2470,Catholic,Primary,-28.862006,153.044961,NSW
494,St John's Primary School,11 Murwillumbah Road,Mullumbimby,2482,Catholic,Primary,-28.549467,153.496826,NSW
495,Cathedral School,98 George Street,Bathurst,2795,Catholic,Primary,-33.419281,149.575319,NSW
496,Barker College,91 Pacific Highway,Hornsby,2077,Independent,Combined,-33.709245,151.099056,NSW
497,Kamaroi Rudolf Steiner School,220 Forest Way,Belrose,2085,Independent,Primary,-33.711374,151.215821,NSW
498,Regents Park Christian School,59-61 Regent Street,Regents Park,2143,Independent,Combined,-33.881224,151.026762,NSW
