Id,State,state_code,City/Town,Suburb,Postcode,Property_Median_Value,Updated_Year,Updated_Month
1352,New South Wale,NSW,SYDNEY,Wandera,2360,251000,2017,6
1353,New South Wale,NSW,SYDNEY,Woodstock,2360,251000,2017,6
1354,New South Wale,NSW,SYDNEY,Ashford,2361,446267,2017,6
1355,New South Wale,NSW,SYDNEY,Atholwood,2361,446267,2017,6
1356,New South Wale,NSW,SYDNEY,Bonshaw,2361,446267,2017,6
1357,New South Wale,NSW,SYDNEY,Limestone,2361,446267,2017,6
1358,New South Wale,NSW,SYDNEY,Pindaroi,2361,446267,2017,6
1359,New South Wale,NSW,SYDNEY,Backwater,2365,446267,2017,6
1360,New South Wale,NSW,SYDNEY,Bald Blair,2365,446267,2017,6
1361,New South Wale,NSW,SYDNEY,Baldersleigh,2365,446267,2017,6
1362,New South Wale,NSW,SYDNEY,Bassendean,2365,446267,2017,6
1363,New South Wale,NSW,SYDNEY,Ben Lomond,2365,446267,2017,6
1364,New South Wale,NSW,SYDNEY,Black Mountain,2365,446267,2017,6
1365,New South Wale,NSW,SYDNEY,Briarbrook,2365,446267,2017,6
1366,New South Wale,NSW,SYDNEY,Brockley,2365,446267,2017,6
1367,New South Wale,NSW,SYDNEY,Brushy Creek,2365,446267,2017,6
1368,New South Wale,NSW,SYDNEY,Falconer,2365,446267,2017,6
1369,New South Wale,NSW,SYDNEY,Georges Creek,2365,446267,2017,6
1370,New South Wale,NSW,SYDNEY,Glen Nevis,2365,446267,2017,6
1371,New South Wale,NSW,SYDNEY,Glencoe,2365,446267,2017,6
1372,New South Wale,NSW,SYDNEY,Green Hills,2365,446267,2017,6
1373,New South Wale,NSW,SYDNEY,Guyra,2365,446267,2017,6
1374,New South Wale,NSW,SYDNEY,Llangothlin,2365,446267,2017,6
1375,New South Wale,NSW,SYDNEY,Maybole,2365,446267,2017,6
1376,New South Wale,NSW,SYDNEY,Mount Mitchell,2365,446267,2017,6
1377,New South Wale,NSW,SYDNEY,New Valley,2365,446267,2017,6
1378,New South Wale,NSW,SYDNEY,Oban,2365,446267,2017,6
1379,New South Wale,NSW,SYDNEY,South Guyra,2365,446267,2017,6
1380,New South Wale,NSW,SYDNEY,Tenterden,2365,446267,2017,6
1381,New South Wale,NSW,SYDNEY,The Basin,2365,446267,2017,6
1382,New South Wale,NSW,SYDNEY,Tubbamurra,2365,446267,2017,6
1383,New South Wale,NSW,SYDNEY,Wandsworth,2365,446267,2017,6
1384,New South Wale,NSW,SYDNEY,Old Mill,2369,446267,2017,6
1385,New South Wale,NSW,SYDNEY,Stannifer,2369,446267,2017,6
1386,New South Wale,NSW,SYDNEY,Tingha,2369,446267,2017,6
1387,New South Wale,NSW,SYDNEY,Bald Nob,2370,227500,2017,6
1388,New South Wale,NSW,SYDNEY,Diehard,2370,227500,2017,6
1389,New South Wale,NSW,SYDNEY,Dundee,2370,227500,2017,6
1390,New South Wale,NSW,SYDNEY,Furracabad,2370,227500,2017,6
1391,New South Wale,NSW,SYDNEY,Gibraltar Range,2370,227500,2017,6
1392,New South Wale,NSW,SYDNEY,Glen Elgin,2370,227500,2017,6
1393,New South Wale,NSW,SYDNEY,Glen Innes,2370,227500,2017,6
1394,New South Wale,NSW,SYDNEY,Kingsgate,2370,227500,2017,6
1395,New South Wale,NSW,SYDNEY,Kookabookra,2370,227500,2017,6
1396,New South Wale,NSW,SYDNEY,Lambs Valley,2370,227500,2017,6
1397,New South Wale,NSW,SYDNEY,Matheson,2370,227500,2017,6
1398,New South Wale,NSW,SYDNEY,Moggs Swamp,2370,227500,2017,6
1399,New South Wale,NSW,SYDNEY,Moogem,2370,227500,2017,6
1400,New South Wale,NSW,SYDNEY,Morven,2370,227500,2017,6
1401,New South Wale,NSW,SYDNEY,Newton Boyd,2370,227500,2017,6
1402,New South Wale,NSW,SYDNEY,Pinkett,2370,227500,2017,6
1403,New South Wale,NSW,SYDNEY,Rangers Valley,2370,227500,2017,6
1404,New South Wale,NSW,SYDNEY,Red Range,2370,227500,2017,6
1405,New South Wale,NSW,SYDNEY,Reddestone,2370,227500,2017,6
1406,New South Wale,NSW,SYDNEY,Shannon Vale,2370,227500,2017,6
1407,New South Wale,NSW,SYDNEY,Swan Vale,2370,227500,2017,6
1408,New South Wale,NSW,SYDNEY,Wellingrove,2370,227500,2017,6
1409,New South Wale,NSW,SYDNEY,Yarrowford,2370,227500,2017,6
1410,New South Wale,NSW,SYDNEY,Capoompeta,2371,446267,2017,6
1411,New South Wale,NSW,SYDNEY,Deepwater,2371,446267,2017,6
1412,New South Wale,NSW,SYDNEY,Emmaville,2371,446267,2017,6
1413,New South Wale,NSW,SYDNEY,Rocky Creek,2371,446267,2017,6
1414,New South Wale,NSW,SYDNEY,Stannum,2371,446267,2017,6
1415,New South Wale,NSW,SYDNEY,Tent Hill,2371,446267,2017,6
1416,New South Wale,NSW,SYDNEY,The Gulf,2371,446267,2017,6
1417,New South Wale,NSW,SYDNEY,Torrington,2371,446267,2017,6
1418,New South Wale,NSW,SYDNEY,Wellington Vale,2371,446267,2017,6
1419,New South Wale,NSW,SYDNEY,Yellow Dam,2371,446267,2017,6
1420,New South Wale,NSW,SYDNEY,Back Creek,2372,255000,2017,6
1421,New South Wale,NSW,SYDNEY,Billyrimba,2372,255000,2017,6
1422,New South Wale,NSW,SYDNEY,Black Swamp,2372,255000,2017,6
1423,New South Wale,NSW,SYDNEY,Bluff Rock,2372,255000,2017,6
1424,New South Wale,NSW,SYDNEY,Bolivia,2372,255000,2017,6
1425,New South Wale,NSW,SYDNEY,Boonoo Boonoo,2372,255000,2017,6
1426,New South Wale,NSW,SYDNEY,Boorook,2372,255000,2017,6
1427,New South Wale,NSW,SYDNEY,Bryans Gap,2372,255000,2017,6
1428,New South Wale,NSW,SYDNEY,Bungulla,2372,255000,2017,6
1429,New South Wale,NSW,SYDNEY,Carrolls Creek,2372,255000,2017,6
1430,New South Wale,NSW,SYDNEY,Cullendore,2372,255000,2017,6
1431,New South Wale,NSW,SYDNEY,Jennings,2372,255000,2017,6
1432,New South Wale,NSW,SYDNEY,Leechs Gully,2372,255000,2017,6
1433,New South Wale,NSW,SYDNEY,Liston,2372,255000,2017,6
1434,New South Wale,NSW,SYDNEY,Mingoola,2372,255000,2017,6
1435,New South Wale,NSW,SYDNEY,Mole River,2372,255000,2017,6
1436,New South Wale,NSW,SYDNEY,Mount Mackenzie,2372,255000,2017,6
1437,New South Wale,NSW,SYDNEY,Pyes Creek,2372,255000,2017,6
1438,New South Wale,NSW,SYDNEY,Rivertree,2372,255000,2017,6
1439,New South Wale,NSW,SYDNEY,Rocky River,2372,255000,2017,6
1440,New South Wale,NSW,SYDNEY,Sandy Flat,2372,255000,2017,6
1441,New South Wale,NSW,SYDNEY,Sandy Hill,2372,255000,2017,6
1442,New South Wale,NSW,SYDNEY,Silent Grove,2372,255000,2017,6
1443,New South Wale,NSW,SYDNEY,Steinbrook,2372,255000,2017,6
1444,New South Wale,NSW,SYDNEY,Sunnyside,2372,255000,2017,6
1445,New South Wale,NSW,SYDNEY,Tarban,2372,255000,2017,6
1446,New South Wale,NSW,SYDNEY,Tenterfield,2372,255000,2017,6
1447,New South Wale,NSW,SYDNEY,The Scrub,2372,255000,2017,6
1448,New South Wale,NSW,SYDNEY,Timbarra,2372,255000,2017,6
1449,New South Wale,NSW,SYDNEY,Willsons Downfall,2372,255000,2017,6
1450,New South Wale,NSW,SYDNEY,Wylie Creek,2372,255000,2017,6
1451,New South Wale,NSW,SYDNEY,Blue Vale,2380,353000,2017,6
1452,New South Wale,NSW,SYDNEY,Emerald Hill,2380,353000,2017,6
1453,New South Wale,NSW,SYDNEY,Ghoolendaadi,2380,353000,2017,6
1454,New South Wale,NSW,SYDNEY,Gunnedah,2380,353000,2017,6
1455,New South Wale,NSW,SYDNEY,Kelvin,2380,353000,2017,6
1456,New South Wale,NSW,SYDNEY,Marys Mount,2380,353000,2017,6
1457,New South Wale,NSW,SYDNEY,Milroy,2380,353000,2017,6
1458,New South Wale,NSW,SYDNEY,Orange Grove,2380,353000,2017,6
1459,New South Wale,NSW,SYDNEY,Rangari,2380,353000,2017,6
1460,New South Wale,NSW,SYDNEY,Breeza,2381,446267,2017,6
1461,New South Wale,NSW,SYDNEY,Curlewis,2381,446267,2017,6
1462,New South Wale,NSW,SYDNEY,Premer,2381,446267,2017,6
1463,New South Wale,NSW,SYDNEY,Tambar Springs,2381,446267,2017,6
1464,New South Wale,NSW,SYDNEY,Boggabri,2382,446267,2017,6
1465,New South Wale,NSW,SYDNEY,Maules Creek,2382,446267,2017,6
1466,New South Wale,NSW,SYDNEY,Wean,2382,446267,2017,6
1467,New South Wale,NSW,SYDNEY,Willala,2382,446267,2017,6
1468,New South Wale,NSW,SYDNEY,Boolcarroll,2388,446267,2017,6
1469,New South Wale,NSW,SYDNEY,Cuttabri,2388,446267,2017,6
1470,New South Wale,NSW,SYDNEY,Jews Lagoon,2388,446267,2017,6
1471,New South Wale,NSW,SYDNEY,Merah North,2388,446267,2017,6
1472,New South Wale,NSW,SYDNEY,Pilliga,2388,446267,2017,6
1473,New South Wale,NSW,SYDNEY,Spring Plains,2388,446267,2017,6
1474,New South Wale,NSW,SYDNEY,The Pilliga,2388,446267,2017,6
1475,New South Wale,NSW,SYDNEY,Wee Waa,2388,446267,2017,6
1476,New South Wale,NSW,SYDNEY,Yarrie Lake,2388,446267,2017,6
1477,New South Wale,NSW,SYDNEY,Baan Baa,2390,320000,2017,6
1478,New South Wale,NSW,SYDNEY,Back Creek,2390,320000,2017,6
1479,New South Wale,NSW,SYDNEY,Berrigal,2390,320000,2017,6
1480,New South Wale,NSW,SYDNEY,Bohena Creek,2390,320000,2017,6
1481,New South Wale,NSW,SYDNEY,Bullawa Creek,2390,320000,2017,6
1482,New South Wale,NSW,SYDNEY,Couradda,2390,320000,2017,6
1483,New South Wale,NSW,SYDNEY,Edgeroi,2390,320000,2017,6
1484,New South Wale,NSW,SYDNEY,Eulah Creek,2390,320000,2017,6
1485,New South Wale,NSW,SYDNEY,Harparary,2390,320000,2017,6
1486,New South Wale,NSW,SYDNEY,Jacks Creek,2390,320000,2017,6
1487,New South Wale,NSW,SYDNEY,Kaputar,2390,320000,2017,6
1488,New South Wale,NSW,SYDNEY,Narrabri,2390,320000,2017,6
1489,New South Wale,NSW,SYDNEY,Narrabri West,2390,320000,2017,6
1490,New South Wale,NSW,SYDNEY,Rocky Creek,2390,320000,2017,6
1491,New South Wale,NSW,SYDNEY,Tarriaro,2390,320000,2017,6
1492,New South Wale,NSW,SYDNEY,Turrawan,2390,320000,2017,6
1493,New South Wale,NSW,SYDNEY,Binnaway,2395,446267,2017,6
1494,New South Wale,NSW,SYDNEY,Ropers Road,2395,446267,2017,6
1495,New South Wale,NSW,SYDNEY,Weetaliba,2395,446267,2017,6
1496,New South Wale,NSW,SYDNEY,Baradine,2396,446267,2017,6
1497,New South Wale,NSW,SYDNEY,Barwon,2396,446267,2017,6
1498,New South Wale,NSW,SYDNEY,Goorianawa,2396,446267,2017,6
1499,New South Wale,NSW,SYDNEY,Kenebri,2396,446267,2017,6
1500,New South Wale,NSW,SYDNEY,Biniguy,2399,446267,2017,6
1501,New South Wale,NSW,SYDNEY,Pallamallawa,2399,446267,2017,6
1502,New South Wale,NSW,SYDNEY,Ashley,2400,131500,2017,6
1503,New South Wale,NSW,SYDNEY,Bullarah,2400,131500,2017,6
1504,New South Wale,NSW,SYDNEY,Crooble,2400,131500,2017,6
1505,New South Wale,NSW,SYDNEY,Mallowa,2400,131500,2017,6
1506,New South Wale,NSW,SYDNEY,Moree,2400,131500,2017,6
1507,New South Wale,NSW,SYDNEY,Moree East,2400,131500,2017,6
1508,New South Wale,NSW,SYDNEY,Terry Hie Hie,2400,131500,2017,6
1509,New South Wale,NSW,SYDNEY,Tulloona,2400,131500,2017,6
1510,New South Wale,NSW,SYDNEY,Yarraman,2400,131500,2017,6
1511,New South Wale,NSW,SYDNEY,Balfours Peak,2402,446267,2017,6
1512,New South Wale,NSW,SYDNEY,Coolatai,2402,446267,2017,6
1513,New South Wale,NSW,SYDNEY,Warialda,2402,446267,2017,6
1514,New South Wale,NSW,SYDNEY,Warialda Rail,2402,446267,2017,6
1515,New South Wale,NSW,SYDNEY,Delungra,2403,446267,2017,6
1516,New South Wale,NSW,SYDNEY,Gragin,2403,446267,2017,6
1517,New South Wale,NSW,SYDNEY,Myall Creek,2403,446267,2017,6
1518,New South Wale,NSW,SYDNEY,Bangheet,2404,446267,2017,6
1519,New South Wale,NSW,SYDNEY,Bingara,2404,446267,2017,6
1520,New South Wale,NSW,SYDNEY,Dinoga,2404,446267,2017,6
1521,New South Wale,NSW,SYDNEY,Elcombe,2404,446267,2017,6
1522,New South Wale,NSW,SYDNEY,Gineroi,2404,446267,2017,6
1523,New South Wale,NSW,SYDNEY,Keera,2404,446267,2017,6
1524,New South Wale,NSW,SYDNEY,Pallal,2404,446267,2017,6
1525,New South Wale,NSW,SYDNEY,Riverview,2404,446267,2017,6
1526,New South Wale,NSW,SYDNEY,Upper Bingara,2404,446267,2017,6
1527,New South Wale,NSW,SYDNEY,Mungindi,2406,446267,2017,6
1528,New South Wale,NSW,SYDNEY,Weemelah,2406,446267,2017,6
1529,New South Wale,NSW,SYDNEY,Boggabilla,2409,446267,2017,6
1530,New South Wale,NSW,SYDNEY,Boonal,2409,446267,2017,6
1531,New South Wale,NSW,SYDNEY,Monkerai,2415,446267,2017,6
1532,New South Wale,NSW,SYDNEY,Nooroo,2415,446267,2017,6
1533,New South Wale,NSW,SYDNEY,Stroud Road,2415,446267,2017,6
1534,New South Wale,NSW,SYDNEY,Upper Karuah River,2415,446267,2017,6
1535,New South Wale,NSW,SYDNEY,Weismantels,2415,446267,2017,6
1536,New South Wale,NSW,SYDNEY,Alison,2420,367500,2017,6
1537,New South Wale,NSW,SYDNEY,Bandon Grove,2420,367500,2017,6
1538,New South Wale,NSW,SYDNEY,Bendolba,2420,367500,2017,6
1539,New South Wale,NSW,SYDNEY,Brookfield,2420,367500,2017,6
1540,New South Wale,NSW,SYDNEY,Cambra,2420,367500,2017,6
1541,New South Wale,NSW,SYDNEY,Chichester,2420,367500,2017,6
1542,New South Wale,NSW,SYDNEY,Dungog,2420,367500,2017,6
1543,New South Wale,NSW,SYDNEY,Flat Tops,2420,367500,2017,6
1544,New South Wale,NSW,SYDNEY,Fosterton,2420,367500,2017,6
1545,New South Wale,NSW,SYDNEY,Hanleys Creek,2420,367500,2017,6
1546,New South Wale,NSW,SYDNEY,Hilldale,2420,367500,2017,6
1547,New South Wale,NSW,SYDNEY,Main Creek,2420,367500,2017,6
1548,New South Wale,NSW,SYDNEY,Marshdale,2420,367500,2017,6
1549,New South Wale,NSW,SYDNEY,Martins Creek,2420,367500,2017,6
1550,New South Wale,NSW,SYDNEY,Munni,2420,367500,2017,6
1551,New South Wale,NSW,SYDNEY,Salisbury,2420,367500,2017,6
1552,New South Wale,NSW,SYDNEY,Stroud Hill,2420,367500,2017,6
1553,New South Wale,NSW,SYDNEY,Sugarloaf,2420,367500,2017,6
1554,New South Wale,NSW,SYDNEY,Tabbil Creek,2420,367500,2017,6
1555,New South Wale,NSW,SYDNEY,Underbank,2420,367500,2017,6
1556,New South Wale,NSW,SYDNEY,Wallaringa,2420,367500,2017,6
1557,New South Wale,NSW,SYDNEY,Wallarobba,2420,367500,2017,6
1558,New South Wale,NSW,SYDNEY,Wirragulla,2420,367500,2017,6
1559,New South Wale,NSW,SYDNEY,Fishers Hill,2421,446267,2017,6
1560,New South Wale,NSW,SYDNEY,Paterson,2421,446267,2017,6
1561,New South Wale,NSW,SYDNEY,Tocal,2421,446267,2017,6
1562,New South Wale,NSW,SYDNEY,Torryburn,2421,446267,2017,6
1563,New South Wale,NSW,SYDNEY,Vacy,2421,446267,2017,6
1564,New South Wale,NSW,SYDNEY,Webbers Creek,2421,446267,2017,6
1565,New South Wale,NSW,SYDNEY,Back Creek,2422,340560,2017,6
1566,New South Wale,NSW,SYDNEY,Bakers Creek,2422,340560,2017,6
1567,New South Wale,NSW,SYDNEY,Barrington,2422,340560,2017,6
1568,New South Wale,NSW,SYDNEY,Barrington Tops,2422,340560,2017,6
1569,New South Wale,NSW,SYDNEY,Baxters Ridge,2422,340560,2017,6
1570,New South Wale,NSW,SYDNEY,Belbora,2422,340560,2017,6
1571,New South Wale,NSW,SYDNEY,Berrico,2422,340560,2017,6
1572,New South Wale,NSW,SYDNEY,Bindera,2422,340560,2017,6
1573,New South Wale,NSW,SYDNEY,Bowman,2422,340560,2017,6
1574,New South Wale,NSW,SYDNEY,Bowman Farm,2422,340560,2017,6
1575,New South Wale,NSW,SYDNEY,Bretti,2422,340560,2017,6
1576,New South Wale,NSW,SYDNEY,Bulliac,2422,340560,2017,6
1577,New South Wale,NSW,SYDNEY,Bundook,2422,340560,2017,6
1578,New South Wale,NSW,SYDNEY,Callaghans Creek,2422,340560,2017,6
1579,New South Wale,NSW,SYDNEY,Cobark,2422,340560,2017,6
1580,New South Wale,NSW,SYDNEY,Coneac,2422,340560,2017,6
1581,New South Wale,NSW,SYDNEY,Copeland,2422,340560,2017,6
1582,New South Wale,NSW,SYDNEY,Craven,2422,340560,2017,6
1583,New South Wale,NSW,SYDNEY,Craven Plateau,2422,340560,2017,6
1584,New South Wale,NSW,SYDNEY,Curricabark,2422,340560,2017,6
1585,New South Wale,NSW,SYDNEY,Dewitt,2422,340560,2017,6
1586,New South Wale,NSW,SYDNEY,Faulkland,2422,340560,2017,6
1587,New South Wale,NSW,SYDNEY,Forbesdale,2422,340560,2017,6
1588,New South Wale,NSW,SYDNEY,Gangat,2422,340560,2017,6
1589,New South Wale,NSW,SYDNEY,Giro,2422,340560,2017,6
1590,New South Wale,NSW,SYDNEY,Glen Ward,2422,340560,2017,6
1591,New South Wale,NSW,SYDNEY,Gloucester,2422,340560,2017,6
1592,New South Wale,NSW,SYDNEY,Gloucester Tops,2422,340560,2017,6
1593,New South Wale,NSW,SYDNEY,Invergordon,2422,340560,2017,6
1594,New South Wale,NSW,SYDNEY,Kia Ora,2422,340560,2017,6
1595,New South Wale,NSW,SYDNEY,Mares Run,2422,340560,2017,6
1596,New South Wale,NSW,SYDNEY,Mernot,2422,340560,2017,6
1597,New South Wale,NSW,SYDNEY,Mograni,2422,340560,2017,6
1598,New South Wale,NSW,SYDNEY,Moppy,2422,340560,2017,6
1599,New South Wale,NSW,SYDNEY,Rawdon Vale,2422,340560,2017,6
1600,New South Wale,NSW,SYDNEY,Rookhurst,2422,340560,2017,6
1601,New South Wale,NSW,SYDNEY,Stratford,2422,340560,2017,6
1602,New South Wale,NSW,SYDNEY,Terreel,2422,340560,2017,6
1603,New South Wale,NSW,SYDNEY,Tibbuc,2422,340560,2017,6
1604,New South Wale,NSW,SYDNEY,Titaatee Creek,2422,340560,2017,6
1605,New South Wale,NSW,SYDNEY,Tugrabakh,2422,340560,2017,6
1606,New South Wale,NSW,SYDNEY,Upper Bowman,2422,340560,2017,6
1607,New South Wale,NSW,SYDNEY,Wallanbah,2422,340560,2017,6
1608,New South Wale,NSW,SYDNEY,Wards River,2422,340560,2017,6
1609,New South Wale,NSW,SYDNEY,Waukivory,2422,340560,2017,6
1610,New South Wale,NSW,SYDNEY,Woko,2422,340560,2017,6
1611,New South Wale,NSW,SYDNEY,Bombah Point,2423,330000,2017,6
1612,New South Wale,NSW,SYDNEY,Boolambayte,2423,330000,2017,6
1613,New South Wale,NSW,SYDNEY,Bulahdelah,2423,330000,2017,6
1614,New South Wale,NSW,SYDNEY,Bungwahl,2423,330000,2017,6
1615,New South Wale,NSW,SYDNEY,Coolongolook,2423,330000,2017,6
1616,New South Wale,NSW,SYDNEY,Crawford River,2423,330000,2017,6
1617,New South Wale,NSW,SYDNEY,Markwell,2423,330000,2017,6
1618,New South Wale,NSW,SYDNEY,Mayers Flat,2423,330000,2017,6
1619,New South Wale,NSW,SYDNEY,Mungo Brush,2423,330000,2017,6
1620,New South Wale,NSW,SYDNEY,Myall Lake,2423,330000,2017,6
1621,New South Wale,NSW,SYDNEY,Nerong,2423,330000,2017,6
1622,New South Wale,NSW,SYDNEY,Seal Rocks,2423,330000,2017,6
1623,New South Wale,NSW,SYDNEY,Topi Topi,2423,330000,2017,6
1624,New South Wale,NSW,SYDNEY,Upper Myall,2423,330000,2017,6
1625,New South Wale,NSW,SYDNEY,Violet Hill,2423,330000,2017,6
