,,,,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count
period,,,,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4
suburb,postcode,Category,Subcategory,,,,,,,,,,,,,,,,,,,,,,
KANPI,5724,SERIOUS CRIMINAL TRESPASS,SCT - Residence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
KANPI,5724,THEFT AND RELATED OFFENCES,Other theft,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KANPI,5724,THEFT AND RELATED OFFENCES,Theft from motor vehicle,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KANYAKA,5434,SERIOUS CRIMINAL TRESPASS,SCT - Residence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
KAPINNIE,5632,THEFT AND RELATED OFFENCES,Other theft,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAPUNDA,5373,ACTS INTENDED TO CAUSE INJURY,Assault Police,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAPUNDA,5373,ACTS INTENDED TO CAUSE INJURY,Common Assault,3,1,6,0,5,2,2,1,1,0,2,3,2,1,7,0,0,3,0,1,2,4
KAPUNDA,5373,ACTS INTENDED TO CAUSE INJURY,Other acts intended to cause injury,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
KAPUNDA,5373,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,0,1,0,1,1,0,3,3,3,0,3,4,1,4,4,3,4,0,1,0,1,3
KAPUNDA,5373,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
KAPUNDA,5373,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,2,0
KAPUNDA,5373,FRAUD DECEPTION AND RELATED OFFENCES,"Other fraud, deception and related offences",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
KAPUNDA,5373,HOMICIDE AND RELATED OFFENCES,Other homicide and related offences,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KAPUNDA,5373,OTHER OFFENCES AGAINST THE PERSON,"Abduction, harassment and other offences",0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0
KAPUNDA,5373,OTHER OFFENCES AGAINST THE PERSON,Dangerous or negligent acts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
KAPUNDA,5373,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,0,0,0,0,1,0,0,0,0,0,1,2,0,1,1,1,0,0,1,2,0,0
KAPUNDA,5373,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,1,0,1,0,2,2,0,1,0,3,1,0,1,0,0,0,1,0,1,0,0,0
KAPUNDA,5373,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,2,6,5,5,0,1,7,1,3,6,7,7,3,6,8,4,3,1,3,4,6,14
KAPUNDA,5373,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1
KAPUNDA,5373,ROBBERY AND RELATED OFFENCES,Aggravated robbery,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
KAPUNDA,5373,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,4,4,2,1,2,1,2,0,1,1,0,1,5,4,1,1,1,2,5,2,6,5
KAPUNDA,5373,SERIOUS CRIMINAL TRESPASS,SCT - Residence,3,0,0,2,1,0,0,2,3,3,1,1,1,2,2,2,2,5,2,3,0,1
KAPUNDA,5373,THEFT AND RELATED OFFENCES,Other theft,8,6,5,3,3,1,3,9,5,10,4,8,3,7,7,6,9,7,6,6,11,3
KAPUNDA,5373,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAPUNDA,5373,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1,5,0,3,2,2,1,2,1,1,0,1,1,1,1,3,4,2,6,1,1,2
KAPUNDA,5373,THEFT AND RELATED OFFENCES,Theft from shop,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KAPUNDA,5373,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,1
KARATTA,5223,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KARATTA,5223,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
KARATTA,5223,SERIOUS CRIMINAL TRESPASS,SCT - Residence,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KARATTA,5223,THEFT AND RELATED OFFENCES,Other theft,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
KARATTA,5223,THEFT AND RELATED OFFENCES,Theft from motor vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KARKOO,5607,ACTS INTENDED TO CAUSE INJURY,Common Assault,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
KARKOO,5607,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KARKOO,5607,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KARKOO,5607,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KARKOO,5607,SERIOUS CRIMINAL TRESPASS,SCT - Residence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
KARKOO,5607,THEFT AND RELATED OFFENCES,Other theft,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KARKOO,5607,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KAROONDA,5307,ACTS INTENDED TO CAUSE INJURY,Assault Police,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
KAROONDA,5307,ACTS INTENDED TO CAUSE INJURY,Common Assault,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KAROONDA,5307,ACTS INTENDED TO CAUSE INJURY,Other acts intended to cause injury,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
KAROONDA,5307,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
KAROONDA,5307,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
KAROONDA,5307,OTHER OFFENCES AGAINST THE PERSON,"Abduction, harassment and other offences",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAROONDA,5307,OTHER OFFENCES AGAINST THE PERSON,Dangerous or negligent acts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
KAROONDA,5307,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAROONDA,5307,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,3,1,0,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
KAROONDA,5307,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1
KAROONDA,5307,SERIOUS CRIMINAL TRESPASS,SCT - Residence,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KAROONDA,5307,THEFT AND RELATED OFFENCES,Other theft,1,2,1,2,2,0,1,0,0,1,0,0,1,0,1,3,1,0,1,2,1,2
KAROONDA,5307,THEFT AND RELATED OFFENCES,Theft from motor vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KAROONDA,5307,THEFT AND RELATED OFFENCES,Theft from shop,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
KAROONDA,5307,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
KARTE,5307,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KARTE,5307,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
KARTE,5307,THEFT AND RELATED OFFENCES,Other theft,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
KATARAPKO,5343,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KATARAPKO,5343,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEILIRA,5275,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
KEILIRA,5275,THEFT AND RELATED OFFENCES,Other theft,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
KEITH,5267,ACTS INTENDED TO CAUSE INJURY,Assault Police,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
KEITH,5267,ACTS INTENDED TO CAUSE INJURY,Common Assault,1,0,0,1,3,1,0,0,1,0,0,3,1,2,4,1,2,2,2,1,1,1
KEITH,5267,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,4,0,0,0,0,1,1,1,1,1,1,2,0,0,1,1,2,0,1,1,2,2
KEITH,5267,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KEITH,5267,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,0,0,0,0,8,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
KEITH,5267,FRAUD DECEPTION AND RELATED OFFENCES,"Other fraud, deception and related offences",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
KEITH,5267,HOMICIDE AND RELATED OFFENCES,Murder,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEITH,5267,OTHER OFFENCES AGAINST THE PERSON,"Abduction, harassment and other offences",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEITH,5267,OTHER OFFENCES AGAINST THE PERSON,Dangerous or negligent acts,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
KEITH,5267,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
KEITH,5267,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0
KEITH,5267,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,5,5,4,5,5,1,4,2,3,3,2,5,3,1,7,2,3,3,4,2,2,8
KEITH,5267,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
KEITH,5267,ROBBERY AND RELATED OFFENCES,Blackmail and extortion,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KEITH,5267,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,6,1,1,0,0,1,2,1,0,1,1,1,0,0,0,1,2,1,1,0,0,0
KEITH,5267,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1,1,0,1,1,1,0,1,1,2,2,1,2,0,0,0,1,0,0,0,0,1
KEITH,5267,THEFT AND RELATED OFFENCES,Other theft,5,5,1,3,2,3,4,2,0,2,1,5,5,9,2,5,7,3,2,2,5,2
KEITH,5267,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KEITH,5267,THEFT AND RELATED OFFENCES,Theft from motor vehicle,3,3,1,0,0,0,3,1,1,0,3,0,0,0,2,0,3,0,0,0,0,1
KEITH,5267,THEFT AND RELATED OFFENCES,Theft from shop,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,2,1,0,0,0
KEITH,5267,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
KELLIDIE BAY,5607,SERIOUS CRIMINAL TRESPASS,SCT - Residence,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
KELLIDIE BAY,5607,THEFT AND RELATED OFFENCES,Other theft,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
KENMORE PARK,5724,ACTS INTENDED TO CAUSE INJURY,Common Assault,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KENMORE PARK,5724,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENSINGTON,5068,ACTS INTENDED TO CAUSE INJURY,Assault Police,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
KENSINGTON,5068,ACTS INTENDED TO CAUSE INJURY,Common Assault,2,1,1,0,1,1,2,1,1,2,2,0,0,3,2,1,0,2,2,0,0,1
KENSINGTON,5068,ACTS INTENDED TO CAUSE INJURY,Other acts intended to cause injury,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
KENSINGTON,5068,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,0,0,4,0,2,0,2,1,1,2,1,1,3,1,2,4,4,0,0,0,0,0
KENSINGTON,5068,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENSINGTON,5068,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,1,0,1,1,0,2,0,1,0,0,0,0,0,2,1,1,0,0,0,0,1,0
KENSINGTON,5068,FRAUD DECEPTION AND RELATED OFFENCES,"Other fraud, deception and related offences",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KENSINGTON,5068,OTHER OFFENCES AGAINST THE PERSON,"Abduction, harassment and other offences",1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
KENSINGTON,5068,OTHER OFFENCES AGAINST THE PERSON,Dangerous or negligent acts,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
KENSINGTON,5068,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,2,0,0
KENSINGTON,5068,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,1,1,1,0,0,0,1,0,0,0,1,0,2,0,2,1,2,0,0,1,0,0
KENSINGTON,5068,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,5,2,2,3,6,2,1,4,4,4,9,5,1,4,1,3,6,1,3,4,4,9
KENSINGTON,5068,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
KENSINGTON,5068,ROBBERY AND RELATED OFFENCES,Aggravated robbery,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KENSINGTON,5068,ROBBERY AND RELATED OFFENCES,Blackmail and extortion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KENSINGTON,5068,ROBBERY AND RELATED OFFENCES,Non-aggravated robbery,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENSINGTON,5068,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,0,1,2,0,0,1,1,0,0,0,0,2,0,0,0,1,1,0,0,4,2,0
KENSINGTON,5068,SERIOUS CRIMINAL TRESPASS,SCT - Residence,4,7,2,4,1,1,4,2,1,2,1,1,1,1,4,1,3,2,0,2,2,0
KENSINGTON,5068,THEFT AND RELATED OFFENCES,Other theft,5,4,4,3,4,4,7,5,12,10,4,3,6,3,3,4,3,3,3,1,8,3
KENSINGTON,5068,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,0
KENSINGTON,5068,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1,0,2,1,1,5,1,0,3,0,2,4,1,2,2,3,1,0,1,2,3,0
KENSINGTON,5068,THEFT AND RELATED OFFENCES,Theft from shop,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
KENSINGTON,5068,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,2,0,0,0,2,0
KENSINGTON GARDENS,5068,ACTS INTENDED TO CAUSE INJURY,Common Assault,1,2,0,0,0,2,1,0,0,0,0,2,1,2,0,0,0,0,1,1,1,1
KENSINGTON GARDENS,5068,ACTS INTENDED TO CAUSE INJURY,Other acts intended to cause injury,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
KENSINGTON GARDENS,5068,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1,0,3,0,0,0,0,2,1,0,0,0,1,4,3,0,0,0,1,2,1,1
KENSINGTON GARDENS,5068,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENSINGTON GARDENS,5068,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
KENSINGTON GARDENS,5068,OTHER OFFENCES AGAINST THE PERSON,"Abduction, harassment and other offences",0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,2
KENSINGTON GARDENS,5068,OTHER OFFENCES AGAINST THE PERSON,Dangerous or negligent acts,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
KENSINGTON GARDENS,5068,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0
KENSINGTON GARDENS,5068,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
KENSINGTON GARDENS,5068,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,2,3,3,2,4,2,5,0,2,1,2,0,1,2,5,1,5,2,1,1,5,1
KENSINGTON GARDENS,5068,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
KENSINGTON GARDENS,5068,ROBBERY AND RELATED OFFENCES,Aggravated robbery,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KENSINGTON GARDENS,5068,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,0,0,0,2,0,0,0,0,0,0,3,0,1,2,0,1,0,1,0,0,2,1
KENSINGTON GARDENS,5068,SERIOUS CRIMINAL TRESPASS,SCT - Residence,3,5,7,1,1,3,1,3,2,1,1,1,2,2,2,0,3,4,1,1,2,1
KENSINGTON GARDENS,5068,THEFT AND RELATED OFFENCES,Other theft,4,2,4,4,1,6,1,6,4,1,8,2,3,2,4,2,4,3,3,5,4,9
KENSINGTON GARDENS,5068,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENSINGTON GARDENS,5068,THEFT AND RELATED OFFENCES,Theft from motor vehicle,2,3,1,3,2,0,1,1,0,0,0,0,0,1,1,1,2,0,0,2,1,1
KENSINGTON GARDENS,5068,THEFT AND RELATED OFFENCES,Theft from shop,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
KENSINGTON GARDENS,5068,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,2,1,0,1,0
KENSINGTON PARK,5068,ACTS INTENDED TO CAUSE INJURY,Common Assault,0,0,0,1,0,0,0,1,2,1,0,0,0,1,0,1,0,0,1,1,0,0
KENSINGTON PARK,5068,ACTS INTENDED TO CAUSE INJURY,Other acts intended to cause injury,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENSINGTON PARK,5068,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,0,1,2,0,2,1,2,2,0,2,1,2,0,2,0,0,1,0,2,0,0,1
KENSINGTON PARK,5068,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0
KENSINGTON PARK,5068,FRAUD DECEPTION AND RELATED OFFENCES,"Other fraud, deception and related offences",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
KENSINGTON PARK,5068,HOMICIDE AND RELATED OFFENCES,Murder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
KENSINGTON PARK,5068,OTHER OFFENCES AGAINST THE PERSON,"Abduction, harassment and other offences",0,0,0,0,2,1,0,0,0,3,2,0,2,0,0,1,1,1,4,2,1,0
KENSINGTON PARK,5068,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
KENSINGTON PARK,5068,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0
KENSINGTON PARK,5068,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1,6,3,0,1,1,2,0,1,5,1,3,0,2,0,2,4,1,3,2,1,1
KENSINGTON PARK,5068,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KENSINGTON PARK,5068,ROBBERY AND RELATED OFFENCES,Blackmail and extortion,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENSINGTON PARK,5068,ROBBERY AND RELATED OFFENCES,Non-aggravated robbery,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENSINGTON PARK,5068,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,2,1,0,0,1,3,1,0,1,2,0,2,2,1,0,1,2,1,1,4,3,3
KENSINGTON PARK,5068,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2,2,2,1,0,2,3,1,1,0,1,2,0,3,1,2,3,1,4,2,3,2
KENSINGTON PARK,5068,THEFT AND RELATED OFFENCES,Other theft,2,0,4,3,2,3,3,0,3,7,6,3,3,10,5,5,3,2,3,1,5,3
KENSINGTON PARK,5068,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
KENSINGTON PARK,5068,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1,6,5,3,2,2,3,1,1,5,0,0,2,0,0,0,1,0,2,2,0,0
KENSINGTON PARK,5068,THEFT AND RELATED OFFENCES,Theft from shop,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
KENSINGTON PARK,5068,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,1,0,0,0,1,1,0
KENT TOWN,5067,ACTS INTENDED TO CAUSE INJURY,Assault Police,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
KENT TOWN,5067,ACTS INTENDED TO CAUSE INJURY,Common Assault,2,1,2,1,4,3,1,1,1,1,0,1,2,3,4,2,2,2,0,1,2,0
KENT TOWN,5067,ACTS INTENDED TO CAUSE INJURY,Other acts intended to cause injury,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
KENT TOWN,5067,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,4,1,3,6,2,4,2,1,2,3,0,3,3,1,2,2,0,2,1,1,2,2
KENT TOWN,5067,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
KENT TOWN,5067,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,1,1,0,5,1,1,1,1,1,0,0,1,1,0,1,1,0,0,2,1,1,1
KENT TOWN,5067,FRAUD DECEPTION AND RELATED OFFENCES,"Other fraud, deception and related offences",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KENT TOWN,5067,OTHER OFFENCES AGAINST THE PERSON,"Abduction, harassment and other offences",0,1,0,0,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
KENT TOWN,5067,OTHER OFFENCES AGAINST THE PERSON,Dangerous or negligent acts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KENT TOWN,5067,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,0,0,0,1,0,1,0,0,0,3,0,0,1,1,0,1,0,0,0,0,0,0
KENT TOWN,5067,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,0,0,1,0,3,0,0,1,2,1,1,0,1,0,2,0,4,1,0,0,0,1
