,,,0
81,Unnamed: 0_level_0,Other offences,
81,Unnamed: 0_level_0,suburb,
81,Unnamed: 0_level_0,district,Weston Creek
82,Q1,Homicide,0.0
82,Q1,Assault,1.0
82,Q1,Sexual assault,0.0
82,Q1,Offences against a person,0.0
82,Q1,Burglary,5.0
82,Q1,Motor vehicle theft,0.0
82,Q1,Theft (excluding Motor Vehicles),9.0
82,Q1,Robbery,0.0
82,Q1,Road fatality,0.0
82,Q1,Road collision with injury,0.0
82,Q1,Traffic Infringement Notices,0.0
82,Q1,Property damage,1.0
82,Q1,Other offences,157.0
82,Q1,suburb,
82,Q1,district,
82,Q2,Homicide,0.0
82,Q2,Assault,0.0
82,Q2,Sexual assault,2.0
82,Q2,Offences against a person,0.0
82,Q2,Burglary,2.0
82,Q2,Motor vehicle theft,0.0
82,Q2,Theft (excluding Motor Vehicles),7.0
82,Q2,Robbery,0.0
82,Q2,Road fatality,0.0
82,Q2,Road collision with injury,0.0
82,Q2,Traffic Infringement Notices,0.0
82,Q2,Property damage,2.0
82,Q2,Other offences,1.0
82,Q2,suburb,
82,Q2,district,
82,Q3,Homicide,0.0
82,Q3,Assault,1.0
82,Q3,Sexual assault,0.0
82,Q3,Offences against a person,0.0
82,Q3,Burglary,4.0
82,Q3,Motor vehicle theft,2.0
82,Q3,Theft (excluding Motor Vehicles),7.0
82,Q3,Robbery,0.0
82,Q3,Road fatality,0.0
82,Q3,Road collision with injury,0.0
82,Q3,Traffic Infringement Notices,4.0
82,Q3,Property damage,5.0
82,Q3,Other offences,3.0
82,Q3,suburb,
82,Q3,district,
82,Q4,Homicide,0.0
82,Q4,Assault,1.0
82,Q4,Sexual assault,0.0
82,Q4,Offences against a person,2.0
82,Q4,Burglary,2.0
82,Q4,Motor vehicle theft,0.0
82,Q4,Theft (excluding Motor Vehicles),6.0
82,Q4,Robbery,0.0
82,Q4,Road fatality,0.0
82,Q4,Road collision with injury,0.0
82,Q4,Traffic Infringement Notices,5.0
82,Q4,Property damage,1.0
82,Q4,Other offences,4.0
82,Q4,suburb,
82,Q4,district,
82,Quarter,Homicide,
82,Quarter,Assault,
82,Quarter,Sexual assault,
82,Quarter,Offences against a person,
82,Quarter,Burglary,
82,Quarter,Motor vehicle theft,
82,Quarter,Theft (excluding Motor Vehicles),
82,Quarter,Robbery,
82,Quarter,Road fatality,
82,Quarter,Road collision with injury,
82,Quarter,Traffic Infringement Notices,
82,Quarter,Property damage,
82,Quarter,Other offences,
82,Quarter,suburb,Chapman
82,Quarter,district,
83,Q1,Homicide,0.0
83,Q1,Assault,2.0
83,Q1,Sexual assault,0.0
83,Q1,Offences against a person,0.0
83,Q1,Burglary,1.0
83,Q1,Motor vehicle theft,0.0
83,Q1,Theft (excluding Motor Vehicles),12.0
83,Q1,Robbery,0.0
83,Q1,Road fatality,0.0
83,Q1,Road collision with injury,1.0
83,Q1,Traffic Infringement Notices,1.0
83,Q1,Property damage,4.0
83,Q1,Other offences,4.0
83,Q1,suburb,
83,Q1,district,
83,Q2,Homicide,0.0
83,Q2,Assault,4.0
83,Q2,Sexual assault,0.0
83,Q2,Offences against a person,0.0
83,Q2,Burglary,2.0
83,Q2,Motor vehicle theft,1.0
83,Q2,Theft (excluding Motor Vehicles),9.0
83,Q2,Robbery,0.0
83,Q2,Road fatality,0.0
83,Q2,Road collision with injury,1.0
83,Q2,Traffic Infringement Notices,9.0
83,Q2,Property damage,5.0
83,Q2,Other offences,8.0
83,Q2,suburb,
83,Q2,district,
83,Q3,Homicide,0.0
83,Q3,Assault,5.0
83,Q3,Sexual assault,0.0
83,Q3,Offences against a person,0.0
83,Q3,Burglary,0.0
83,Q3,Motor vehicle theft,0.0
83,Q3,Theft (excluding Motor Vehicles),7.0
83,Q3,Robbery,0.0
83,Q3,Road fatality,0.0
83,Q3,Road collision with injury,0.0
83,Q3,Traffic Infringement Notices,5.0
83,Q3,Property damage,6.0
83,Q3,Other offences,3.0
83,Q3,suburb,
83,Q3,district,
83,Q4,Homicide,0.0
83,Q4,Assault,4.0
83,Q4,Sexual assault,0.0
83,Q4,Offences against a person,0.0
83,Q4,Burglary,4.0
83,Q4,Motor vehicle theft,1.0
83,Q4,Theft (excluding Motor Vehicles),6.0
83,Q4,Robbery,1.0
83,Q4,Road fatality,0.0
83,Q4,Road collision with injury,1.0
83,Q4,Traffic Infringement Notices,1.0
83,Q4,Property damage,4.0
83,Q4,Other offences,6.0
83,Q4,suburb,
83,Q4,district,
83,Quarter,Homicide,
83,Quarter,Assault,
83,Quarter,Sexual assault,
83,Quarter,Offences against a person,
83,Quarter,Burglary,
83,Quarter,Motor vehicle theft,
83,Quarter,Theft (excluding Motor Vehicles),
83,Quarter,Robbery,
83,Quarter,Road fatality,
83,Quarter,Road collision with injury,
83,Quarter,Traffic Infringement Notices,
83,Quarter,Property damage,
83,Quarter,Other offences,
83,Quarter,suburb,Duffy
83,Quarter,district,
84,Q1,Homicide,0.0
84,Q1,Assault,2.0
84,Q1,Sexual assault,0.0
84,Q1,Offences against a person,0.0
84,Q1,Burglary,0.0
84,Q1,Motor vehicle theft,0.0
84,Q1,Theft (excluding Motor Vehicles),6.0
84,Q1,Robbery,0.0
84,Q1,Road fatality,0.0
84,Q1,Road collision with injury,1.0
84,Q1,Traffic Infringement Notices,12.0
84,Q1,Property damage,2.0
84,Q1,Other offences,7.0
84,Q1,suburb,
84,Q1,district,
84,Q2,Homicide,0.0
84,Q2,Assault,0.0
84,Q2,Sexual assault,1.0
84,Q2,Offences against a person,1.0
84,Q2,Burglary,7.0
84,Q2,Motor vehicle theft,0.0
84,Q2,Theft (excluding Motor Vehicles),13.0
84,Q2,Robbery,0.0
84,Q2,Road fatality,0.0
84,Q2,Road collision with injury,0.0
84,Q2,Traffic Infringement Notices,3.0
84,Q2,Property damage,9.0
84,Q2,Other offences,4.0
84,Q2,suburb,
84,Q2,district,
84,Q3,Homicide,0.0
84,Q3,Assault,6.0
84,Q3,Sexual assault,2.0
84,Q3,Offences against a person,1.0
84,Q3,Burglary,1.0
84,Q3,Motor vehicle theft,4.0
84,Q3,Theft (excluding Motor Vehicles),10.0
84,Q3,Robbery,1.0
84,Q3,Road fatality,0.0
84,Q3,Road collision with injury,0.0
84,Q3,Traffic Infringement Notices,9.0
84,Q3,Property damage,9.0
84,Q3,Other offences,11.0
84,Q3,suburb,
84,Q3,district,
84,Q4,Homicide,0.0
84,Q4,Assault,4.0
84,Q4,Sexual assault,2.0
84,Q4,Offences against a person,0.0
84,Q4,Burglary,2.0
84,Q4,Motor vehicle theft,0.0
84,Q4,Theft (excluding Motor Vehicles),6.0
84,Q4,Robbery,0.0
84,Q4,Road fatality,0.0
84,Q4,Road collision with injury,1.0
84,Q4,Traffic Infringement Notices,10.0
84,Q4,Property damage,2.0
84,Q4,Other offences,8.0
84,Q4,suburb,
84,Q4,district,
84,Quarter,Homicide,
84,Quarter,Assault,
84,Quarter,Sexual assault,
84,Quarter,Offences against a person,
84,Quarter,Burglary,
84,Quarter,Motor vehicle theft,
84,Quarter,Theft (excluding Motor Vehicles),
84,Quarter,Robbery,
84,Quarter,Road fatality,
84,Quarter,Road collision with injury,
84,Quarter,Traffic Infringement Notices,
84,Quarter,Property damage,
84,Quarter,Other offences,
84,Quarter,suburb,Fisher
84,Quarter,district,
85,Q1,Homicide,0.0
85,Q1,Assault,0.0
85,Q1,Sexual assault,0.0
85,Q1,Offences against a person,0.0
85,Q1,Burglary,3.0
85,Q1,Motor vehicle theft,0.0
85,Q1,Theft (excluding Motor Vehicles),12.0
85,Q1,Robbery,0.0
85,Q1,Road fatality,0.0
85,Q1,Road collision with injury,2.0
85,Q1,Traffic Infringement Notices,1.0
85,Q1,Property damage,4.0
85,Q1,Other offences,5.0
85,Q1,suburb,
85,Q1,district,
85,Q2,Homicide,0.0
85,Q2,Assault,3.0
85,Q2,Sexual assault,3.0
85,Q2,Offences against a person,0.0
85,Q2,Burglary,8.0
85,Q2,Motor vehicle theft,1.0
85,Q2,Theft (excluding Motor Vehicles),28.0
85,Q2,Robbery,0.0
85,Q2,Road fatality,0.0
85,Q2,Road collision with injury,2.0
85,Q2,Traffic Infringement Notices,2.0
85,Q2,Property damage,17.0
85,Q2,Other offences,5.0
85,Q2,suburb,
85,Q2,district,
85,Q3,Homicide,0.0
85,Q3,Assault,2.0
85,Q3,Sexual assault,0.0
85,Q3,Offences against a person,0.0
85,Q3,Burglary,1.0
85,Q3,Motor vehicle theft,2.0
85,Q3,Theft (excluding Motor Vehicles),4.0
85,Q3,Robbery,0.0
85,Q3,Road fatality,0.0
85,Q3,Road collision with injury,0.0
85,Q3,Traffic Infringement Notices,6.0
85,Q3,Property damage,4.0
85,Q3,Other offences,5.0
85,Q3,suburb,
85,Q3,district,
85,Q4,Homicide,0.0
85,Q4,Assault,1.0
85,Q4,Sexual assault,1.0
85,Q4,Offences against a person,1.0
85,Q4,Burglary,1.0
85,Q4,Motor vehicle theft,1.0
85,Q4,Theft (excluding Motor Vehicles),3.0
85,Q4,Robbery,1.0
85,Q4,Road fatality,0.0
85,Q4,Road collision with injury,1.0
85,Q4,Traffic Infringement Notices,1.0
85,Q4,Property damage,7.0
85,Q4,Other offences,10.0
85,Q4,suburb,
85,Q4,district,
85,Quarter,Homicide,
85,Quarter,Assault,
85,Quarter,Sexual assault,
85,Quarter,Offences against a person,
85,Quarter,Burglary,
85,Quarter,Motor vehicle theft,
85,Quarter,Theft (excluding Motor Vehicles),
85,Quarter,Robbery,
85,Quarter,Road fatality,
85,Quarter,Road collision with injury,
85,Quarter,Traffic Infringement Notices,
85,Quarter,Property damage,
85,Quarter,Other offences,
85,Quarter,suburb,Holder
85,Quarter,district,
86,Q1,Homicide,0.0
86,Q1,Assault,10.0
86,Q1,Sexual assault,1.0
86,Q1,Offences against a person,0.0
86,Q1,Burglary,4.0
86,Q1,Motor vehicle theft,0.0
86,Q1,Theft (excluding Motor Vehicles),6.0
86,Q1,Robbery,0.0
86,Q1,Road fatality,0.0
86,Q1,Road collision with injury,0.0
86,Q1,Traffic Infringement Notices,0.0
86,Q1,Property damage,8.0
86,Q1,Other offences,10.0
86,Q1,suburb,
86,Q1,district,
86,Q2,Homicide,0.0
86,Q2,Assault,4.0
86,Q2,Sexual assault,1.0
86,Q2,Offences against a person,0.0
86,Q2,Burglary,2.0
86,Q2,Motor vehicle theft,1.0
86,Q2,Theft (excluding Motor Vehicles),16.0
86,Q2,Robbery,0.0
86,Q2,Road fatality,0.0
86,Q2,Road collision with injury,0.0
86,Q2,Traffic Infringement Notices,2.0
86,Q2,Property damage,9.0
86,Q2,Other offences,1.0
86,Q2,suburb,
86,Q2,district,
86,Q3,Homicide,0.0
86,Q3,Assault,1.0
86,Q3,Sexual assault,1.0
86,Q3,Offences against a person,1.0
86,Q3,Burglary,1.0
86,Q3,Motor vehicle theft,1.0
86,Q3,Theft (excluding Motor Vehicles),13.0
86,Q3,Robbery,1.0
86,Q3,Road fatality,0.0
86,Q3,Road collision with injury,1.0
86,Q3,Traffic Infringement Notices,0.0
86,Q3,Property damage,7.0
86,Q3,Other offences,16.0
86,Q3,suburb,
86,Q3,district,
86,Q4,Homicide,0.0
86,Q4,Assault,3.0
86,Q4,Sexual assault,0.0
86,Q4,Offences against a person,0.0
86,Q4,Burglary,8.0
86,Q4,Motor vehicle theft,0.0
86,Q4,Theft (excluding Motor Vehicles),15.0
86,Q4,Robbery,0.0
86,Q4,Road fatality,0.0
86,Q4,Road collision with injury,1.0
86,Q4,Traffic Infringement Notices,2.0
86,Q4,Property damage,15.0
86,Q4,Other offences,12.0
86,Q4,suburb,
86,Q4,district,
86,Quarter,Homicide,
86,Quarter,Assault,
86,Quarter,Sexual assault,
86,Quarter,Offences against a person,
86,Quarter,Burglary,
86,Quarter,Motor vehicle theft,
86,Quarter,Theft (excluding Motor Vehicles),
86,Quarter,Robbery,
86,Quarter,Road fatality,
86,Quarter,Road collision with injury,
86,Quarter,Traffic Infringement Notices,
86,Quarter,Property damage,
86,Quarter,Other offences,
86,Quarter,suburb,Rivett
86,Quarter,district,
87,Q1,Homicide,0.0
87,Q1,Assault,2.0
87,Q1,Sexual assault,1.0
87,Q1,Offences against a person,0.0
87,Q1,Burglary,2.0
87,Q1,Motor vehicle theft,0.0
87,Q1,Theft (excluding Motor Vehicles),9.0
87,Q1,Robbery,0.0
87,Q1,Road fatality,0.0
87,Q1,Road collision with injury,0.0
87,Q1,Traffic Infringement Notices,7.0
87,Q1,Property damage,6.0
87,Q1,Other offences,5.0
87,Q1,suburb,
87,Q1,district,
87,Q2,Homicide,0.0
87,Q2,Assault,2.0
87,Q2,Sexual assault,0.0
87,Q2,Offences against a person,0.0
87,Q2,Burglary,8.0
87,Q2,Motor vehicle theft,0.0
87,Q2,Theft (excluding Motor Vehicles),14.0
87,Q2,Robbery,0.0
87,Q2,Road fatality,0.0
87,Q2,Road collision with injury,0.0
87,Q2,Traffic Infringement Notices,1.0
87,Q2,Property damage,7.0
87,Q2,Other offences,7.0
87,Q2,suburb,
87,Q2,district,
87,Q3,Homicide,0.0
87,Q3,Assault,2.0
87,Q3,Sexual assault,0.0
87,Q3,Offences against a person,0.0
87,Q3,Burglary,0.0
87,Q3,Motor vehicle theft,0.0
87,Q3,Theft (excluding Motor Vehicles),5.0
87,Q3,Robbery,0.0
87,Q3,Road fatality,0.0
87,Q3,Road collision with injury,1.0
87,Q3,Traffic Infringement Notices,5.0
87,Q3,Property damage,2.0
87,Q3,Other offences,6.0
87,Q3,suburb,
87,Q3,district,
87,Q4,Homicide,0.0
87,Q4,Assault,2.0
87,Q4,Sexual assault,1.0
87,Q4,Offences against a person,0.0
87,Q4,Burglary,9.0
87,Q4,Motor vehicle theft,0.0
87,Q4,Theft (excluding Motor Vehicles),11.0
87,Q4,Robbery,0.0
87,Q4,Road fatality,0.0
87,Q4,Road collision with injury,0.0
87,Q4,Traffic Infringement Notices,2.0
87,Q4,Property damage,2.0
87,Q4,Other offences,3.0
87,Q4,suburb,
87,Q4,district,
87,Quarter,Homicide,
87,Quarter,Assault,
87,Quarter,Sexual assault,
87,Quarter,Offences against a person,
87,Quarter,Burglary,
87,Quarter,Motor vehicle theft,
87,Quarter,Theft (excluding Motor Vehicles),
87,Quarter,Robbery,
87,Quarter,Road fatality,
87,Quarter,Road collision with injury,
87,Quarter,Traffic Infringement Notices,
87,Quarter,Property damage,
87,Quarter,Other offences,
87,Quarter,suburb,Stirling
87,Quarter,district,
88,Q1,Homicide,0.0
88,Q1,Assault,0.0
88,Q1,Sexual assault,0.0
88,Q1,Offences against a person,0.0
88,Q1,Burglary,0.0
88,Q1,Motor vehicle theft,0.0
88,Q1,Theft (excluding Motor Vehicles),1.0
88,Q1,Robbery,0.0
88,Q1,Road fatality,1.0
88,Q1,Road collision with injury,0.0
88,Q1,Traffic Infringement Notices,13.0
88,Q1,Property damage,5.0
88,Q1,Other offences,9.0
88,Q1,suburb,
88,Q1,district,
88,Q2,Homicide,0.0
88,Q2,Assault,0.0
88,Q2,Sexual assault,0.0
88,Q2,Offences against a person,0.0
88,Q2,Burglary,0.0
88,Q2,Motor vehicle theft,1.0
88,Q2,Theft (excluding Motor Vehicles),6.0
88,Q2,Robbery,0.0
88,Q2,Road fatality,0.0
88,Q2,Road collision with injury,0.0
88,Q2,Traffic Infringement Notices,19.0
88,Q2,Property damage,6.0
88,Q2,Other offences,6.0
88,Q2,suburb,
88,Q2,district,
88,Q3,Homicide,0.0
88,Q3,Assault,0.0
88,Q3,Sexual assault,0.0
88,Q3,Offences against a person,0.0
88,Q3,Burglary,0.0
88,Q3,Motor vehicle theft,1.0
88,Q3,Theft (excluding Motor Vehicles),3.0
88,Q3,Robbery,0.0
88,Q3,Road fatality,0.0
88,Q3,Road collision with injury,3.0
88,Q3,Traffic Infringement Notices,16.0
88,Q3,Property damage,5.0
88,Q3,Other offences,7.0
88,Q3,suburb,
88,Q3,district,
88,Q4,Homicide,0.0
88,Q4,Assault,0.0
88,Q4,Sexual assault,0.0
88,Q4,Offences against a person,0.0
88,Q4,Burglary,0.0
88,Q4,Motor vehicle theft,0.0
88,Q4,Theft (excluding Motor Vehicles),4.0
88,Q4,Robbery,0.0
88,Q4,Road fatality,0.0
88,Q4,Road collision with injury,0.0
88,Q4,Traffic Infringement Notices,24.0
88,Q4,Property damage,2.0
88,Q4,Other offences,3.0
88,Q4,suburb,
88,Q4,district,
88,Quarter,Homicide,
88,Quarter,Assault,
88,Quarter,Sexual assault,
88,Quarter,Offences against a person,
88,Quarter,Burglary,
88,Quarter,Motor vehicle theft,
88,Quarter,Theft (excluding Motor Vehicles),
88,Quarter,Robbery,
88,Quarter,Road fatality,
88,Quarter,Road collision with injury,
88,Quarter,Traffic Infringement Notices,
88,Quarter,Property damage,
88,Quarter,Other offences,
88,Quarter,suburb,Stromlo
88,Quarter,district,
89,Q1,Homicide,0.0
89,Q1,Assault,1.0
89,Q1,Sexual assault,1.0
89,Q1,Offences against a person,0.0
89,Q1,Burglary,4.0
89,Q1,Motor vehicle theft,0.0
89,Q1,Theft (excluding Motor Vehicles),18.0
89,Q1,Robbery,0.0
89,Q1,Road fatality,0.0
89,Q1,Road collision with injury,1.0
89,Q1,Traffic Infringement Notices,2.0
89,Q1,Property damage,8.0
89,Q1,Other offences,4.0
89,Q1,suburb,
89,Q1,district,
89,Q2,Homicide,0.0
89,Q2,Assault,1.0
89,Q2,Sexual assault,1.0
89,Q2,Offences against a person,0.0
89,Q2,Burglary,6.0
89,Q2,Motor vehicle theft,4.0
89,Q2,Theft (excluding Motor Vehicles),20.0
89,Q2,Robbery,1.0
89,Q2,Road fatality,0.0
89,Q2,Road collision with injury,1.0
89,Q2,Traffic Infringement Notices,6.0
89,Q2,Property damage,17.0
89,Q2,Other offences,15.0
89,Q2,suburb,
89,Q2,district,
89,Q3,Homicide,0.0
89,Q3,Assault,2.0
89,Q3,Sexual assault,0.0
89,Q3,Offences against a person,0.0
89,Q3,Burglary,2.0
89,Q3,Motor vehicle theft,0.0
89,Q3,Theft (excluding Motor Vehicles),8.0
89,Q3,Robbery,0.0
89,Q3,Road fatality,0.0
89,Q3,Road collision with injury,0.0
89,Q3,Traffic Infringement Notices,16.0
89,Q3,Property damage,5.0
89,Q3,Other offences,7.0
89,Q3,suburb,
89,Q3,district,
89,Q4,Homicide,0.0
89,Q4,Assault,3.0
89,Q4,Sexual assault,2.0
89,Q4,Offences against a person,0.0
89,Q4,Burglary,3.0
89,Q4,Motor vehicle theft,1.0
89,Q4,Theft (excluding Motor Vehicles),8.0
89,Q4,Robbery,1.0
89,Q4,Road fatality,0.0
89,Q4,Road collision with injury,1.0
89,Q4,Traffic Infringement Notices,4.0
89,Q4,Property damage,4.0
89,Q4,Other offences,10.0
89,Q4,suburb,
89,Q4,district,
89,Quarter,Homicide,
89,Quarter,Assault,
89,Quarter,Sexual assault,
89,Quarter,Offences against a person,
89,Quarter,Burglary,
89,Quarter,Motor vehicle theft,
89,Quarter,Theft (excluding Motor Vehicles),
89,Quarter,Robbery,
89,Quarter,Road fatality,
89,Quarter,Road collision with injury,
89,Quarter,Traffic Infringement Notices,
89,Quarter,Property damage,
89,Quarter,Other offences,
89,Quarter,suburb,Waramanga
89,Quarter,district,
90,Q1,Homicide,0.0
90,Q1,Assault,6.0
90,Q1,Sexual assault,0.0
90,Q1,Offences against a person,1.0
90,Q1,Burglary,13.0
90,Q1,Motor vehicle theft,3.0
90,Q1,Theft (excluding Motor Vehicles),52.0
90,Q1,Robbery,0.0
90,Q1,Road fatality,0.0
90,Q1,Road collision with injury,2.0
90,Q1,Traffic Infringement Notices,13.0
90,Q1,Property damage,20.0
90,Q1,Other offences,35.0
90,Q1,suburb,
90,Q1,district,
90,Q2,Homicide,0.0
90,Q2,Assault,7.0
90,Q2,Sexual assault,1.0
90,Q2,Offences against a person,0.0
90,Q2,Burglary,7.0
90,Q2,Motor vehicle theft,4.0
90,Q2,Theft (excluding Motor Vehicles),51.0
90,Q2,Robbery,0.0
90,Q2,Road fatality,0.0
90,Q2,Road collision with injury,2.0
90,Q2,Traffic Infringement Notices,31.0
90,Q2,Property damage,9.0
90,Q2,Other offences,29.0
90,Q2,suburb,
90,Q2,district,
90,Q3,Homicide,0.0
90,Q3,Assault,6.0
90,Q3,Sexual assault,2.0
90,Q3,Offences against a person,0.0
90,Q3,Burglary,5.0
90,Q3,Motor vehicle theft,6.0
90,Q3,Theft (excluding Motor Vehicles),30.0
90,Q3,Robbery,1.0
90,Q3,Road fatality,0.0
90,Q3,Road collision with injury,5.0
90,Q3,Traffic Infringement Notices,22.0
90,Q3,Property damage,10.0
90,Q3,Other offences,41.0
90,Q3,suburb,
90,Q3,district,
90,Q4,Homicide,0.0
90,Q4,Assault,4.0
90,Q4,Sexual assault,0.0
90,Q4,Offences against a person,0.0
90,Q4,Burglary,11.0
90,Q4,Motor vehicle theft,6.0
90,Q4,Theft (excluding Motor Vehicles),24.0
90,Q4,Robbery,0.0
90,Q4,Road fatality,0.0
90,Q4,Road collision with injury,4.0
90,Q4,Traffic Infringement Notices,30.0
90,Q4,Property damage,5.0
90,Q4,Other offences,41.0
90,Q4,suburb,
90,Q4,district,
90,Quarter,Homicide,
90,Quarter,Assault,
90,Quarter,Sexual assault,
90,Quarter,Offences against a person,
90,Quarter,Burglary,
90,Quarter,Motor vehicle theft,
90,Quarter,Theft (excluding Motor Vehicles),
90,Quarter,Robbery,
90,Quarter,Road fatality,
90,Quarter,Road collision with injury,
90,Quarter,Traffic Infringement Notices,
90,Quarter,Property damage,
90,Quarter,Other offences,
90,Quarter,suburb,Weston
90,Quarter,district,
91,Q1,Homicide,0.0
91,Q1,Assault,1.0
91,Q1,Sexual assault,0.0
91,Q1,Offences against a person,1.0
91,Q1,Burglary,22.0
91,Q1,Motor vehicle theft,0.0
91,Q1,Theft (excluding Motor Vehicles),23.0
91,Q1,Robbery,0.0
91,Q1,Road fatality,0.0
91,Q1,Road collision with injury,0.0
91,Q1,Traffic Infringement Notices,15.0
91,Q1,Property damage,11.0
91,Q1,Other offences,9.0
91,Q1,suburb,
91,Q1,district,
91,Q2,Homicide,0.0
91,Q2,Assault,3.0
91,Q2,Sexual assault,0.0
91,Q2,Offences against a person,0.0
91,Q2,Burglary,21.0
91,Q2,Motor vehicle theft,4.0
91,Q2,Theft (excluding Motor Vehicles),32.0
91,Q2,Robbery,0.0
91,Q2,Road fatality,0.0
91,Q2,Road collision with injury,1.0
91,Q2,Traffic Infringement Notices,17.0
91,Q2,Property damage,16.0
91,Q2,Other offences,19.0
91,Q2,suburb,
91,Q2,district,
91,Q3,Homicide,0.0
91,Q3,Assault,7.0
91,Q3,Sexual assault,1.0
91,Q3,Offences against a person,0.0
91,Q3,Burglary,23.0
91,Q3,Motor vehicle theft,10.0
91,Q3,Theft (excluding Motor Vehicles),30.0
91,Q3,Robbery,0.0
91,Q3,Road fatality,0.0
91,Q3,Road collision with injury,0.0
91,Q3,Traffic Infringement Notices,38.0
91,Q3,Property damage,29.0
91,Q3,Other offences,14.0
91,Q3,suburb,
91,Q3,district,
91,Q4,Homicide,0.0
91,Q4,Assault,3.0
91,Q4,Sexual assault,1.0
91,Q4,Offences against a person,6.0
91,Q4,Burglary,6.0
91,Q4,Motor vehicle theft,0.0
91,Q4,Theft (excluding Motor Vehicles),19.0
91,Q4,Robbery,0.0
91,Q4,Road fatality,0.0
91,Q4,Road collision with injury,0.0
91,Q4,Traffic Infringement Notices,26.0
91,Q4,Property damage,9.0
91,Q4,Other offences,7.0
91,Q4,suburb,
91,Q4,district,
91,Unnamed: 0_level_0,Homicide,
91,Unnamed: 0_level_0,Assault,
91,Unnamed: 0_level_0,Sexual assault,
91,Unnamed: 0_level_0,Offences against a person,
91,Unnamed: 0_level_0,Burglary,
91,Unnamed: 0_level_0,Motor vehicle theft,
91,Unnamed: 0_level_0,Theft (excluding Motor Vehicles),
91,Unnamed: 0_level_0,Robbery,
91,Unnamed: 0_level_0,Road fatality,
91,Unnamed: 0_level_0,Road collision with injury,
91,Unnamed: 0_level_0,Traffic Infringement Notices,
91,Unnamed: 0_level_0,Property damage,
91,Unnamed: 0_level_0,Other offences,
91,Unnamed: 0_level_0,suburb,
91,Unnamed: 0_level_0,district,Molonglo
92,Q1,Homicide,0.0
92,Q1,Assault,0.0
92,Q1,Sexual assault,0.0
92,Q1,Offences against a person,0.0
92,Q1,Burglary,16.0
92,Q1,Motor vehicle theft,0.0
92,Q1,Theft (excluding Motor Vehicles),10.0
92,Q1,Robbery,0.0
92,Q1,Road fatality,0.0
92,Q1,Road collision with injury,0.0
92,Q1,Traffic Infringement Notices,9.0
92,Q1,Property damage,3.0
92,Q1,Other offences,5.0
92,Q1,suburb,
92,Q1,district,
92,Q2,Homicide,0.0
92,Q2,Assault,1.0
92,Q2,Sexual assault,0.0
92,Q2,Offences against a person,0.0
92,Q2,Burglary,5.0
92,Q2,Motor vehicle theft,2.0
92,Q2,Theft (excluding Motor Vehicles),8.0
92,Q2,Robbery,0.0
92,Q2,Road fatality,0.0
92,Q2,Road collision with injury,1.0
92,Q2,Traffic Infringement Notices,2.0
92,Q2,Property damage,3.0
92,Q2,Other offences,2.0
92,Q2,suburb,
92,Q2,district,
92,Q3,Homicide,0.0
92,Q3,Assault,1.0
92,Q3,Sexual assault,1.0
92,Q3,Offences against a person,0.0
92,Q3,Burglary,9.0
92,Q3,Motor vehicle theft,3.0
92,Q3,Theft (excluding Motor Vehicles),9.0
92,Q3,Robbery,0.0
92,Q3,Road fatality,0.0
92,Q3,Road collision with injury,0.0
92,Q3,Traffic Infringement Notices,5.0
92,Q3,Property damage,2.0
92,Q3,Other offences,3.0
92,Q3,suburb,
92,Q3,district,
92,Q4,Homicide,0.0
92,Q4,Assault,1.0
92,Q4,Sexual assault,0.0
92,Q4,Offences against a person,4.0
92,Q4,Burglary,4.0
92,Q4,Motor vehicle theft,0.0
92,Q4,Theft (excluding Motor Vehicles),10.0
92,Q4,Robbery,0.0
92,Q4,Road fatality,0.0
92,Q4,Road collision with injury,0.0
92,Q4,Traffic Infringement Notices,4.0
92,Q4,Property damage,1.0
92,Q4,Other offences,3.0
