,,,,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count
period,,,,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4
suburb,postcode,Category,Subcategory,,,,,,,,,,,,,,,,,,,,,,
EXETER,5019,THEFT AND RELATED OFFENCES,Other theft,5.0,6.0,5.0,4.0,3.0,2.0,4.0,3.0,1.0,7.0,4.0,3.0,1.0,3.0,3.0,4.0,5.0,5.0,1.0,1.0,8.0,9.0
EXETER,5019,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,,,,,,,1.0,1.0,,,,3.0,,,,,,,,,,
EXETER,5019,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1.0,3.0,,5.0,5.0,1.0,5.0,5.0,3.0,3.0,3.0,2.0,2.0,5.0,,7.0,3.0,3.0,3.0,1.0,,
EXETER,5019,THEFT AND RELATED OFFENCES,Theft from shop,2.0,1.0,4.0,2.0,3.0,3.0,2.0,4.0,,5.0,3.0,1.0,6.0,2.0,1.0,7.0,2.0,6.0,9.0,4.0,3.0,2.0
EXETER,5019,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1.0,3.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,
EXPORT PARK,5950,THEFT AND RELATED OFFENCES,Other theft,,,,,1.0,,,,,,,,,,,,,,,,,
FAIRVIEW PARK,5126,ACTS INTENDED TO CAUSE INJURY,Assault Police,,,,2.0,,,2.0,,,2.0,,,4.0,1.0,1.0,,,,,,,
FAIRVIEW PARK,5126,ACTS INTENDED TO CAUSE INJURY,Common Assault,1.0,2.0,3.0,,,2.0,,,1.0,,,2.0,,1.0,3.0,2.0,1.0,2.0,2.0,,1.0,3.0
FAIRVIEW PARK,5126,ACTS INTENDED TO CAUSE INJURY,Other acts intended to cause injury,,,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,,1.0,,,,,1.0,,,,1.0
FAIRVIEW PARK,5126,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1.0,2.0,2.0,,1.0,,1.0,1.0,,3.0,,1.0,3.0,5.0,2.0,7.0,2.0,2.0,1.0,1.0,1.0,3.0
FAIRVIEW PARK,5126,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,,,,,1.0,,1.0,,,,,,,,,2.0,,,,1.0,,
FAIRVIEW PARK,5126,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,,,,1.0,,,,,,1.0,,,2.0,,,,1.0,,,1.0,,
FAIRVIEW PARK,5126,OTHER OFFENCES AGAINST THE PERSON,"Abduction, harassment and other offences",1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,1.0
FAIRVIEW PARK,5126,OTHER OFFENCES AGAINST THE PERSON,Dangerous or negligent acts,1.0,,,,,,,,,,,,,1.0,,,,,,,,
FAIRVIEW PARK,5126,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,,,,,,,,,,1.0,,1.0,,1.0,,1.0,2.0,,,,,2.0
FAIRVIEW PARK,5126,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,2.0,2.0,,,,,,1.0,,,1.0,1.0,,,1.0,2.0,1.0,,,,1.0,
FAIRVIEW PARK,5126,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,3.0,13.0,11.0,4.0,3.0,5.0,7.0,5.0,4.0,4.0,10.0,5.0,6.0,6.0,4.0,2.0,,6.0,6.0,2.0,2.0,4.0
FAIRVIEW PARK,5126,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,1.0,,1.0,,,,2.0,,1.0,,1.0,,,,,,,,,,1.0,2.0
FAIRVIEW PARK,5126,ROBBERY AND RELATED OFFENCES,Aggravated robbery,,,1.0,,,,,,1.0,,,,2.0,,,,,,1.0,1.0,,
FAIRVIEW PARK,5126,ROBBERY AND RELATED OFFENCES,Blackmail and extortion,,,,,,,,,,,,,,,,,,,,,,1.0
FAIRVIEW PARK,5126,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,3.0,,2.0,,1.0,1.0,2.0,,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,3.0,1.0,1.0,2.0,
FAIRVIEW PARK,5126,SERIOUS CRIMINAL TRESPASS,SCT - Residence,3.0,4.0,3.0,,3.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,4.0,1.0,5.0,7.0,5.0,2.0,1.0,2.0,1.0
FAIRVIEW PARK,5126,THEFT AND RELATED OFFENCES,Other theft,4.0,6.0,2.0,7.0,5.0,3.0,7.0,2.0,4.0,5.0,8.0,11.0,4.0,7.0,7.0,8.0,15.0,5.0,5.0,8.0,10.0,13.0
FAIRVIEW PARK,5126,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,,1.0,1.0,,,2.0,,1.0,,,,,,,,,,1.0,,,,
FAIRVIEW PARK,5126,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1.0,8.0,9.0,2.0,6.0,6.0,1.0,2.0,,,6.0,5.0,3.0,1.0,5.0,4.0,9.0,5.0,5.0,2.0,4.0,1.0
FAIRVIEW PARK,5126,THEFT AND RELATED OFFENCES,Theft from shop,3.0,1.0,,1.0,1.0,1.0,,,,1.0,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0
FAIRVIEW PARK,5126,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,4.0,,,2.0,,,1.0,,1.0
FARM BEACH,5607,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,,,,,,,,,,,,,,,,,,1.0,,,,
FARM BEACH,5607,THEFT AND RELATED OFFENCES,Theft from motor vehicle,,,1.0,,,,,,,,,,,,,,,,,,,
FARRELL FLAT,5416,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,,1.0,,,,,,,,,,,,,,,,,,,,
FARRELL FLAT,5416,OTHER OFFENCES AGAINST THE PERSON,Dangerous or negligent acts,,,,,,,,,,,,,,,,,,,,,,1.0
FARRELL FLAT,5416,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,,1.0,,,,,,,1.0,,,,,,,,,,,,,
FARRELL FLAT,5416,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1.0,,,,,,,,,1.0,,1.0,,2.0,2.0,,,,,,,
FARRELL FLAT,5416,SERIOUS CRIMINAL TRESPASS,SCT - Residence,,1.0,,,,,,,,,,,,,,,,,,,,
FARRELL FLAT,5416,THEFT AND RELATED OFFENCES,Other theft,,,,1.0,,,,,,,,,5.0,,,,,1.0,,1.0,,
FARRELL FLAT,5416,THEFT AND RELATED OFFENCES,Theft from motor vehicle,,,,,,,,1.0,,,,,,,,,,,,,1.0,
FELIXSTOW,5070,ACTS INTENDED TO CAUSE INJURY,Assault Police,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,
FELIXSTOW,5070,ACTS INTENDED TO CAUSE INJURY,Common Assault,2.0,3.0,,2.0,2.0,2.0,3.0,,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,,3.0,2.0,1.0,2.0
FELIXSTOW,5070,ACTS INTENDED TO CAUSE INJURY,Other acts intended to cause injury,,,,,,,,,,1.0,,,,,,,,,,,,1.0
FELIXSTOW,5070,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,3.0,2.0,6.0,4.0,2.0,4.0,5.0,5.0,1.0,3.0,3.0,3.0,6.0,4.0,3.0,6.0,1.0,4.0,,1.0,2.0,
FELIXSTOW,5070,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,,3.0,,,,,,,,,2.0,,,,1.0,,,,,,,
FELIXSTOW,5070,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,4.0,1.0,,2.0,,1.0,,,1.0,,,2.0,1.0,,,1.0,1.0,,,2.0,,
FELIXSTOW,5070,FRAUD DECEPTION AND RELATED OFFENCES,"Other fraud, deception and related offences",,,,,,,,,,,,,,,,,,,,,1.0,
FELIXSTOW,5070,OTHER OFFENCES AGAINST THE PERSON,"Abduction, harassment and other offences",,,2.0,,,,2.0,,,1.0,,,,1.0,1.0,,1.0,,,,,1.0
FELIXSTOW,5070,OTHER OFFENCES AGAINST THE PERSON,Dangerous or negligent acts,,2.0,,,,,,,,,1.0,,,,,,,,,1.0,,
FELIXSTOW,5070,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,,2.0,,,,,,,1.0,1.0,,,1.0,,,,2.0,,,1.0,,1.0
FELIXSTOW,5070,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,,1.0,,1.0,,1.0,1.0,,,,,,1.0,,2.0,1.0,,1.0,1.0,,1.0,
FELIXSTOW,5070,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,6.0,8.0,6.0,3.0,6.0,3.0,7.0,2.0,3.0,1.0,5.0,3.0,7.0,1.0,4.0,4.0,5.0,5.0,4.0,6.0,6.0,2.0
FELIXSTOW,5070,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,,,1.0,1.0,,2.0,1.0,,,2.0,1.0,,,,,,1.0,,,2.0,,
FELIXSTOW,5070,ROBBERY AND RELATED OFFENCES,Aggravated robbery,,,,,,,,,,,,,,,,,1.0,,,,,
FELIXSTOW,5070,ROBBERY AND RELATED OFFENCES,Non-aggravated robbery,1.0,,,,,,,,,,,,,,,,,,,,,
FELIXSTOW,5070,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,2.0,2.0,2.0,1.0,,,,,2.0,,,3.0,,1.0,,1.0,1.0,1.0,3.0,1.0,2.0,2.0
FELIXSTOW,5070,SERIOUS CRIMINAL TRESPASS,SCT - Residence,7.0,3.0,8.0,4.0,1.0,3.0,2.0,2.0,,3.0,1.0,6.0,3.0,5.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0
FELIXSTOW,5070,THEFT AND RELATED OFFENCES,Other theft,4.0,1.0,3.0,1.0,5.0,3.0,4.0,6.0,3.0,2.0,4.0,5.0,3.0,1.0,5.0,4.0,9.0,7.0,8.0,11.0,7.0,3.0
FELIXSTOW,5070,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,,,2.0,,,,1.0,1.0,,,,,,1.0,,1.0,,2.0,,,1.0,4.0
FELIXSTOW,5070,THEFT AND RELATED OFFENCES,Theft from motor vehicle,5.0,5.0,4.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0
FELIXSTOW,5070,THEFT AND RELATED OFFENCES,Theft from shop,,,,2.0,,1.0,,,,,,,,,2.0,2.0,,,,,,3.0
FELIXSTOW,5070,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,2.0,,,,1.0,,,,,1.0,,2.0,1.0,,,1.0,1.0,,,,1.0,1.0
FERRYDEN PARK,5010,ACTS INTENDED TO CAUSE INJURY,Assault Police,,,,,,,,2.0,,,,,,1.0,,,1.0,,,1.0,,
FERRYDEN PARK,5010,ACTS INTENDED TO CAUSE INJURY,Common Assault,1.0,1.0,4.0,1.0,,3.0,6.0,4.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,7.0,7.0,3.0,1.0,4.0,4.0,1.0
FERRYDEN PARK,5010,ACTS INTENDED TO CAUSE INJURY,Other acts intended to cause injury,,1.0,,,,,,1.0,,,,,1.0,,,,,1.0,,,,
FERRYDEN PARK,5010,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,2.0,3.0,1.0,1.0,2.0,4.0,5.0,,2.0,6.0,5.0,,2.0,3.0,1.0,4.0,5.0,5.0,3.0,3.0,5.0,5.0
FERRYDEN PARK,5010,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,2.0,1.0,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,1.0,,,,1.0,1.0
FERRYDEN PARK,5010,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,,1.0,1.0,1.0,1.0,1.0,,2.0,,2.0,2.0,,3.0,2.0,1.0,,2.0,,5.0,1.0,2.0,1.0
FERRYDEN PARK,5010,FRAUD DECEPTION AND RELATED OFFENCES,"Other fraud, deception and related offences",,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,
FERRYDEN PARK,5010,HOMICIDE AND RELATED OFFENCES,Other homicide and related offences,,1.0,,,,,,,,1.0,,,,,,,,,,,,
FERRYDEN PARK,5010,OTHER OFFENCES AGAINST THE PERSON,"Abduction, harassment and other offences",1.0,,1.0,,,,,2.0,1.0,,,1.0,,,1.0,1.0,1.0,2.0,1.0,,,
FERRYDEN PARK,5010,OTHER OFFENCES AGAINST THE PERSON,Dangerous or negligent acts,,,,,3.0,,,,,1.0,,3.0,,,,,,,,,,
FERRYDEN PARK,5010,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,,,,,,1.0,,1.0,,,1.0,,,,,1.0,,2.0,,,1.0,
FERRYDEN PARK,5010,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,1.0,,,5.0,3.0,,1.0,1.0,,1.0,,,,,,,,,,,,3.0
FERRYDEN PARK,5010,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,17.0,9.0,12.0,14.0,23.0,22.0,26.0,18.0,22.0,20.0,17.0,17.0,4.0,8.0,9.0,8.0,15.0,10.0,13.0,15.0,14.0,9.0
FERRYDEN PARK,5010,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,2.0,1.0,,2.0,2.0,4.0,,,,2.0,2.0,,,1.0,2.0,1.0,,,,1.0,,1.0
FERRYDEN PARK,5010,ROBBERY AND RELATED OFFENCES,Aggravated robbery,,,1.0,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,1.0
FERRYDEN PARK,5010,ROBBERY AND RELATED OFFENCES,Non-aggravated robbery,,,,,,,,1.0,,,,,,,,,,,,,,
FERRYDEN PARK,5010,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,3.0,,,,2.0,1.0,,2.0,,,1.0,,1.0,,,,,2.0,2.0,,,1.0
FERRYDEN PARK,5010,SERIOUS CRIMINAL TRESPASS,SCT - Residence,5.0,1.0,5.0,8.0,7.0,6.0,5.0,9.0,8.0,4.0,6.0,6.0,2.0,4.0,3.0,2.0,9.0,8.0,4.0,5.0,5.0,4.0
FERRYDEN PARK,5010,THEFT AND RELATED OFFENCES,Other theft,10.0,5.0,7.0,5.0,4.0,10.0,7.0,7.0,4.0,7.0,8.0,11.0,6.0,6.0,1.0,7.0,9.0,2.0,9.0,8.0,5.0,6.0
FERRYDEN PARK,5010,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,2.0,1.0,,,1.0,1.0,,,1.0,,1.0,3.0,,,,,1.0,,,,,
FERRYDEN PARK,5010,THEFT AND RELATED OFFENCES,Theft from motor vehicle,16.0,15.0,11.0,14.0,24.0,27.0,21.0,29.0,26.0,23.0,32.0,54.0,19.0,10.0,7.0,9.0,3.0,11.0,6.0,11.0,3.0,7.0
FERRYDEN PARK,5010,THEFT AND RELATED OFFENCES,Theft from shop,,,,,,,,,,,,,1.0,,,,,,2.0,,,
FERRYDEN PARK,5010,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,7.0,8.0,5.0,8.0,3.0,3.0,1.0,7.0,1.0,2.0,1.0,4.0,4.0,4.0,2.0,5.0,5.0,3.0,1.0,3.0,2.0,
FIELD,5265,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,,,,,,,,,1.0,,,,,,,,,,,,,
FIELD,5265,THEFT AND RELATED OFFENCES,Theft from motor vehicle,,,,,,,,,,,1.0,,,,,,,,,,,
FIELD,5265,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,,,,,,1.0,,,,,,,,,,,,,,,1.0,
FINDON,5023,ACTS INTENDED TO CAUSE INJURY,Assault Police,,1.0,,1.0,,,1.0,,1.0,,,2.0,,1.0,,1.0,1.0,,1.0,2.0,,
FINDON,5023,ACTS INTENDED TO CAUSE INJURY,Common Assault,2.0,2.0,9.0,6.0,5.0,5.0,10.0,6.0,9.0,7.0,11.0,6.0,13.0,7.0,12.0,5.0,7.0,4.0,9.0,5.0,3.0,5.0
FINDON,5023,ACTS INTENDED TO CAUSE INJURY,Other acts intended to cause injury,1.0,,1.0,1.0,,,,1.0,,,1.0,2.0,,,,,,,,,,1.0
FINDON,5023,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,7.0,9.0,9.0,10.0,4.0,8.0,9.0,8.0,5.0,8.0,12.0,8.0,6.0,8.0,10.0,12.0,10.0,5.0,14.0,11.0,10.0,7.0
FINDON,5023,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,,2.0,1.0,,,,,,,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,
FINDON,5023,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,1.0,5.0,3.0,7.0,7.0,7.0,6.0,7.0,6.0,2.0,8.0,5.0,6.0,9.0,3.0,1.0,3.0,2.0,3.0,4.0,3.0,5.0
FINDON,5023,FRAUD DECEPTION AND RELATED OFFENCES,"Other fraud, deception and related offences",,1.0,,,,,4.0,,,1.0,1.0,,1.0,2.0,1.0,,,3.0,,1.0,,
FINDON,5023,OTHER OFFENCES AGAINST THE PERSON,"Abduction, harassment and other offences",1.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,,,3.0,3.0,3.0,1.0,4.0,2.0,1.0,,6.0,4.0,,2.0
FINDON,5023,OTHER OFFENCES AGAINST THE PERSON,Dangerous or negligent acts,,1.0,1.0,,,1.0,,,,,,,,,,,2.0,,,,,1.0
FINDON,5023,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,,1.0,,2.0,1.0,2.0,2.0,,1.0,,,1.0,2.0,,1.0,,2.0,,1.0,3.0,,1.0
FINDON,5023,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,,,2.0,4.0,4.0,1.0,1.0,4.0,4.0,,,2.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,,1.0
FINDON,5023,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,13.0,16.0,18.0,17.0,22.0,20.0,18.0,24.0,18.0,20.0,22.0,22.0,17.0,26.0,26.0,32.0,36.0,27.0,21.0,22.0,20.0,12.0
FINDON,5023,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,,2.0,,1.0,2.0
FINDON,5023,ROBBERY AND RELATED OFFENCES,Aggravated robbery,,1.0,,2.0,,1.0,,2.0,2.0,2.0,2.0,4.0,,2.0,,1.0,1.0,,1.0,1.0,,
FINDON,5023,ROBBERY AND RELATED OFFENCES,Blackmail and extortion,,,,,,,,1.0,,,,,1.0,1.0,,,,,1.0,,,
FINDON,5023,ROBBERY AND RELATED OFFENCES,Non-aggravated robbery,,,,,1.0,1.0,1.0,,,1.0,,,,3.0,,,,,,,1.0,
FINDON,5023,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,17.0,9.0,4.0,2.0,8.0,9.0,3.0,3.0,5.0,8.0,8.0,6.0,4.0,5.0,1.0,9.0,,1.0,,2.0,2.0,4.0
FINDON,5023,SERIOUS CRIMINAL TRESPASS,SCT - Residence,13.0,8.0,11.0,9.0,12.0,13.0,4.0,12.0,3.0,9.0,12.0,15.0,13.0,10.0,11.0,10.0,9.0,10.0,12.0,10.0,7.0,9.0
FINDON,5023,THEFT AND RELATED OFFENCES,Other theft,20.0,35.0,38.0,18.0,25.0,25.0,40.0,26.0,21.0,25.0,14.0,22.0,26.0,20.0,34.0,30.0,21.0,24.0,23.0,16.0,29.0,19.0
FINDON,5023,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,1.0,5.0,2.0,6.0,2.0,,5.0,3.0,1.0,,,2.0,4.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0
FINDON,5023,THEFT AND RELATED OFFENCES,Theft from motor vehicle,8.0,9.0,9.0,13.0,18.0,16.0,10.0,5.0,11.0,13.0,10.0,29.0,19.0,9.0,39.0,15.0,15.0,17.0,20.0,16.0,7.0,16.0
FINDON,5023,THEFT AND RELATED OFFENCES,Theft from shop,12.0,7.0,8.0,22.0,14.0,14.0,10.0,10.0,6.0,10.0,7.0,25.0,23.0,11.0,16.0,11.0,18.0,14.0,24.0,15.0,20.0,20.0
FINDON,5023,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,8.0,7.0,10.0,4.0,7.0,5.0,7.0,1.0,8.0,5.0,5.0,12.0,3.0,9.0,6.0,4.0,4.0,1.0,3.0,3.0,4.0,8.0
FINNISS,5255,ACTS INTENDED TO CAUSE INJURY,Common Assault,,,,,,,,,,,,,,,,,1.0,,,,,
FINNISS,5255,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,,,,,,,1.0,,,,,,,,,,,,,,1.0,
FINNISS,5255,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,,,,,,,,,,,,,,,,,,,1.0,,,
FINNISS,5255,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,,,,,,,,,1.0,,,,,,,,,,,1.0,5.0,1.0
FINNISS,5255,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,,,1.0,,,,,,,,,,,,,,,,,,1.0,
FINNISS,5255,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,
FINNISS,5255,SERIOUS CRIMINAL TRESPASS,SCT - Residence,,,,,,,1.0,,,,,,,,,,,,,,,
FINNISS,5255,THEFT AND RELATED OFFENCES,Other theft,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,2.0,4.0,1.0,1.0,,,,2.0,2.0
FINNISS,5255,THEFT AND RELATED OFFENCES,Theft from motor vehicle,,,,,,,,,,,,,,,,,1.0,,1.0,,,
FINNISS POINT,5412,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,,1.0,,,,,,,,,,,,,,,,,,,,
FIRLE,5070,ACTS INTENDED TO CAUSE INJURY,Assault Police,,,,,1.0,,,,,,,,,,,,,,,,1.0,
FIRLE,5070,ACTS INTENDED TO CAUSE INJURY,Common Assault,2.0,,,1.0,1.0,2.0,,,1.0,1.0,,1.0,2.0,3.0,3.0,,1.0,,1.0,,2.0,2.0
FIRLE,5070,ACTS INTENDED TO CAUSE INJURY,Other acts intended to cause injury,,,,,,,,1.0,,,,,,,,,,,,,,
FIRLE,5070,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,,2.0,,1.0,
FIRLE,5070,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,2.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,,,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,5.0
FIRLE,5070,OTHER OFFENCES AGAINST THE PERSON,"Abduction, harassment and other offences",,,,1.0,,,1.0,1.0,2.0,,,,,,2.0,,,,,,,
FIRLE,5070,OTHER OFFENCES AGAINST THE PERSON,Dangerous or negligent acts,1.0,,,,,1.0,,,,,,,,,,,,,,,,
FIRLE,5070,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,,1.0,,,,,,,,,2.0,,,1.0,,,,,,,,
FIRLE,5070,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,1.0,,
FIRLE,5070,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,3.0,3.0,4.0,,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,,2.0,2.0,,1.0,2.0,3.0,2.0,5.0,5.0
FIRLE,5070,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,1.0,,,,,,,,,,,3.0,2.0,,,,,,,1.0,,
FIRLE,5070,ROBBERY AND RELATED OFFENCES,Aggravated robbery,,,,,,,,,,,,,,,,,1.0,,,1.0,,
FIRLE,5070,ROBBERY AND RELATED OFFENCES,Blackmail and extortion,,,,,,,,,,,,,,,,,,,1.0,,,
FIRLE,5070,ROBBERY AND RELATED OFFENCES,Non-aggravated robbery,,,1.0,,,,,,,,,,,,,,,,,,,
FIRLE,5070,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,3.0,,1.0,1.0,3.0,1.0,2.0,,,,1.0,1.0,2.0,1.0,,,,,1.0,1.0,1.0,3.0
FIRLE,5070,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1.0,3.0,,,,3.0,3.0,,2.0,1.0,1.0,,1.0,,1.0,,,1.0,,4.0,1.0,
FIRLE,5070,THEFT AND RELATED OFFENCES,Other theft,3.0,3.0,1.0,2.0,6.0,5.0,3.0,3.0,,6.0,1.0,3.0,6.0,1.0,2.0,3.0,7.0,6.0,3.0,8.0,2.0,6.0
FIRLE,5070,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,,,,,,,1.0,,,,,,,,2.0,,,,,,,
FIRLE,5070,THEFT AND RELATED OFFENCES,Theft from motor vehicle,4.0,2.0,4.0,1.0,3.0,4.0,2.0,2.0,5.0,1.0,,2.0,,,1.0,4.0,5.0,1.0,1.0,1.0,1.0,3.0
FIRLE,5070,THEFT AND RELATED OFFENCES,Theft from shop,5.0,3.0,5.0,3.0,2.0,2.0,,,9.0,6.0,4.0,13.0,5.0,6.0,1.0,18.0,10.0,8.0,4.0,3.0,6.0,5.0
FIRLE,5070,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,,1.0,1.0,,3.0,1.0,,,1.0,,1.0,,,,1.0,,,5.0,,1.0,2.0,
FISCHER,5502,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,,,,,,,,,,,,,,,,1.0,,,,,,
FISCHER,5502,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,,,,,,,,,,,1.0,,,,,,,,,,,
FISHER,5354,ACTS INTENDED TO CAUSE INJURY,Common Assault,,,,,,,,,,1.0,,,,,,1.0,,,,,,
FISHER,5354,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,,,,,,,,,,1.0,,,,,,,,,,,,
FISHER,5354,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,,,,,,,,,,2.0,,,,,,,,,,,,
FISHER,5354,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,,,,,,,1.0,,,,,,,,,,,,,,,
FISHER,5354,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,,,,,,,2.0,,1.0,,,2.0,1.0,1.0,,,1.0,,1.0,,,
FISHER,5354,SERIOUS CRIMINAL TRESPASS,SCT - Residence,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,
FISHER,5354,THEFT AND RELATED OFFENCES,Other theft,1.0,,,,,,,,,,,,,,,,,,1.0,,,
FISHERMANS BAY,5522,ACTS INTENDED TO CAUSE INJURY,Assault Police,1.0,,,,,,,,,,,,,,,,,,,,,
