id,school_name,school_address,suburb,postcode,sector,school_type,school_lat,school_lon
1209,Strathcona Baptist Girls' Grammar,34 Scott Street,CANTERBURY,3126,Independent,Pri/Sec,-37.829176000000004,145.080366
1212,St Kevin's School,Glen Orme Avenue,ORMOND,3204,Catholic,Primary,-37.904399,145.038799
1213,Mentone Girls' Grammar School,11 Mentone Parade,MENTONE,3194,Independent,Pri/Sec,-37.989375,145.06346499999998
1217,St Joseph's School,362 Station Street,CHELSEA,3196,Catholic,Primary,-38.055434999999996,145.11859099999998
1218,Gippsland Grammar,417 York Street,SALE,3850,Independent,Pri/Sec,-38.093651,147.064627
1221,St Finbar's School,90 Centre Road,BRIGHTON EAST,3187,Catholic,Primary,-37.916284000000005,145.017464
1226,Loreto Mandeville Hall,10 Mandeville Crescent,TOORAK,3142,Catholic,Pri/Sec,-37.848193,145.014892
1229,St Dominic's School,145 Highfield Road,CAMBERWELL EAST,3124,Catholic,Primary,-37.838918,145.08383600000002
1231,St Mary's School,59 Holyrood Street,HAMPTON,3188,Catholic,Primary,-37.933052,145.000898
1252,Holy Rosary School,18 Pohlman Street,HEATHCOTE,3523,Catholic,Primary,-36.917678,144.701109
1253,St Mary's School,45-49 King Edward Street,COHUNA,3568,Catholic,Primary,-35.808233,144.218544
1258,Camberwell Grammar School,55 Mont Albert Road,CANTERBURY,3126,Independent,Pri/Sec,-37.816093,145.066407
1260,St Joseph's School,17 Martin Street,CRIB POINT,3919,Catholic,Primary,-38.361465,145.202806
1262,Brighton Grammar School,90 Outer Crescent,BRIGHTON,3186,Independent,Pri/Sec,-37.911108,144.993524
1265,St Fidelis' School,52 Saunders Street,MORELAND,3058,Catholic,Primary,-37.74984,144.951561
1267,Huntingtower School,77 Waimarie Drive,MT WAVERLEY,3149,Independent,Pri/Sec,-37.876740999999996,145.13628799999998
1272,St Francis Xavier's School,1087 Whitehorse Road,BOX HILL,3128,Catholic,Primary,-37.818494,145.131493
1273,St Mary's School,95A Railway Street,ALTONA,3018,Catholic,Primary,-37.866658,144.828375
1275,Our Lady Help of Christians School,1-13 Henry Street,ELTHAM,3095,Catholic,Primary,-37.716122999999996,145.14791200000002
1277,Our Lady of the Sacred Heart School,18 Box Street,MERBEIN,3505,Catholic,Primary,-34.166857,142.053086
1280,St Francis Xavier School,8 Park Street,FRANKSTON,3199,Catholic,Primary,-38.14879945,145.1262013
1287,Our Lady of Sion College,1065 Whitehorse Road,BOX HILL,3128,Catholic,Secondary,-37.818348,145.129918
1289,St Gabriel's School,237 Spring Street,RESERVOIR,3073,Catholic,Primary,-37.718019,145.005121
1291,St Paul's School,122 Jasper Road,BENTLEIGH,3204,Catholic,Primary,-37.922826,145.04146599999999
1292,St Joseph's School,544 Balcombe Road,BLACK ROCK,3193,Catholic,Primary,-37.975915,145.02316399999998
1299,Salesian College,Rupertswood,SUNBURY,3429,Catholic,Secondary,-37.572644,144.73903
1301,St Patrick's School,2 Merrick Street,STRATFORD,3862,Catholic,Primary,-37.967259999999996,147.077678
1304,Kingswood College,355 Station Street,BOX HILL,3128,Independent,Pri/Sec,-37.832777,145.118628
1309,St Joseph's School,58 Waterloo Road,TRAFALGAR,3824,Catholic,Primary,-38.207209999999996,146.152194
1310,St Patrick's School,3 Dalny Road,MURRUMBEENA,3163,Catholic,Primary,-37.901775,145.06526499999998
1311,St Roch's School,Glenvale Road,GLEN IRIS,3146,Catholic,Primary,-37.857364000000004,145.052313
1312,Holy Eucharist School,1241 Dandenong Road,MALVERN EAST,3145,Catholic,Primary,-37.884254,145.069593
1316,St Margaret's School,27-47 Gloucester Ave,BERWICK,3806,Independent,Pri/Sec,-38.035346000000004,145.346545
1322,Camberwell Girls Grammar School,2 Torrington Street,CANTERBURY,3126,Independent,Pri/Sec,-37.818211,145.059705
1328,St Anne's School,7-19 Beresford Street,KEW EAST,3102,Catholic,Primary,-37.79538,145.049813
1342,Our Lady of Perpetual Help School,2 Wilana Street,RINGWOOD,3134,Catholic,Primary,-37.816423,145.232182
1343,St Francis Xavier's School,90 Mayona Road,MONTMORENCY,3094,Catholic,Primary,-37.71600768,145.12656130000002
1347,St Joseph's School,Constitution Hill Road,SORRENTO,3943,Catholic,Primary,-38.340472,144.741801
1354,St Cecilia's School,4 Van Ness Avenue,GLEN IRIS,3146,Catholic,Primary,-37.850094,145.064602
1368,St Joseph's School,28 Sandham Street,ELSTERNWICK,3185,Catholic,Primary,-37.882509999999996,145.005287
1373,St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496,Catholic,Primary,-34.30235,142.187959
1377,"Preshil, The Margaret Lyttle Memorial School",395 Barkers Road,KEW,3101,Independent,Pri/Sec,-37.815934000000006,145.052212
1383,St Peter's School,32 Wedge Street,EPPING,3076,Catholic,Primary,-37.650542,145.027548
1386,Santa Maria College,50 Separation Street,NORTHCOTE,3070,Catholic,Secondary,-37.770356,145.00248
1393,Sacred Heart School,2 Mora Avenue,OAKLEIGH,3166,Catholic,Primary,-37.901835,145.086915
1398,St Mark's School,118 Argyle Street,FAWKNER,3060,Catholic,Primary,-37.716278,144.963618
1406,St John the Baptist School,17 Forest Road,FERNTREE GULLY,3156,Catholic,Primary,-37.887382,145.295174
1407,St John's School,490 Whitehorse Road,MITCHAM,3132,Catholic,Primary,-37.817445,145.190401
1408,St Mary's School,121-143 McLennan Street,MOOROOPNA,3629,Catholic,Primary,-36.39605,145.35422
1412,St Raphael's School,Cooper Street,PRESTON WEST,3072,Catholic,Primary,-37.734097999999996,144.992623
1415,St Kevin's College,31 Moonga Road,TOORAK,3142,Catholic,Pri/Sec,-37.8353971,145.0246967
1416,St John the Baptist's School,Station Street,KOO WEE RUP,3981,Catholic,Primary,-38.197464000000004,145.485268
1422,St Vincent de Paul's School,92 - 114 Woodland Street,STRATHMORE,3041,Catholic,Primary,-37.742142,144.92413
1425,St Joseph's College Geelong,135 Aphrasia Street,NEWTOWN,3220,Catholic,Secondary,-38.150205,144.331863
1429,St Joseph's School,33 St John's Avenue,SPRINGVALE,3171,Catholic,Primary,-37.953229,145.150344
1431,St Bede's College,2 Mentone Parade,MENTONE,3194,Catholic,Secondary,-37.991161,145.06821399999998
1438,Holy Name School,12 Robb Street,PRESTON EAST,3073,Catholic,Primary,-37.730261,145.018574
1445,Siena College Ltd,815 Riversdale Road,CAMBERWELL,3124,Catholic,Secondary,-37.833662,145.082575
1459,St Bernard's School,36 Patterson Street,COBURG EAST,3058,Catholic,Primary,-37.747422,144.972708
1461,St Benedict's School,3-9 Central Avenue,BURWOOD,3125,Catholic,Primary,-37.84949599,145.09739960000002
1465,St Oliver Plunkett's School,1-39 Landells Road,PASCOE VALE,3044,Catholic,Primary,-37.730886,144.941855
1466,Corpus Christi School,380 Geelong Road,KINGSVILLE,3012,Catholic,Primary,-37.808532,144.87291499999998
1470,St Robert's School,13 Nicholas Street,NEWTOWN,3220,Catholic,Primary,-38.15641,144.343009
1471,St Bernard's College,41 Rosehill Road,ESSENDON,3040,Catholic,Secondary,-37.749392,144.8832
1473,Whitefriars College Inc,156 Park Road,DONVALE,3111,Catholic,Secondary,-37.7918,145.19954099999998
1477,St Michael's School,268 High Street,ASHBURTON,3147,Catholic,Primary,-37.864128,145.08248400000002
1480,St Mary's School,131 Powells Road,CLARKES HILL,3352,Catholic,Primary,-37.500399,143.988696
1481,Our Lady of the Sacred Heart College,111 Jasper Road,BENTLEIGH,3204,Catholic,Secondary,-37.925723,145.039942
1482,St Bede's School,2 Marwal Avenue,BALWYN NORTH,3104,Catholic,Primary,-37.793523,145.070901
1485,Salesian College,10 Bosco Street,CHADSTONE,3148,Catholic,Secondary,-37.882735,145.100257
1488,St Patrick's School,29 Leahy Street,NHILL,3418,Catholic,Primary,-36.335412,141.64303999999998
1489,St Margaret's School,83 St Albans Road,GEELONG EAST,3219,Catholic,Primary,-38.164623999999996,144.373926
1490,Mount Scopus Memorial College,245 Burwood Highway,BURWOOD,3125,Independent,Pri/Sec,-37.847215999999996,145.117774
1493,St Kieran's School,Lloyd Street,MOE,3825,Catholic,Primary,-38.179369,146.253555
1495,Marcellin College,160 Bulleen Road,BULLEEN,3105,Catholic,Secondary,-37.774782,145.082675
1497,Marist-Sion College,165 Burke Street,WARRAGUL,3820,Catholic,Secondary,-38.159029,145.915266
1498,Henderson College,806-816 Cowra Ave,IRYMPLE,3498,Independent,Pri/Sec,-34.222606,142.15925900000002
1499,St Theresa's School,16 Drummartin Street,ALBION,3020,Catholic,Primary,-37.782193,144.820196
1500,St Bernadette's School,53 Stanley Street,IVANHOE WEST,3079,Catholic,Primary,-37.763063,145.034125
1501,St Colman's School,46 Dunlop Street,MORTLAKE,3272,Catholic,Primary,-38.07993674,142.8020236
1503,St Agnes' School,Peterson Street,HIGHETT,3190,Catholic,Primary,-37.946096000000004,145.031826
1505,Our Lady of the Assumption School,9 Centre Dandenong Road,CHELTENHAM,3192,Catholic,Primary,-37.965505,145.059713
1508,Nunawading Christian College-Primary,Laughlin Ave,NUNAWADING,3131,Independent,Primary,-37.82192,145.17005
1509,Sacred Heart School,35 Wicklow Avenue,CROYDON,3136,Catholic,Primary,-37.79749,145.272793
1510,St Malachy's School,34 Lake Street,EDENHOPE,3318,Catholic,Primary,-37.034028,141.30004499999998
1511,Heritage College,333 Centre Road,NARRE WARREN SOUTH,3805,Independent,Pri/Sec,-38.050215,145.316519
1512,St Mary's School,Myrtle Street,ALEXANDRA,3714,Catholic,Primary,-37.191268,145.71338500000002
1513,Resurrection House,6 Aberfeldie Street,ESSENDON,3040,Catholic,Primary,-37.756648,144.905195
1515,Adass Israel School,10-12 King Street,ELSTERNWICK,3185,Independent,Pri/Sec,-37.883899,145.008205
1516,Holy Spirit School,197 Clarendon Street,THORNBURY EAST,3071,Catholic,Primary,-37.760845,145.01619
1521,Sacred Heart School,Winifred Street,ST ALBANS,3021,Catholic,Primary,-37.73769,144.800053
1522,St Thomas The Apostle School,67 Central Road,BLACKBURN,3130,Catholic,Primary,-37.823246999999995,145.157434
1523,St Mary's School,5-7 Southam Street,RUSHWORTH,3612,Catholic,Primary,-36.587795,145.011203
1524,St Michael's School,Davis Street,HEYFIELD,3858,Catholic,Primary,-37.98075149,146.7842665
1525,St Thomas Aquinas School,51 Plume Street,NORLANE,3214,Catholic,Primary,-38.090171000000005,144.35882
1526,St Pius X School,431 Waterdale Road,HEIDELBERG WEST,3081,Catholic,Primary,-37.746924,145.04629
1527,St Margaret Mary's School,181 Hudsons Road,SPOTSWOOD,3015,Catholic,Primary,-37.829084,144.877732
1528,Monivae College,133 Ballarat Road,HAMILTON,3300,Catholic,Secondary,-37.74203709,142.0494536
1529,St Mary Magdalen's School,20 Bolwarra Street,CHADSTONE,3148,Catholic,Primary,-37.879776,145.101198
1530,St Anthony's School,90 Buckley Street,NOBLE PARK,3174,Catholic,Primary,-37.971709999999995,145.172427
1531,St Peter's School,16 Mary Street,CLAYTON,3168,Catholic,Primary,-37.923140000000004,145.121859
1532,St Joseph's School,33 Lascelles Street,HOPETOUN,3396,Catholic,Primary,-35.723929999999996,142.362192
1533,Yeshivah College,88 Hotham Street,ST KILDA EAST,3183,Independent,Pri/Sec,-37.868122,145.000341
1534,St John Bosco's School,6 Teague Street,NIDDRIE,3042,Catholic,Primary,-37.743657,144.889028
1537,Holy Family School,143-147 Separation Street,BELL PARK,3215,Catholic,Primary,-38.111101,144.338334
1538,Holy Spirit Parish School,83 Minerva Road,MANIFOLD HEIGHTS,3218,Catholic,Primary,-38.135809,144.329964
1539,St Mary's School,210 Grimshaw Street,GREENSBOROUGH,3088,Catholic,Primary,-37.702851,145.092633
1541,Mother of God School,67 Blanche Street,ARDEER,3022,Catholic,Primary,-37.779414,144.800812
1542,St Peter Chanel School,848 Ballarat Road,DEER PARK,3023,Catholic,Primary,-37.768526,144.769266
1543,Christ the King Primary School,28 Riley Court,BRAYBROOK,3019,Catholic,Primary,-37.787611,144.86196
1545,Corpus Christi School,13-21 Widford Street,GLENROY,3046,Catholic,Primary,-37.703891,144.922802
1547,Killester College,433 Springvale Road,SPRINGVALE,3171,Catholic,Secondary,-37.959071,145.152017
1549,St Paul's School,Links Street,SUNSHINE WEST,3020,Catholic,Primary,-37.787534,144.807516
1550,St Patrick's School,5 Victoria Street,PYRAMID HILL,3575,Catholic,Primary,-36.054852000000004,144.111842
1551,Clonard College,225 Church Street,HERNE HILL,3218,Catholic,Secondary,-38.130078000000005,144.330481
1554,Stella Maris School,113 Oak Street,BEAUMARIS,3193,Catholic,Primary,-37.981986,145.041044
1555,St Therese's School,Albion Street,KENNINGTON,3550,Catholic,Primary,-36.766898,144.29824399999998
1556,St Bernadette's School,2 Willey Street,SUNSHINE NORTH,3020,Catholic,Primary,-37.771157,144.835276
1557,St James' School,260 Albert Street,SEBASTOPOL,3356,Catholic,Primary,-37.603466999999995,143.840181
1559,Rossbourne School,131 Power Street,HAWTHORN,3122,Independent,Special,-37.82304,145.02655
1560,Sacred Heart School,Olive Grove,MILDURA,3500,Catholic,Primary,-34.187326,142.152242
1561,Beth Rivkah Ladies College,14-20 Balaclava Road,ST KILDA EAST,3183,Independent,Pri/Sec,-37.869281,145.00083500000002
1563,St Margaret's Primary School,67 The Esplanade,MARIBYRNONG,3032,Catholic,Primary,-37.766895,144.89103899999998
1564,Immaculate Heart of Mary School,50-54 Monash Road,NEWBOROUGH,3825,Catholic,Primary,-38.184743,146.29159199999998
1565,Holy Family School,250 Stephensons Road,MOUNT WAVERLEY,3149,Catholic,Primary,-37.874255,145.129634
1566,St Gerard's School,71 Gladstone Road,DANDENONG NORTH,3175,Catholic,Primary,-37.971329,145.205824
1568,St Mel's School,35 Hamilton Street,SHEPPARTON SOUTH,3630,Catholic,Primary,-36.39247,145.410675
1569,Our Lady of Perpetual Succour School,31 Erasmus Street,SURREY HILLS,3127,Catholic,Primary,-37.830057000000004,145.111389
1570,St Catherine's School,14-28 Fletcher Street,MOORABBIN,3189,Catholic,Primary,-37.938224,145.052171
1571,Sacred Heart Girls' College,113 Warrigal Road,HUGHESDALE,3166,Catholic,Secondary,-37.902163,145.086083
1575,St Vincent de Paul's School,2 Rowell Street,MORWELL EAST,3840,Catholic,Primary,-38.230608000000004,146.415478
1577,St Peter's Lutheran School,6-26 Horsham Road,DIMBOOLA,3414,Independent,Primary,-36.457060999999996,142.037578
1578,St Mary's School,47 Hannon Street,SEA LAKE,3533,Catholic,Primary,-35.501832,142.85067
1579,St Joseph's School,40 Milners Road,YARRA JUNCTION,3797,Catholic,Primary,-37.792171999999994,145.61681399999998
1580,St Stephen's School,71 Whitelaw Street,RESERVOIR EAST,3073,Catholic,Primary,-37.711568,145.019202
1581,St Brendan's School,Golf Links Road,LAKES ENTRANCE,3909,Catholic,Primary,-37.87102,148.012335
1582,St Martin of Tours School,2-12 Silk Street,ROSANNA,3084,Catholic,Primary,-37.735182,145.076979
1583,St Michael's School,Queen Elizabeth Drive,TALLANGATTA,3700,Catholic,Primary,-36.216232,147.17341499999998
1584,Christ Our Holy Redeemer School,43 Ferntree Gully Road,OAKLEIGH EAST,3166,Catholic,Primary,-37.896158,145.105753
1585,Our Lady of the Nativity School,29 Fawkner Street,ABERFELDIE,3040,Catholic,Primary,-37.756347,144.896581
1588,St John's Regional College,5-11 Caroline Street,DANDENONG,3175,Catholic,Secondary,-37.990229,145.226256
1589,Nagle College,20 Hope Avenue,BAIRNSDALE,3875,Catholic,Secondary,-37.837096,147.587656
1590,St Mary's School,12 Watkin Street,ROBINVALE,3549,Catholic,Pri/Sec,-34.58470583,142.7785055
1591,Our Lady's School,White Street,WANGARATTA,3677,Catholic,Primary,-36.372191,146.321144
1592,Emmaus College,503 Springvale Road,VERMONT SOUTH,3133,Catholic,Secondary,-37.84779,145.17410700000002
1593,St Dominic's School,408 Camp Road,BROADMEADOWS,3047,Catholic,Primary,-37.685055,144.923702
1594,St Patrick's School,Mangan Street,TONGALA,3621,Catholic,Primary,-36.252656,144.953591
1595,St Bridget's School,36 Sweyn Street,BALWYN NORTH,3104,Catholic,Primary,-37.795925,145.103253
1596,St Leonard's School,349 Springvale Road,GLEN WAVERLEY,3150,Catholic,Primary,-37.886803,145.163894
1598,St Scholastica's School,4 Starling Street,BENNETTSWOOD,3125,Catholic,Primary,-37.851646,145.125908
1600,St Christopher's School,Doon Avenue,GLEN WAVERLEY,3150,Catholic,Primary,-37.87109838,145.15019750000002
1602,St John Vianney's School,Brisbane Terrace,PARKDALE EAST,3195,Catholic,Primary,-37.99047,145.09249
1604,Ss Peter & Paul's School,16 Beverley Street,DONCASTER EAST,3109,Catholic,Primary,-37.790552000000005,145.1534
1605,St Mary of the Angels College,Chapel Street,NATHALIA,3638,Catholic,Secondary,-36.057656,145.20874799999999
1607,Holy Family School,100 Power Road,DOVETON,3177,Catholic,Primary,-37.990496,145.238629
1608,Aquinas College,46 Great Ryrie Street,RINGWOOD,3134,Catholic,Secondary,-37.823058,145.234935
1609,Leibler Yavneh College,2 Nagle Avenue,ELSTERNWICK,3185,Independent,Pri/Sec,-37.892871,145.006626
1610,The Peninsula School,20 Wooralla Drive,MT ELIZA,3930,Independent,Pri/Sec,-38.198174,145.090692
1612,St Matthew's School,95 William Street,FAWKNER NORTH,3060,Catholic,Primary,-37.698156,144.967951
1613,St John Vianney's School,23 Police Road,MULGRAVE,3170,Catholic,Primary,-37.932718,145.159559
1615,St Luke's School,1A David Street,LALOR,3075,Catholic,Primary,-37.67237431,145.0188321
1616,St Francis de Sales School,626 Pascoe Vale Road,OAK PARK,3046,Catholic,Primary,-37.718847,144.921079
1617,St John's Lutheran School Geelong,33 Aberdeen Street,GEELONG,3220,Independent,Primary,-38.147331,144.347467
1618,St Thomas More's School,Reynold's Lane,BELGRAVE,3160,Catholic,Primary,-37.90841476,145.3526801
1619,St Pius X School,32-34 Hoddle Street,WARRNAMBOOL WEST,3280,Catholic,Primary,-38.364916,142.46583
1620,St Christopher's School,34 Roberts Road,AIRPORT WEST,3042,Catholic,Primary,-37.72501,144.880249
1622,Sacred Heart School,125 Hart Street,ELIMINYT,3250,Catholic,Primary,-38.353155,143.578547
1623,Sacred Heart School,25 Gipson Street,DIAMOND CREEK,3089,Catholic,Primary,-37.67214795,145.15877700000001
1624,St Michael's School,16 Scanlan Street,BERWICK,3806,Catholic,Primary,-38.033823999999996,145.35357199999999
1625,Ave Maria College,14-22 Vida Street,ABERFELDIE,3040,Catholic,Secondary,-37.756617999999996,144.897964
1626,Bialik College,429 Auburn Road,HAWTHORN EAST,3122,Independent,Pri/Sec,-37.842269,145.043371
1627,Our Lady of the Way School,11-13 Green Avenue,KINGSBURY,3083,Catholic,Primary,-37.715261,145.035525
1628,St Luke the Evangelist School,46 Orchard Grove,BLACKBURN SOUTH,3130,Catholic,Primary,-37.835551,145.146714
1629,St Bernard's School,Williams Road,WANGARATTA,3677,Catholic,Primary,-36.346559,146.305601
1632,Our Lady Help of Christians School,15 Munro Street,MURTOA,3390,Catholic,Primary,-36.622676,142.473651
1633,Luther College,Plymouth Rd,CROYDON HILLS,3136,Independent,Secondary,-37.782963,145.272909
1634,Marian College,196 Glengala Road,SUNSHINE WEST,3020,Catholic,Secondary,-37.787731,144.806129
1635,Mount St Joseph Girls' College,133 Maidstone Street,ALTONA,3018,Catholic,Secondary,-37.863902,144.811674
1637,Mother of God School,66 Wilfred Road,IVANHOE EAST,3079,Catholic,Primary,-37.773795,145.058781
1638,Our Lady Help of Christians School,482 Gillies Street,WENDOUREE,3355,Catholic,Primary,-37.525436,143.825614
1640,St Clement of Rome School,9 Egan Drive,BULLEEN,3105,Catholic,Primary,-37.767296,145.09033300000002
1641,St Joseph's Primary School,212 Boronia Road,BORONIA,3155,Catholic,Primary,-37.862707,145.274814
1642,Sacred Heart School,111-115 Hansen Street,CORRYONG,3707,Catholic,Primary,-36.198356,147.898789
1644,Mater Christi College,28 Bayview Road,BELGRAVE,3160,Catholic,Secondary,-37.9106377,145.3588871
1645,Our Lady of Lourdes School,23 Orange Grove,BAYSWATER,3153,Catholic,Primary,-37.848985,145.265765
1646,St Joseph's College,5 Brenock Park Drive,FERNTREE GULLY,3156,Catholic,Secondary,-37.89049,145.29509299999998
1647,St Paul's College Kew,3-13 Fernhurst Grove,KEW,3101,Catholic,Special,-37.806231,145.026953
1648,Annunciation School,4-14 Nolan Avenue,BROOKLYN,3012,Catholic,Primary,-37.820989000000004,144.847959
1649,St Louis de Montfort's School,37 Dolphin Street,ASPENDALE,3195,Catholic,Primary,-38.018128000000004,145.102261
1650,St Thomas More's School,30 Angus Street,HADFIELD,3046,Catholic,Primary,-37.707293,144.944942
1651,Avila College,35 Charles Street,MOUNT WAVERLEY,3149,Catholic,Secondary,-37.874671,145.133255
1652,St Philip's School,60 Junction Road,BLACKBURN NORTH,3130,Catholic,Primary,-37.807643,145.166588
1653,Holy Child School,227 Blair Street,DALLAS,3047,Catholic,Primary,-37.665735999999995,144.931984
1654,Emmanuel College,423 Blackshaws Road,ALTONA NORTH,3025,Catholic,Secondary,-37.831623,144.842389
1655,St Peter Julian Eymard,Reay Road,MOOROOLBARK,3138,Catholic,Primary,-37.787912799999994,145.31751540000002
1656,St Damian's School,5 Settlement Road,BUNDOORA,3083,Catholic,Primary,-37.698494200000006,145.0572167
1657,St Monica's College,16 Davisson Street,EPPING,3076,Catholic,Secondary,-37.6507081,145.03028569999998
1658,Yarra Valley Grammar,Kalinda Road,RINGWOOD,3134,Independent,Pri/Sec,-37.783701,145.258164
1659,Christ the King School,79 Wilsons Road,NEWCOMB,3219,Catholic,Primary,-38.16659292,144.39233090000002
1661,Mercy College,760 Sydney Road,COBURG,3058,Catholic,Secondary,-37.730398,144.964562
1663,St Timothy's School,21 Stevens Road,VERMONT,3133,Catholic,Primary,-37.840389,145.183654
1664,St Mary's School,4-12 Duke Street,MAFFRA,3860,Catholic,Primary,-37.96350023,146.9723891
1665,St Macartan's School,97 Bungower Road,MORNINGTON,3931,Catholic,Primary,-38.223213,145.070463
1667,St John's School,Jayne Street,FRANKSTON EAST,3199,Catholic,Primary,-38.145823,145.148098
1669,St Mary's College for the Deaf,10 Riddell Road,WANTIRNA SOUTH,3152,Catholic,Special,-37.877901,145.242789
1670,John Paul College,165 Mc Mahons Road,FRANKSTON,3199,Catholic,Secondary,-38.13557,145.138867
1671,St Anne's School,86-94 Austin Road,SEAFORD,3198,Catholic,Primary,-38.106598,145.140947
1673,Mazenod College,Kernot Ave,MULGRAVE,3170,Catholic,Secondary,-37.915203999999996,145.166144
1674,St Martin de Porres School,158 Military Road,AVONDALE HEIGHTS,3034,Catholic,Primary,-37.758468,144.861624
1678,St Gregory the Great School,396 Manningham Road,DONCASTER,3108,Catholic,Primary,-37.780598,145.122282
1679,Maranatha Christian School,104-108 Reema Boulevard,ENDEAVOUR HILLS,3802,Independent,Pri/Sec,-37.970919,145.27803400000002
1680,St Kevin's School,26-44 Herlihys Road,TEMPLESTOWE LOWER,3107,Catholic,Primary,-37.761267,145.12286799999998
1681,St James' School,51 Centre Road,VERMONT,3133,Catholic,Primary,-37.836748,145.20969
1682,Good Shepherd School,30 Academy Avenue,WHEELERS HILL,3150,Catholic,Primary,-37.908122999999996,145.166052
1684,MacKillop Catholic Regional College,1 Russell Street,WERRIBEE,3030,Catholic,Secondary,-37.90950211,144.66510159999999
1685,St James' College,156 Bignell Road,BENTLEIGH EAST,3165,Catholic,Secondary,-37.926472,145.071365
1689,St Thomas' School,Guthridge Parade,SALE,3850,Catholic,Primary,-38.09940329,147.08331
1690,St Leo the Great School,315 Mason Street,ALTONA NORTH,3025,Catholic,Primary,-37.839216,144.85169299999998
1692,St Peter's School,2A Parkside Avenue,KEILOR EAST,3033,Catholic,Primary,-37.744237,144.859418
1693,Our Lady Help of Christians School,28 Selby Road,WARRNAMBOOL EAST,3280,Catholic,Primary,-38.385247,142.519533
1694,Marian College,Prince Street,MYRTLEFORD,3737,Catholic,Secondary,-36.553340000000006,146.72536000000002
1696,St Martin de Porres School,13-25 Bellin Street,LAVERTON,3028,Catholic,Primary,-37.853783,144.77698
1697,St Jude the Apostle School,53 George Street,SCORESBY,3179,Catholic,Primary,-37.889844000000004,145.225957
1699,St Monica's School,137 Brockley Street,WODONGA WEST,3690,Catholic,Primary,-36.126753,146.872637
1701,Mount Evelyn Christian School/Ranges TEC,135 York Road,MOUNT EVELYN,3796,Independent,Pri/Sec,-37.79883442,145.3670969
1706,Melbourne Rudolf Steiner School,213 Wonga Road,WARRANWOOD,3134,Independent,Pri/Sec,-37.777221000000004,145.24881100000002
1709,St Peter's School,Fenton Street,BENDIGO NORTH,3550,Catholic,Primary,-36.74416599,144.2727362
1710,St Mark's School,4-6 Dimar Court,DINGLEY,3172,Catholic,Primary,-37.986655999999996,145.12956599999998
1711,The Currajong School,90 Darling Road,MALVERN EAST,3145,Independent,Special,-37.875953,145.059946
1712,Nunawading Christian College-Secondary,161 Central Rd,NUNAWADING,3131,Independent,Secondary,-37.82254717,145.16901830000003
1714,Eltham College,1660 Main Road,RESEARCH,3095,Independent,Pri/Sec,-37.70044311,145.19223200000002
1715,Holy Eucharist School,1A Oleander Drive,ST ALBANS SOUTH,3021,Catholic,Primary,-37.756436,144.811408
1719,St Paul's Primary School,Fourteenth Street,MILDURA,3500,Catholic,Primary,-34.204601000000004,142.156034
1721,Learning Co-Operative School,10 Laceys Road,HURSTBRIDGE,3099,Independent,Primary,-37.62939233,145.2133347
1722,St Peter Apostle School,16-38 Guinane Avenue,HOPPERS CROSSING,3029,Catholic,Primary,-37.874642,144.69031
1724,Donvale Christian College,155 Tindals Road,DONVALE,3111,Independent,Pri/Sec,-37.774028,145.193451
1728,Berengarra School,43 Harrison Street,BOX HILL NORTH,3129,Independent,Special,-37.80388,145.132142
1729,Sholem Aleichem College,11 Sinclair St,ELSTERNWICK,3185,Independent,Primary,-37.882289,145.001203
1733,St John XXIII Primary School,Regal Avenue,THOMASTOWN EAST,3074,Catholic,Primary,-37.67842204,145.03920369999997
1734,Braemar College,1499 Mt Macedon Rd,WOODEND,3442,Independent,Pri/Sec,-37.36382882,144.5759811
1735,School of the Good Shepherd,88 South Circular Road,GLADSTONE PARK,3043,Catholic,Primary,-37.693031,144.88945800000002
1736,St Agatha's School,Scott Street,CRANBOURNE,3977,Catholic,Primary,-38.111641999999996,145.278852
1737,Resurrection School,402 Corrigan Road,KEYSBOROUGH,3173,Catholic,Primary,-37.989944,145.16293000000002
1739,St Dominic's School,Church Street,MELTON,3337,Catholic,Primary,-37.680915,144.58463500000002
1741,St Francis Xavier School,143 Bacchus Marsh Road,CORIO,3214,Catholic,Primary,-38.072033000000005,144.358129
1742,Gilson College,450 Taylors Road,TAYLORS HILL,3037,Independent,Pri/Sec,-37.724602000000004,144.763149
1743,Cheshire School,583 Ferntree Gully Road,GLEN WAVERLEY,3150,Independent,Special,-37.902842,145.15809199999998
1744,Galen Catholic College,College Street,WANGARATTA,3677,Catholic,Secondary,-36.338747,146.310537
1747,Holy Spirit School,120 Oban Road,RINGWOOD NORTH,3134,Catholic,Primary,-37.793231,145.236917
1750,Lumen Christi School,35 Williams Avenue,CHURCHILL,3842,Catholic,Primary,-38.31640225,146.4157105
1751,Holy Saviour Parish School,765 Highbury Road,VERMONT SOUTH,3133,Catholic,Primary,-37.862336,145.175038
1752,St Clare's School,Harbard Street,THOMASTOWN WEST,3074,Catholic,Primary,-37.67775056,144.9977174
1754,Nhill Lutheran School,2 Mackay St,NHILL,3418,Independent,Primary,-36.327734,141.66215400000002
1758,St Anne's School,16 Stewarts Lane,SUNBURY,3429,Catholic,Primary,-37.568388,144.717457
1759,Our Lady of the Pines School,77 Carbine Street,DONVALE,3111,Catholic,Primary,-37.774442,145.177211
