id,school_name,school_address,suburb,postcode,school_lat,school_lon,Category,Subtype,school_type,sector
664,Salisbury North R-7 School,38 Bagster Road,Salisbury North,5108,-34.753263,138.635426,SCHL,PS,Primary Schools,DEPT
665,Hillcrest Primary School,Condamine Street,Hillcrest,5086,-34.866383,138.638678,SCHL,PS,Primary Schools,DEPT
666,Darlington Primary School,9-11 White Crescent,Seacombe Gardens,5047,-35.027204,138.546916,SCHL,PS,Primary Schools,DEPT
668,Paringa Park Primary School,21 Bowker Street,North Brighton,5048,-35.002543,138.525628,SCHL,PS,Primary Schools,DEPT
670,Hendon Primary School,Cedar Avenue,Royal Park,5014,-34.878622,138.510533,SCHL,PS,Primary Schools,DEPT
677,Nicolson Avenue Primary School,Nicolson Avenue,Whyalla Norrie,5608,-33.028888,137.549699,SCHL,PS,Primary Schools,DEPT
678,Loxton North Primary School,Balfour-Ogilvy Road,Loxton North,5333,-34.413133,140.624328,SCHL,PS,Primary Schools,DEPT
679,Willsden Primary School,Elizabeth Terrace,Port Augusta,5700,-32.506303,137.780351,SCHL,PS,Primary Schools,DEPT
685,Risdon Park Primary School,Kingston Road,Port Pirie,5540,-33.203247,138.008071,SCHL,PS,Primary Schools,DEPT
688,Elizabeth South Primary School,Chivell Street,Elizabeth South,5112,-34.73111,138.66211,SCHL,PS,Primary Schools,DEPT
689,Hampstead Primary School,38-56 Muller Road,Greenacres,5086,-34.870813,138.625981,SCHL,PS,Primary Schools,DEPT
699,Burnside Primary School,11 High Street,Burnside,5066,-34.935601,138.661574,SCHL,PS,Primary Schools,DEPT
702,Bute Primary School,Third Street,Bute,5560,-33.864926,138.003827,SCHL,PS,Primary Schools,DEPT
704,Cadell Primary School,415 Cadell Valley Road,Cadell,5321,-34.0565056,139.7717306,SCHL,PS,Primary Schools,DEPT
705,Callington Primary School,North Terrace,Callington,5254,-35.114221,139.038981,SCHL,PS,Primary Schools,DEPT
714,Challa Gardens Primary School,Humphries Terrace,Kilkenny,5009,-34.877305,138.555678,SCHL,PS,Primary Schools,DEPT
719,Clare Primary School,137 Main North Road,Clare,5453,-33.840746,138.618052,SCHL,PS,Primary Schools,DEPT
720,Clarendon Primary School,Potter Road,Clarendon,5157,-35.110275,138.632175,SCHL,PS,Primary Schools,DEPT
721,Cobdogla Primary School,Dolan Street,Cobdogla,5346,-34.242439,140.406113,SCHL,PS,Primary Schools,DEPT
723,Colonel Light Gardens Primary School,Windsor Avenue,Colonel Light Gardens,5041,-34.986809,138.59544,SCHL,PS,Primary Schools,DEPT
724,Compton Primary School,13 Compton Hall Road,Suttontown,5291,-37.801357,140.728606,SCHL,PS,Primary Schools,DEPT
729,Coomandook Area School,Dukes Highway,Coomandook,5261,-35.476023,139.70898,SCHL,AREA,Area Schools,DEPT
730,Coonalpyn Primary School,4 Coombe Terrace,Coonalpyn,5265,-35.698735,139.852091,SCHL,PS,Primary Schools,DEPT
731,Coorabie RS-Annexe of Penong PS,N/A,Coorabie,5690,-31.900534,132.295455,SCHL,RS,Rural Schools,DEPT
732,Ardrossan Area School,14 Second Street,Ardrossan,5571,-34.423756,137.91592,SCHL,AREA,Area Schools,DEPT
733,Bordertown Primary School,South Terrace,Bordertown,5268,-36.315105,140.765108,SCHL,PS,Primary Schools,DEPT
734,Ceduna Area School,6 May Crescent,Ceduna,5690,-32.137676,133.671396,SCHL,AREA,Area Schools,DEPT
735,Cowell Area School,42 Story Street,Cowell,5602,-33.682729,136.918442,SCHL,AREA,Area Schools,DEPT
736,Kimba Area School,69 West Terrace,Kimba,5641,-33.135605,136.419417,SCHL,AREA,Area Schools,DEPT
737,Kingston Community School,46 East Terrace,Kingston SE,5275,-36.836179,139.857605,SCHL,AREA,Area Schools,DEPT
740,Orroroo Area School,West Terrace,Orroroo,5431,-32.728505,138.612211,SCHL,AREA,Area Schools,DEPT
741,Port Broughton Area School,12 East Terrace,Port Broughton,5522,-33.604039,137.933111,SCHL,AREA,Area Schools,DEPT
742,Snowtown Primary School,31 Glen Davidson Drive,Snowtown,5520,-33.783548,138.221653,SCHL,PS,Primary Schools,DEPT
743,Tumby Bay Area School,West Terrace,Tumby Bay,5605,-34.37575,136.099182,SCHL,AREA,Area Schools,DEPT
744,Willunga Primary School,247 Main Road,Willunga,5172,-35.269384,138.552628,SCHL,PS,Primary Schools,DEPT
745,Streaky Bay Area School,109 Wells Street,Streaky Bay,5680,-32.798217,134.201213,SCHL,AREA,Area Schools,DEPT
746,Woomera Area School,Dewrang Avenue,Woomera,5720,-31.195174,136.826289,SCHL,AREA,Area Schools,DEPT
747,Cambrai Primary School,Main Road,Cambrai,5353,-34.653408,139.280554,SCHL,PS,Primary Schools,DEPT
748,Leigh Creek Area School,Blackoak Drive,Leigh Creek,5731,-30.592696,138.401257,SCHL,AREA,Area Schools,DEPT
749,Lucindale Area School,14 Fairview Road,Lucindale,5272,-36.964206,140.370633,SCHL,AREA,Area Schools,DEPT
750,Meningie Area School,1 North Terrace,Meningie,5264,-35.682635,139.342158,SCHL,AREA,Area Schools,DEPT
751,Allendale East Area School,Bay Road,Allendale East,5291,-38.002461,140.711361,SCHL,AREA,Area Schools,DEPT
752,Brinkworth Primary School,Main Street,Brinkworth,5464,-33.687102,138.404569,SCHL,PS,Primary Schools,DEPT
753,Cleve Area School,Second Street,Cleve,5640,-33.699447,136.497984,SCHL,AREA,Area Schools,DEPT
754,Cummins Area School,McFarlane Street,Cummins,5631,-34.263297,135.722276,SCHL,AREA,Area Schools,DEPT
755,Eudunda Area School,2 Reserve Road,Eudunda,5374,-34.181155,139.091271,SCHL,AREA,Area Schools,DEPT
756,Karoonda Area School,North Terrace,Karoonda,5307,-35.092105,139.894702,SCHL,AREA,Area Schools,DEPT
757,Keith Area School,Tolmer Terrace,Keith,5267,-36.099661,140.351182,SCHL,AREA,Area Schools,DEPT
758,Kingscote Campus,5 Centenary Avenue,Kingscote,5223,-35.650387,137.633343,SCHL,AREA,Area Schools,DEPT
759,Lameroo Regional Community School,1 Bews Terrace,Lameroo,5302,-35.331434,140.522579,SCHL,AREA,Area Schools,DEPT
760,Loxton Primary School,Pyap Street,Loxton,5333,-34.451324,140.567155,SCHL,PS,Primary Schools,DEPT
761,Central Yorke School,Junction Road,Maitland,5573,-34.368261,137.673481,SCHL,AREA,Area Schools,DEPT
762,Oakbank Area School,154 Onkaparinga Valley Road,Oakbank,5243,-34.988726,138.837232,SCHL,AREA,Area Schools,DEPT
763,Penola Primary School,Riddoch Street,Penola,5277,-37.379147,140.833229,SCHL,PS,Primary Schools,DEPT
764,Pinnaroo Primary School,Bundey Terrace,Pinnaroo,5304,-35.255862,140.907922,SCHL,PS,Primary Schools,DEPT
765,Wudinna Area School,Medley Terrace,Wudinna,5652,-33.044573,135.462851,SCHL,AREA,Area Schools,DEPT
766,Yankalilla Area School,207 Main South Road,Yankalilla,5203,-35.453257,138.333062,SCHL,AREA,Area Schools,DEPT
767,Yorketown Area School,Stansbury Road,Yorketown,5576,-35.015376,137.615442,SCHL,AREA,Area Schools,DEPT
768,Adelaide High School,West Terrace,Adelaide,5000,-34.925733,138.586678,SCHL,HIGH,High/Secondary Schools,DEPT
769,Balaklava High School,14 Gwy Terrace,Balaklava,5461,-34.1503,138.41511,SCHL,HIGH,High/Secondary Schools,DEPT
770,Birdwood High School,Shannon Street,Birdwood,5234,-34.822129,138.957682,SCHL,HIGH,High/Secondary Schools,DEPT
771,Booleroo Centre District School,2-10 Stephen Street,Booleroo Centre,5482,-32.877326,138.349525,SCHL,AREA,Area Schools,DEPT
773,Clare High School,Elliot Street,Clare,5453,-33.822384,138.596522,SCHL,PSS,Primary/Secondary Schools,DEPT
774,Gawler and District College B-12,Barnet Road,Evanston,5116,-34.619476,138.736184,SCHL,PSS,Primary/Secondary Schools,DEPT
775,Gladstone High School,Main North Road,Gladstone,5473,-33.275577,138.35211,SCHL,HIGH,High/Secondary Schools,DEPT
776,Glossop High School,535 Old Sturt Highway,Glossop,5344,-34.274792,140.535354,SCHL,HIGH,High/Secondary Schools,DEPT
777,Jamestown Community School,Humphris Terrace,Jamestown,5491,-33.204904,138.609566,SCHL,AREA,Area Schools,DEPT
778,Kadina Memorial School,5 Doswell Terrace,Kadina,5554,-33.96001728,137.71018267,SCHL,PSS,Primary/Secondary Schools,DEPT
779,Kapunda High School,West Terrace,Kapunda,5373,-34.332945,138.910495,SCHL,HIGH,High/Secondary Schools,DEPT
780,Millicent High School,Mount Burr Road,Millicent,5280,-37.591479,140.359255,SCHL,HIGH,High/Secondary Schools,DEPT
781,Minlaton District School,2 North Terrace,Minlaton,5575,-34.765873,137.593581,SCHL,AREA,Area Schools,DEPT
783,Mount Barker High School,2 Wellington Road,Mount Barker,5251,-35.074991,138.85705,SCHL,HIGH,High/Secondary Schools,DEPT
784,Mount Gambier High School,Brownes Road,Mount Gambier,5290,-37.826147,140.765689,SCHL,HIGH,High/Secondary Schools,DEPT
785,Murray Bridge High School,Lohmann Street,Murray Bridge,5253,-35.135051,139.285294,SCHL,HIGH,High/Secondary Schools,DEPT
786,Naracoorte High School,Stewart Terrace,Naracoorte,5271,-36.948548,140.726873,SCHL,HIGH,High/Secondary Schools,DEPT
787,Norwood Morialta High School,505 The Parade,Magill,5072,-34.917934,138.672196,SCHL,HIGH,High/Secondary Schools,DEPT
788,Nuriootpa High School,Penrice Road,Nuriootpa,5355,-34.466434,139.000529,SCHL,HIGH,High/Secondary Schools,DEPT
789,Peterborough High School,Queen Street,Peterborough,5422,-32.978852,138.836939,SCHL,HIGH,High/Secondary Schools,DEPT
790,Port Augusta Secondary School,3 Stirling Road,Port Augusta,5700,-32.493679,137.768693,SCHL,HIGH,High/Secondary Schools,DEPT
791,Port Lincoln High School,Ruskin Road,Port Lincoln,5606,-34.723847,135.853942,SCHL,HIGH,High/Secondary Schools,DEPT
792,John Pirie Secondary School,40 Mary Elie Street,Port Pirie,5540,-33.183024,138.010153,SCHL,HIGH,High/Secondary Schools,DEPT
793,Quorn Area School,Stokes Road,Quorn,5433,-32.348904,138.036572,SCHL,AREA,Area Schools,DEPT
794,Renmark High School,Thurk Street,Renmark,5341,-34.172088,140.741263,SCHL,HIGH,High/Secondary Schools,DEPT
795,Riverton and District High School,Oxford Terrace,Riverton,5412,-34.156173,138.749643,SCHL,HIGH,High/Secondary Schools,DEPT
796,Eastern Fleurieu Strath 7-12 Campus,11 Callington Road,Strathalbyn,5255,-35.258179,138.903269,SCHL,PSS,Primary/Secondary Schools,DEPT
797,Unley High School,Kitchener Street,Netherby,5062,-34.970162,138.620336,SCHL,HIGH,High/Secondary Schools,DEPT
798,Urrbrae Agricultural High School,505 Fullarton Road,Netherby,5062,-34.966994,138.621443,SCHL,HIGH,High/Secondary Schools,DEPT
799,Victor Harbor High School,George Main Road,Victor Harbor,5211,-35.556148,138.611226,SCHL,HIGH,High/Secondary Schools,DEPT
800,Waikerie High School,24 Blake Road,Waikerie,5330,-34.184584,139.973102,SCHL,HIGH,High/Secondary Schools,DEPT
801,Woodville High School,11 Actil Avenue,St Clair,5011,-34.872943,138.540808,SCHL,HIGH,High/Secondary Schools,DEPT
803,Brighton Secondary School,305 Brighton Road,North Brighton,5048,-35.003619,138.519676,SCHL,HIGH,High/Secondary Schools,DEPT
805,Findon High School,Drummond Avenue,Findon,5023,-34.898332,138.526613,SCHL,HIGH,High/Secondary Schools,DEPT
809,Henley High School,Cudmore Terrace,Henley Beach,5022,-34.923383,138.500356,SCHL,HIGH,High/Secondary Schools,DEPT
810,Thebarton Senior College,Ashley Street,Torrensville,5031,-34.917275,138.562772,SCHL,HIGH,High/Secondary Schools,DEPT
814,Le Fevre High School,90 Hart Street,Semaphore South,5019,-34.845622,138.484995,SCHL,HIGH,High/Secondary Schools,DEPT
817,Marryatville High School,170 Kensington Road,Marryatville,5068,-34.9291,138.645443,SCHL,HIGH,High/Secondary Schools,DEPT
822,Whyalla High School,Broadbent Terrace,Whyalla,5600,-33.038453,137.58087,SCHL,HIGH,High/Secondary Schools,DEPT
823,Hamilton Secondary College,815 Marion Road,Mitchell Park,5043,-34.99837,138.560781,SCHL,HIGH,High/Secondary Schools,DEPT
825,Elizabeth North Primary School,141 Woodford Road,Elizabeth North,5113,-34.703178,138.673909,SCHL,PS,Primary Schools,DEPT
838,Hospital School SA - W&CH,72 King William Road,North Adelaide,5006,-34.91151518,138.59996547,NONS,SPHES,Hospital Education Services,DEPT
842,Cavan Education Centre,1 Jonal Drive,Cavan,5094,-34.821668,138.600663,SCHL,ALTSC,Alternative Prim/Sec Schools,DEPT
844,The Grove Education Centre,39 Leslie Street West,Woodville,5011,-34.873425,138.544354,SCHL,SPPS,Primary/Secondary Special Schools,DEPT
845,Raukkan Aboriginal School,Taplin Street,Raukkan,5259,-35.508165,139.131565,SCHL,ABSCH,Aboriginal Schools,DEPT
846,Central Yorke School - Point Pearce,Parrys Avenue,Point Pearce,5573,-34.415187,137.501269,SCHL,ABSCH,Aboriginal Schools,DEPT
849,Open Access College,1-37 Marden Road,Marden,5070,-34.89271,138.635942,SCHL,OPACC,Open Access College,DEPT
892,Salisbury High School,14 Farley Grove,Salisbury North,5108,-34.755983,138.640772,SCHL,HIGH,High/Secondary Schools,DEPT
893,Seaview High School,78-124 Seacombe Road,Seacombe Heights,5047,-35.030039,138.547313,SCHL,HIGH,High/Secondary Schools,DEPT
894,Bordertown High School,South Terrace,Bordertown,5268,-36.313741,140.767724,SCHL,HIGH,High/Secondary Schools,DEPT
895,Loxton High School,1889 Bookpurnong Road,Loxton,5333,-34.443732,140.584808,SCHL,HIGH,High/Secondary Schools,DEPT
897,Elizabeth Grove Primary School,20 Haynes Street,Elizabeth Grove,5112,-34.73233,138.669527,SCHL,PS,Primary Schools,DEPT
898,Klemzig Primary School,2 Hay Street,Klemzig,5087,-34.877176,138.637665,SCHL,PS,Primary Schools,DEPT
899,Kirton Point Primary School,Matthew Place,Port Lincoln,5606,-34.731891,135.868237,SCHL,PS,Primary Schools,DEPT
903,Mitcham Girls High School,Kyre Avenue,Kingswood,5062,-34.969865,138.610036,SCHL,HIGH,High/Secondary Schools,DEPT
905,Blackwood High School,4 Seymour Street,Eden Hills,5050,-35.026849,138.605897,SCHL,HIGH,High/Secondary Schools,DEPT
906,Windsor Gardens B-12,McKay Avenue,Windsor Gardens,5087,-34.860757,138.657925,SCHL,PSS,Primary/Secondary Schools,DEPT
907,Plympton International College,21A Errington Street,Plympton,5038,-34.964442,138.547829,SCHL,PSS,Primary/Secondary Schools,DEPT
908,Ocean View P-12 College,Gedville Road,Taperoo,5017,-34.803361,138.493484,SCHL,PSS,Primary/Secondary Schools,DEPT
909,Willunga High School,239 Main Road,Willunga,5172,-35.263056,138.555471,SCHL,HIGH,High/Secondary Schools,DEPT
910,Playford International College,Philip Highway,Elizabeth,5112,-34.723738,138.665902,SCHL,HIGH,High/Secondary Schools,DEPT
911,Lockleys North Primary School,55 Malurus Avenue,Lockleys,5032,-34.920591,138.537668,SCHL,PS,Primary Schools,DEPT
913,Seacliff Primary School,Barwell Avenue,Seacliff,5049,-35.037266,138.523556,SCHL,PS,Primary Schools,DEPT
920,Coober Pedy Area School,Paxton Road,Coober Pedy,5723,-29.012377,134.751882,SCHL,AREA,Area Schools,DEPT
921,Christies Beach Primary School,46 Maturin Avenue,Christies Beach,5165,-35.138009,138.479076,SCHL,PS,Primary Schools,DEPT
923,Stradbroke School,73 Koonga Avenue,Rostrevor,5073,-34.893467,138.68405,SCHL,PS,Primary Schools,DEPT
925,Ingle Farm East Primary School,18 Halidon Street,Ingle Farm,5098,-34.833816,138.651885,SCHL,PS,Primary Schools,DEPT
926,Heathfield High School,99 Longwood Road,Heathfield,5153,-35.020536,138.712609,SCHL,HIGH,High/Secondary Schools,DEPT
927,Glenunga International High School,99 L'Estrange Street,Glenunga,5064,-34.949336,138.635192,SCHL,HIGH,High/Secondary Schools,DEPT
928,Grant High School,Hosking Avenue,Mount Gambier,5290,-37.84719,140.796014,SCHL,HIGH,High/Secondary Schools,DEPT
931,Penola High School,43 Cameron Street,Penola,5277,-37.373662,140.843789,SCHL,HIGH,High/Secondary Schools,DEPT
932,Clovelly Park Primary School,1 Renown Place,Clovelly Park,5042,-34.998429,138.565416,SCHL,PS,Primary Schools,DEPT
933,Warradale Primary School,Keynes Avenue,Warradale,5046,-35.004,138.537907,SCHL,PS,Primary Schools,DEPT
934,Fulham Gardens Primary School,Mitton Avenue,Henley Beach,5022,-34.912392,138.503289,SCHL,PS,Primary Schools,DEPT
935,Para Hills School P-7,2 Frances Avenue,Para Hills,5096,-34.812448,138.652114,SCHL,PS,Primary Schools,DEPT
936,Naracoorte South Primary School,Cedar Avenue,Naracoorte,5271,-36.97269,140.746742,SCHL,PS,Primary Schools,DEPT
938,Hincks Avenue Primary School,Schulz Avenue,Whyalla Norrie,5608,-33.018515,137.544825,SCHL,PS,Primary Schools,DEPT
941,Seaton High School,Glenburnie Street,Seaton,5023,-34.886112,138.505556,SCHL,HIGH,High/Secondary Schools,DEPT
943,Elizabeth East Primary School,15 Dolphin Street,Elizabeth East,5112,-34.725069,138.677471,SCHL,PS,Primary Schools,DEPT
947,Elizabeth Downs Primary School,Heard Street,Elizabeth Downs,5113,-34.698589,138.694874,SCHL,PS,Primary Schools,DEPT
948,Elizabeth Park Primary School,15 Turner Road,Elizabeth Park,5113,-34.712939,138.684874,SCHL,PS,Primary Schools,DEPT
949,Elizabeth Vale Primary School,Rollison Road,Elizabeth Vale,5112,-34.745801,138.669262,SCHL,PS,Primary Schools,DEPT
950,Murray Bridge South Primary School,54 Joyce Street,Murray Bridge,5253,-35.132254,139.282374,SCHL,PS,Primary Schools,DEPT
952,Clapham Primary School,Barretts Road,Clapham,5062,-34.993358,138.603502,SCHL,PS,Primary Schools,DEPT
953,Mount Gambier North Primary School,Heath Street,Mount Gambier,5290,-37.81683,140.775534,SCHL,PS,Primary Schools,DEPT
957,Kangaroo Inn Area School,2329 Beachport-Penola Road,Kangaroo Inn,5280,-37.337684,140.244317,SCHL,AREA,Area Schools,DEPT
962,Riverland Special School,50a Burgess Drive,Berri,5343,-34.28165,140.604217,SCHL,SPPS,Primary/Secondary Special Schools,DEPT
964,Modbury High School,62 Pompoota Road,Modbury,5092,-34.836789,138.697008,SCHL,HIGH,High/Secondary Schools,DEPT
965,Underdale High School,19 Garden Terrace,Underdale,5032,-34.918948,138.544174,SCHL,HIGH,High/Secondary Schools,DEPT
967,Vale Park Primary School,40-56 Ascot Avenue,Vale Park,5081,-34.885256,138.626323,SCHL,PS,Primary Schools,DEPT
968,Fisk Street Primary School,Pattinson Close,Whyalla Norrie,5608,-33.016958,137.533218,SCHL,PS,Primary Schools,DEPT
970,Newbery Park Primary School,Bridges Street,Millicent,5280,-37.608624,140.363491,SCHL,PS,Primary Schools,DEPT
971,East Torrens Primary School,12 Robson Road,Hectorville,5073,-34.889769,138.666119,SCHL,PS,Primary Schools,DEPT
972,Hawthorndene Primary School,Suffolk Road,Hawthorndene,5051,-35.020774,138.636088,SCHL,PS,Primary Schools,DEPT
973,Paradise Primary School,100 George Street,Paradise,5075,-34.870802,138.68457,SCHL,PS,Primary Schools,DEPT
975,Pasadena High School,241-277 Daws Road,Pasadena,5042,-34.993333,138.590102,SCHL,HIGH,High/Secondary Schools,DEPT
976,Craigmore High School,2 Jamieson Road,Blakeview,5114,-34.69116,138.701176,SCHL,HIGH,High/Secondary Schools,DEPT
980,Airdale Primary School,Anzac Road,Port Pirie,5540,-33.200564,137.99046,SCHL,PS,Primary Schools,DEPT
981,Carlton School,Rupert Street,Port Augusta,5700,-32.48769,137.776631,SCHL,ABSCH,Aboriginal Schools,DEPT
982,Dernancourt School R-7,29 Parsons Road,Dernancourt,5075,-34.861119,138.673464,SCHL,PS,Primary Schools,DEPT
983,Brahma Lodge Primary School,20 Mortess Street,Brahma Lodge,5109,-34.775528,138.650326,SCHL,PS,Primary Schools,DEPT
984,Seaview Downs Primary School,26-44 Ross Street,Seaview Downs,5049,-35.041379,138.536114,SCHL,PS,Primary Schools,DEPT
987,Mawson Lakes School,Garden Terrace,Mawson Lakes,5095,-34.809191,138.614357,SCHL,PS,Primary Schools,DEPT
990,Augusta Park Primary School,59 Power Crescent,Port Augusta,5700,-32.494983,137.784266,SCHL,PS,Primary Schools,DEPT
993,Marion Primary School,2-22 Malcolm Avenue,Marion,5043,-35.00386,138.555218,SCHL,PS,Primary Schools,DEPT
994,Wandana Primary School,2-12 Cowra Avenue,Gilles Plains,5086,-34.848907,138.661291,SCHL,PS,Primary Schools,DEPT
996,Kidman Park Primary School,1 Dean Avenue,Kidman Park,5025,-34.911672,138.523797,SCHL,PS,Primary Schools,DEPT
997,Adelaide East Education Centre,31 Campbell Road,Paradise,5075,-34.873042,138.672971,SCHL,SPSEC,Secondary Special Schools,DEPT
999,Yalata Anangu School,N/A,Yalata,5690,-31.508309,131.82595,SCHL,ANSCH,Anangu Schools,DEPT
1001,Amata Anangu School,N/A,Amata,872,-26.152169,131.137746,SCHL,ANSCH,Anangu Schools,DEPT
1003,Koonibba Aboriginal School,N/A,Koonibba,5690,-31.902744,133.425975,SCHL,ABSCH,Aboriginal Schools,DEPT
1004,West Beach Primary School,3 Woodhead Street,West Beach,5024,-34.937821,138.508809,SCHL,PS,Primary Schools,DEPT
