id,school_name,school_address,suburb,postcode,sector,school_type,school_lat,school_lon
2206,Ingleburn Public School,Oxford Rd,Ingleburn ,2565,Goverment,Primary School,-34.000332,150.866612
2209,Inverell Public School,Henderson St,Inverell ,2360,Goverment,Primary School,-29.773134999999996,151.12301599999998
2211,Iona Public School,860 Paterson Rd,Woodville,2321,Goverment,Primary School,-32.665063,151.604218
2212,Islington Public School,Hubbard St,Islington ,2296,Goverment,Primary School,-32.911412,151.744091
2213,Ivanhoe Central School,Columbus St,Ivanhoe ,2878,Goverment,Central/Community School,-32.898531,144.30097800000001
2214,Fernleigh Public School,451 Fernleigh Rd,Fernleigh ,2479,Goverment,Primary School,-28.76765,153.498399
2218,Jamberoo Public School,Churchill St,Jamberoo ,2533,Goverment,Primary School,-34.644622,150.77300300000002
2223,Jennings Public School,31 Brushabers Road,Jennings,4383,Goverment,Primary School,-28.927243,151.934357
2225,Jerangle Public School,2892 Jerangle Road,Jerangle,2630,Goverment,Primary School,-35.871132,149.36426799999998
2226,Jerilderie Public School,31 Bolton St,Jerilderie ,2716,Goverment,Primary School,-35.354597999999996,145.72886499999998
2231,Jerrys Plains Public School,Doyle St,Jerrys Plains ,2330,Goverment,Primary School,-32.49723,150.905944
2234,Jesmond Public School,Ralph St,Jesmond ,2299,Goverment,Primary School,-32.903841,151.695427
2235,Jiggi Public School,Jiggi-Nimbin Rd,Jiggi ,2480,Goverment,Primary School,-28.677985999999997,153.181368
2236,Jilliby Public School,Jilliby Rd,Wyong ,2259,Goverment,Primary School,-33.239937,151.380052
2237,Jindabyne Central School,Park Rd,Jindabyne ,2627,Goverment,Central/Community School,-36.416703000000005,148.618901
2239,Jindera Public School,Dight Street,Jindera ,2642,Goverment,Primary School,-35.959036,146.886741
2243,Johns River Public School,Station St,Johns River ,2443,Goverment,Primary School,-31.733013,152.696599
2245,Jugiong Public School,Flyde St,Jugiong ,2727,Goverment,Primary School,-34.820203,148.335447
2246,The Junction Public School,Union St,Merewether ,2291,Goverment,Primary School,-32.939964,151.758644
2247,Junee Public School,116 Lorne St,Junee,2663,Goverment,Primary School,-34.873488,147.584901
2248,Junee North Public School,Queen St,Junee ,2663,Goverment,Primary School,-34.855049,147.585376
2254,Kandos Public School,23-37 Dangar Street,Kandos,2848,Goverment,Primary School,-32.856242,149.97481299999998
2255,Kangaloon Public School,Robertson St,Kangaloon ,2576,Goverment,Primary School,-34.552607,150.52955500000002
2256,Kangaroo Valley Public School,Moss Vale-Nowra Rd,Kangaroo Valley ,2577,Goverment,Primary School,-34.73652,150.531996
2259,Kanwal Public School,Craigie Ave,Kanwal ,2259,Goverment,Primary School,-33.262456,151.48488400000002
2260,Karangi Public School,Coffs Harbour-Coramba Rd,Karangi ,2450,Goverment,Primary School,-30.252411,153.047767
2263,Karuah Public School,18 Bundabah St,Karuah ,2324,Goverment,Primary School,-32.654344,151.96659499999998
2267,Kearsley Public School,130 Caledonia Street,Kearsley,2325,Goverment,Primary School,-32.857248999999996,151.395921
2270,Kegworth Public School,60 Tebbutt St,Leichhardt ,2040,Goverment,Primary School,-33.886514,151.14693
2271,Keiraville Public School,Gipps Rd,Keiraville ,2500,Goverment,Primary School,-34.414114,150.87336399999998
2273,Kellys Plains Public School,45-47 Kelly's Plains School Rd,Armidale,2350,Goverment,Primary School,-30.571911,151.636504
2274,Kellyville Public School,35A Windsor Road,Kellyville,2155,Goverment,Primary School,-33.711052,150.957887
2275,Kelso Public School,19 Gilmour Street,Kelso ,2795,Goverment,Primary School,-33.416969,149.605156
2278,Kempsey East Public School,Innes St,Kempsey ,2440,Goverment,Primary School,-31.083703000000003,152.84686100000002
2279,Kempsey West Public School,Marsh St,West Kempsey,2440,Goverment,Primary School,-31.078377000000003,152.8301
2280,Kendall Public School,Logans Crossing Rd,Kendall ,2439,Goverment,Primary School,-31.627391999999997,152.702756
2283,Kensington Public School,77-79 Doncaster Avenue,Kensington,2033,Goverment,Primary School,-33.909603999999995,151.224965
2284,Kenthurst Public School,111 Kenthurst Road,Kenthurst,2156,Goverment,Primary School,-33.665603000000004,151.004575
2285,Kentlyn Public School,Georges River Rd,Campbelltown ,2560,Goverment,Primary School,-34.073132,150.858576
2286,Kentucky Public School,Noalimba Ave,Kentucky ,2354,Goverment,Primary School,-30.759618,151.449162
2293,Kiama Public School,67 Bong Bong Street,Kiama,2533,Goverment,Primary School,-34.669659,150.85056699999998
2303,Kinchela Public School,5 Right Bank Rd,Kinchela ,2440,Goverment,Primary School,-30.991064,152.995063
2304,Kincumber Public School,Avoca Drive,Kincumber ,2251,Goverment,Primary School,-33.468184,151.39435500000002
2307,Kingsgrove Public School,Kingsgrove Rd,Kingsgrove ,2208,Goverment,Primary School,-33.947821999999995,151.10156
2308,Bexley North Public School,116 Kingsland Rd,Bexley ,2207,Goverment,Primary School,-33.940838,151.120374
2310,Kingstown Public School,Bundarra-Bendemeer Rd,Kingstown ,2358,Goverment,Primary School,-30.506681,151.11640500000001
2312,Kingswood Public School,Second Ave,Kingswood ,2747,Goverment,Primary School,-33.765884,150.72650900000002
2314,Kirkton Public School,797 Standen Drive,Belford,2335,Goverment,Primary School,-32.609773,151.290092
2315,Kitchener Public School,38 Richmond Street,Kitchener,2325,Goverment,Primary School,-32.87782,151.369977
2319,Kogarah Public School,Gladstone St,Kogarah ,2217,Goverment,Primary School,-33.962028000000004,151.136618
2326,Koorawatha Public School,Crowther Street,Koorawatha,2807,Goverment,Primary School,-34.034936,148.559705
2327,Kootingal Public School,Denman Avenue,Kootingal,2352,Goverment,Primary School,-31.053487,151.053682
2330,Kororo Public School,3 Korora School Road,Korora,2450,Goverment,Primary School,-30.254553,153.131921
2333,Krambach Public School,3838 Bucketts Way,Krambach ,2429,Goverment,Primary School,-32.046146,152.272293
2334,Kulnura Public School,9 Williams Rd,Kulnura ,2250,Goverment,Primary School,-33.232582,151.216011
2340,Kurmond Public School,494 Bells Line of Road,Kurmond ,2757,Goverment,Primary School,-33.549715,150.692309
2341,Kurnell Public School,Dampier & Torres Sts,Kurnell ,2231,Goverment,Primary School,-34.010156,151.20377299999998
2342,Kurrajong Public School,1111 Grose Vale Rd,Kurrajong ,2758,Goverment,Primary School,-33.555196,150.662653
2343,Kurrajong East Public School,891 East Kurrajong Road,East Kurrajong,2758,Goverment,Primary School,-33.511171999999995,150.77726
2344,Kurrajong North Public School,Bells Line of Road,Kurrajong Hills ,2758,Goverment,Primary School,-33.541815,150.639446
2349,Kyogle Public School,192 Summerland Way,Kyogle ,2474,Goverment,Primary School,-28.625165000000003,153.003916
2353,Ladysmith Public School,Tywong St,Ladysmith ,2652,Goverment,Primary School,-35.208549,147.51096299999998
2354,Laggan Public School,Laggan Rd,Laggan ,2583,Goverment,Primary School,-34.406246,149.52772099999999
2356,Laguna Public School,3738 The Great North Road,Laguna,2325,Goverment,Primary School,-32.992121000000004,151.130526
2357,Lake Albert Public School,Main St,Lake Albert ,2650,Goverment,Primary School,-35.173563,147.37923999999998
2359,Lake Cargelligo Central School,65 Canada Street,Lake Cargelligo,2672,Goverment,Central/Community School,-33.294836,146.373966
2360,Lakemba Public School,Alice St,Lakemba ,2195,Goverment,Primary School,-33.923615000000005,151.070046
2362,Lake Munmorah Public School,Carters Rd,Lake Munmorah,2259,Goverment,Primary School,-33.1882,151.575559
2363,Lake Wyangan Public School,Boorga Rd,Lake Wyangan ,2680,Goverment,Primary School,-34.248183000000004,146.034238
2366,Lambton Public School,18-30 Croudace St,Lambton,2299,Goverment,Primary School,-32.911705,151.704134
2368,Lane Cove Public School,Austin St & Longueville Rd,Lane Cove ,2066,Goverment,Primary School,-33.816514,151.169134
2370,Lansdowne Public School,Cundle Rd & Macquarie St,Lansdowne,2430,Goverment,Primary School,-31.783944,152.532056
2372,Upper Lansdowne Public School,1399 Upper Lansdowne Rd,Upper Lansdowne ,2430,Goverment,Primary School,-31.705206,152.467389
2373,La Perouse Public School,Yarra Rd,La Perouse ,2036,Goverment,Primary School,-33.978352,151.235423
2374,Largs Public School,1-5 Hunter St,Largs ,2320,Goverment,Primary School,-32.700491,151.60564
2375,Larnook Public School,1282 Cawongla Road,Larnook,2480,Goverment,Primary School,-28.648612,153.11476499999998
2377,Laurieton Public School,Bold St,Laurieton ,2443,Goverment,Primary School,-31.651768,152.79749099999998
2378,Lavington Public School,497 Hague St,Lavington ,2641,Goverment,Primary School,-36.037411,146.92826499999998
2379,Lawrence Public School,High St,Lawrence ,2460,Goverment,Primary School,-29.491625,153.100368
2381,Lawson Public School,Adelaide Street,Lawson,2783,Goverment,Primary School,-33.721216999999996,150.42824299999998
2386,Leeton Public School,Mallee St,Leeton,2705,Goverment,Primary School,-34.546126,146.407232
2391,Leura Public School,Cnr Mount Hay Rd & Willow Park Ave,Leura,2780,Goverment,Primary School,-33.711151,150.336733
2394,Lidcombe Public School,Mills Street,Lidcombe ,2141,Goverment,Primary School,-33.861019,151.046926
2395,Lightning Ridge Central School,Kaolin Street,Lightning Ridge,2834,Goverment,Central/Community School,-29.425210999999997,147.978614
2403,Lindfield Public School,Pacific Hwy,Lindfield ,2070,Goverment,Primary School,-33.78075,151.168917
2404,Lindfield East Public School,Tryon Rd,East Lindfield,2070,Goverment,Primary School,-33.767478999999994,151.18429
2407,Lisarow Public School,17 MacDonalds Road,Lisarow,2250,Goverment,Primary School,-33.381283,151.376296
2409,Lismore South Public School,Phyllis St & Wilson St,South Lismore,2480,Goverment,Primary School,-28.809502000000002,153.262056
2410,Lithgow Public School,163 Mort St,Lithgow ,2790,Goverment,Primary School,-33.482092,150.160227
2413,Llandilo Public School,Seventh Ave,Llandilo,2760,Goverment,Primary School,-33.707237,150.75178300000002
2417,Lochinvar Public School,New England Hwy,Lochinvar ,2321,Goverment,Primary School,-32.700305,151.451988
2418,Lockhart Central School,Halliday St,Lockhart ,2656,Goverment,Central/Community School,-35.222753000000004,146.714747
2421,Londonderry Public School,Londonderry Rd,Londonderry ,2753,Goverment,Primary School,-33.647453999999996,150.736905
2423,Long Flat Public School,5077 Oxley Highway,Long Flat,2446,Goverment,Primary School,-31.437822999999998,152.48612
2428,Lowanna Public School,Coramba Rd,Lowanna ,2450,Goverment,Primary School,-30.20722,152.899923
2429,Lowesdale Public School,Riverina Hwy,Lowesdale ,2646,Goverment,Primary School,-35.856229,146.368662
2431,Luddenham Public School,24 Jamison Street,Luddenham,2745,Goverment,Primary School,-33.881331,150.691523
2432,Lue Public School,Swanston St,Lue,2850,Goverment,Primary School,-32.656339,149.844616
2436,Lyndhurst Public School,Marsden St,Lyndhurst ,2797,Goverment,Primary School,-33.673266,149.04491399999998
2439,Macdonald Valley Public School,1331 St Albans Road,Central Macdonald,2775,Goverment,Primary School,-33.321271,150.971993
2444,Macksville Public School,35a Wallace St,Macksville ,2447,Goverment,Primary School,-30.707763,152.917145
2448,Maimuru Public School,Jack Masling Dr,Maimuru ,2594,Goverment,Primary School,-34.243066,148.214319
2451,Maitland East Public School,William St,East Maitland,2323,Goverment,Primary School,-32.748991,151.58525600000002
2454,Malabar Public School,231-239 Franklin Street,Malabar,2036,Goverment,Primary School,-33.962214,151.248559
2460,Mandurama Public School,Loquat St,Mandurama ,2792,Goverment,Primary School,-33.65148,149.069495
2464,Manifold Public School,Lismore-Kyogle Rd,Bentley ,2480,Goverment,Primary School,-28.749066,153.077066
2465,Manildra Public School,2100 Packham Drive,Manildra,2865,Goverment,Primary School,-33.184214000000004,148.700122
2469,Manly West Public School,Griffith St,Balgowlah ,2093,Goverment,Primary School,-33.791875,151.268753
2472,Maraylya Public School,Neich Rd,Maraylya ,2765,Goverment,Primary School,-33.592681,150.91626399999998
2476,Pelican Flat Public School,Karog St,Pelican,2281,Goverment,Primary School,-33.074333,151.648248
2480,Maroota Public School,4540 Old Northern Road,Maroota,2756,Goverment,Primary School,-33.455283,150.99365
2482,Maroubra Bay Public School,Duncan St,Maroubra ,2035,Goverment,Primary School,-33.944236,151.253017
2485,Marrar Public School,Centenary Drive,Marrar ,2652,Goverment,Primary School,-34.828340999999995,147.355155
2489,Marsden Park Public School,363 Garfield Road West,Marsden Park,2765,Goverment,Primary School,-33.696425,150.833642
2492,Martindale Public School,670 Martindale Rd,Martindale,2328,Goverment,Primary School,-32.458834,150.66572299999999
2493,Martins Creek Public School,Cook St,Martins Creek ,2420,Goverment,Primary School,-32.565996000000005,151.623453
2494,Martins Gully Public School,Bona Vista Rd,Armidale ,2350,Goverment,Primary School,-30.523938,151.637256
2496,Marulan Public School,63 George St,Marulan ,2579,Goverment,Primary School,-34.713399,150.006603
2499,Mascot Public School,King St,Mascot ,2020,Goverment,Primary School,-33.928577000000004,151.192485
2500,Mathoura Public School,18-20 Frome Street,Mathoura,2710,Goverment,Primary School,-35.816078999999995,144.902097
2501,Matong Public School,5649 Canola Way,Matong,2652,Goverment,Primary School,-34.770061,146.927303
2502,Matraville Public School,310 Bunnerong Rd,Matraville ,2036,Goverment,Primary School,-33.955064,151.22911100000002
2506,Mayfield East Public School,32 Crebert Street,Mayfield East ,2304,Goverment,Primary School,-32.89536,151.748666
2507,Mayfield West Public School,Gregson Ave,Mayfield ,2304,Goverment,Primary School,-32.888697,151.73011599999998
2508,Mayrung Public School,Mayrung Rd,Deniliquin ,2710,Goverment,Primary School,-35.464317,145.30879
2509,Meadow Flat Public School,2630 Great Western Highway,Meadow Flat,2795,Goverment,Primary School,-33.433726,149.920456
2510,The Meadows Public School,Fuller St,Seven Hills ,2147,Goverment,Primary School,-33.781365,150.942567
2511,Medlow Public School,Taylors Arm Rd,Medlow ,2447,Goverment,Primary School,-30.779087,152.69016000000002
2512,Medowie Public School,Ferodale Rd,Medowie,2318,Goverment,Primary School,-32.738245,151.85406
2515,Megalong Public School,Megalong Valley,Megalong ,2785,Goverment,Primary School,-33.715301000000004,150.232582
2520,Menai Public School,4R Hall Drive,Menai ,2234,Goverment,Primary School,-34.01213,151.00658700000002
2522,Mendooran Central School,Brambil Street,Mendooran,2842,Goverment,Central/Community School,-31.818731,149.122445
2523,Menindee Central School,1 Bear St,Menindee,2879,Goverment,Central/Community School,-32.393368,142.41329
2525,Merewether Public School,6 Henry Street,Merewether,2291,Goverment,Primary School,-32.937546999999995,151.742152
2526,Merimbula Public School,47-55 Main Street,Merimbula,2548,Goverment,Primary School,-36.886525,149.916952
2528,Merriwa Central School,Bow Street,Merriwa,2329,Goverment,Central/Community School,-32.145113,150.352867
2531,Merrylands Public School,Fowler Rd,Merrylands ,2160,Goverment,Primary School,-33.840516,150.976047
2532,Bonnells Bay Public School,Morisset Park Rd,Bonnells Bay ,2264,Goverment,Primary School,-33.114489,151.516783
2540,Michelago Public School,20 Ryrie Street,Michelago,2620,Goverment,Primary School,-35.705975,149.16171599999998
2542,Middle Dural Public School,Old Northern Rd,Middle Dural ,2158,Goverment,Primary School,-33.64496,151.023178
2543,Middle Harbour Public School,8 Hale Rd,Mosman ,2088,Goverment,Primary School,-33.82282,151.2327
2550,Milbrodale Public School,2615 Putty Road,Milbrodale,2330,Goverment,Primary School,-32.696789,151.005819
2554,Millers Forest Public School,127 Martins Wharf Road,Millers Forest,2324,Goverment,Primary School,-32.752067,151.703724
2555,Millfield Public School,Wollombi Rd,Millfield ,2325,Goverment,Primary School,-32.889837,151.250774
2558,Millthorpe Public School,Park St,Millthorpe ,2798,Goverment,Primary School,-33.445146,149.185939
2560,Milperra Public School,Pozieres Ave,Milperra ,2214,Goverment,Primary School,-33.942077000000005,150.979779
2565,Milton Public School,Thomas St,Milton ,2538,Goverment,Primary School,-35.314149,150.435816
2571,Minmi Public School,Woodford St,Minmi ,2287,Goverment,Primary School,-32.876125,151.617471
2572,Minto Public School,Pembroke & Redfern Rds,Minto ,2566,Goverment,Primary School,-34.029979,150.847266
2574,Miranda Public School,3 Sylva Avenue,Miranda,2228,Goverment,Primary School,-34.034645000000005,151.097405
2580,Mitchells Island Public School,1222 Manning Point Rd,Mitchells Island,2430,Goverment,Primary School,-31.896762,152.614054
2581,Mittagong Public School,21 Pioneer St,Mittagong ,2575,Goverment,Primary School,-34.448044,150.44438
2584,Moama Public School,Simms St,Moama ,2731,Goverment,Primary School,-36.115314,144.762821
2585,Modanville Public School,Dunoon Rd,Lismore ,2480,Goverment,Primary School,-28.730203999999997,153.297192
2586,Mogo Public School,Princes Hwy,Mogo ,2536,Goverment,Primary School,-35.786091,150.140569
2590,Molong Central School,Phillip St,Molong ,2866,Goverment,Central/Community School,-33.098011,148.86389
2593,Mona Vale Public School,Waratah St,Mona Vale ,2103,Goverment,Primary School,-33.676998,151.30040400000001
2599,Monteagle Public School,Murringo St,Monteagle ,2594,Goverment,Primary School,-34.192994,148.34725
2608,Moonbi Public School,New England Hwy,Moonbi ,2353,Goverment,Primary School,-31.019752,151.073573
2616,Moorland Public School,15 Church Street,Moorland,2443,Goverment,Primary School,-31.769631,152.651174
2618,Moree Public School,Albert St,Moree ,2400,Goverment,Primary School,-29.466194,149.837564
2621,Morisset Public School,6 Terrigal Street,Morisset,2264,Goverment,Primary School,-33.103543,151.489583
2623,Morpeth Public School,High St,Morpeth ,2321,Goverment,Primary School,-32.725663,151.632128
2624,Mortdale Public School,Colebourne Ave,Mortdale ,2223,Goverment,Primary School,-33.972901,151.080995
2625,Mortlake Public School,Brays Rd,Concord,2137,Goverment,Primary School,-33.849829,151.10386100000002
2628,Moruya Public School,22 Evans St,Moruya ,2537,Goverment,Primary School,-35.912616,150.07645300000001
2631,Moss Vale Public School,Browley St,Moss Vale ,2577,Goverment,Primary School,-34.550639000000004,150.366434
2632,Moulamein Public School,Brougham St,Moulamein ,2733,Goverment,Primary School,-35.08927,144.032816
2637,Mount George Public School,Nowendoc Rd,Mount George ,2424,Goverment,Primary School,-31.880982,152.179633
2640,Mount Hunter Public School,165 Burragorang Rd,Camden ,2570,Goverment,Primary School,-34.07177,150.63643000000002
2641,Mount Kanwary Public School,753 Hinton Rd,Osterley,2324,Goverment,Primary School,-32.724187,151.69914599999998
2642,Mount Keira Public School,255 Mount Keira Rd,Mount Keira ,2500,Goverment,Primary School,-34.411383,150.856224
2643,Mount Kembla Public School,Cordeaux Rd,Mount Kembla ,2526,Goverment,Primary School,-34.432399,150.817114
2647,Mount Pleasant Public School,Goorangoola Rd,Singleton,2330,Goverment,Primary School,-32.408483000000004,151.188781
2648,Mount Pritchard Public School,Meadows Rd,Mount Pritchard ,2170,Goverment,Primary School,-33.899845,150.90000700000002
2652,Mount Victoria Public School,Great Western Hwy,Mount Victoria ,2786,Goverment,Primary School,-33.591334,150.253883
2656,Mudgee Public School,Perry St,Mudgee ,2850,Goverment,Primary School,-32.59594,149.58396399999998
2658,Mulbring Public School,Water St,Mulbring ,2323,Goverment,Primary School,-32.901303999999996,151.47856299999998
2659,Mulgoa Public School,Mulgoa Rd,Mulgoa ,2750,Goverment,Primary School,-33.836504999999995,150.650344
2660,Mullaley Public School,Nombi St,Mullaley ,2379,Goverment,Primary School,-31.098657,149.906668
2662,Mullengandra Public School,Hume Hwy,Mullengandra ,2644,Goverment,Primary School,-35.900061,147.164683
2664,Mullion Creek Public School,45 Long Point Rd,Mullion Creek,2800,Goverment,Primary School,-33.139031,149.120501
2665,Mullumbimby Public School,Morrison Ave,Mullumbimby ,2482,Goverment,Primary School,-28.552011,153.50593700000002
2667,Mulwala Public School,65 Melbourne Street,Mulwala,2647,Goverment,Primary School,-35.987094,146.006624
2668,Clergate Public School,Clergate Lane,Clergate ,2800,Goverment,Primary School,-33.192057,149.112293
2669,Mumbil Public School,Apsley Cres,Mumbil ,2820,Goverment,Primary School,-32.722371,149.052673
2671,Mummulgum Public School,Bruxner Hwy,Mummulgum,2469,Goverment,Primary School,-28.848015000000004,152.801645
2675,Mungindi Central School,Wirrah Street,Mungindi,2406,Goverment,Central/Community School,-28.9802,148.99085
2681,Murringo Public School,91 Murringo Gap Road,Murringo,2586,Goverment,Primary School,-34.297202,148.515471
2685,Murrumburrah Public School,Albury Street,Murrumburrah,2587,Goverment,Primary School,-34.550826,148.35986200000002
2686,Murrurundi Public School,135 Mayne Street,Murrurundi,2338,Goverment,Primary School,-31.762783000000002,150.832187
2687,Murwillumbah Public School,Prince St,Murwillumbah ,2484,Goverment,Primary School,-28.329886,153.39113899999998
2688,Muswellbrook Public School,Roger St,Muswellbrook ,2333,Goverment,Primary School,-32.25843,150.896369
2695,Nabiac Public School,Clarkson Street,Nabiac,2312,Goverment,Primary School,-32.097544,152.381902
2696,Nambucca Heads Public School,Ridge St,Nambucca Heads ,2448,Goverment,Primary School,-30.641695000000002,153.006338
2698,Nana Glen Public School,Coffs Harbour-Grafton Rd,Nana Glen ,2450,Goverment,Primary School,-30.135619000000002,153.006206
2699,Nangus Public School,Gundagai-Junee Rd,Nangus ,2722,Goverment,Primary School,-35.053902,147.909106
2701,Naradhan Public School,Kooba St,Naradhan ,2669,Goverment,Primary School,-33.615639,146.327405
2703,Narara Public School,Newling St,Lisarow ,2250,Goverment,Primary School,-33.387915,151.362616
2704,Narellan Public School,Camden Valley Way,Narellan,2567,Goverment,Primary School,-34.042764,150.733769
2706,Narrabeen Lakes Public School,1299 Pittwater Rd,Narrabeen ,2101,Goverment,Primary School,-33.720323,151.29741299999998
2708,Narrabri Public School,Barwan St,Narrabri ,2390,Goverment,Primary School,-30.324942,149.785252
2709,Narrabri West Public School,6 Cooma Rd,Narrabri ,2390,Goverment,Primary School,-30.344469,149.763906
2710,Narrandera Public School,Adam St,Narrandera ,2700,Goverment,Primary School,-34.744465999999996,146.547854
2713,Narromine Public School,Meryula St,Narromine ,2821,Goverment,Primary School,-32.229903,148.244421
2714,Nashdale Public School,Cargo Rd,Nashdale ,2800,Goverment,Primary School,-33.293794,149.013466
2723,Tomaree Public School,Salamander Way,Salamander Bay,2317,Goverment,Primary School,-32.737699,152.113091
2725,Nemingha Public School,145 Nundle Rd,Nemingha ,2340,Goverment,Primary School,-31.126524,151.004156
2730,Neutral Bay Public School,Ben Boyd Rd,Neutral Bay ,2089,Goverment,Primary School,-33.832609999999995,151.219605
2732,Neville Public School,Crouch St,Neville ,2799,Goverment,Primary School,-33.708658,149.21678400000002
2736,Newcastle East Public School,Tyrrell St,Newcastle ,2300,Goverment,Primary School,-32.930285,151.776915
2738,New Lambton Public School,Regent St,New Lambton ,2305,Goverment,Primary School,-32.922604,151.712784
2740,Newport Public School,Stuart St,Newport ,2106,Goverment,Primary School,-33.660561,151.312237
2741,Newrybar Public School,Pacific Hwy,Newrybar ,2479,Goverment,Primary School,-28.717114000000002,153.53305500000002
2744,Newtown North Public School,Carillon Ave,Newtown ,2042,Goverment,Primary School,-33.891821,151.18539199999998
2748,Niangala Public School,Foster Street,Niangala ,2354,Goverment,Primary School,-31.298040999999998,151.408619
2749,Nicholson Street Public School,Nicholson St,Balmain East ,2041,Goverment,Primary School,-33.855744,151.193188
2751,Nimbin Central School,23a Thorburn St,Nimbin ,2480,Goverment,Central/Community School,-28.595871000000002,153.220891
2752,Nimmitabel Public School,Wolfe Street,Nimmitabel,2631,Goverment,Primary School,-36.510937,149.289599
2758,Narooma Public School,7 Montague St,Narooma ,2546,Goverment,Primary School,-36.218595,150.137335
2759,Nords Wharf Public School,33 Marine Pde,Nords Wharf ,2281,Goverment,Primary School,-33.135816999999996,151.605087
2760,Normanhurst Public School,Normanhurst Rd,Normanhurst ,2076,Goverment,Primary School,-33.723332,151.098026
2761,Northbridge Public School,Sailors Bay Rd,Northbridge ,2063,Goverment,Primary School,-33.813034,151.218597
2763,Northmead Public School,Moxhams Rd,Northmead ,2152,Goverment,Primary School,-33.786511,150.990753
2764,North Rocks Public School,359 North Rocks Rd,North Rocks,2151,Goverment,Primary School,-33.768425,151.025148
2765,North Star Public School,Edward St,North Star ,2408,Goverment,Primary School,-28.926653,150.392891
2766,North Sydney Public School,Bay Rd,Waverton ,2060,Goverment,Primary School,-33.834819,151.203685
2768,Nowendoc Public School,6090 Brackendale Road,Nowendoc,2354,Goverment,Primary School,-31.48295,151.71536
2769,Nowra Public School,74 Plunkett Street,Nowra,2541,Goverment,Primary School,-34.879407,150.60052
2771,Nulkaba Public School,5 O'Connors Road,Nulkaba,2325,Goverment,Primary School,-32.810691,151.34781
2781,Nundle Public School,93-97 Jenkins Street,Nundle ,2340,Goverment,Primary School,-31.459684000000003,151.127429
2784,Nymboida Public School,Armidale Rd,Nymboida ,2460,Goverment,Primary School,-29.947482,152.727964
2785,Nyngan Public School,60 Cathundril St,Nyngan,2825,Goverment,Primary School,-31.568398,147.19525900000002
2789,Oakdale Public School,Burragorang Rd,Oakdale ,2570,Goverment,Primary School,-34.078907,150.508197
2791,Oaklands Central School,Coreen St,Oaklands,2646,Goverment,Central/Community School,-35.552669,146.171768
2793,The Oaks Public School,Burragorang St,The Oaks ,2570,Goverment,Primary School,-34.078385,150.571724
2794,Oakville Public School,46 Ogden Rd,Oakville,2765,Goverment,Primary School,-33.620452,150.87053999999998
2796,Oatley Public School,51-63 Letitia Street,Oatley,2223,Goverment,Primary School,-33.983740999999995,151.080332
2797,Oberon Public School,15 Dart St,Oberon,2787,Goverment,Primary School,-33.703254,149.864517
2798,O'Connell Public School,15 Black's Mill Lane,O'Connell ,2795,Goverment,Primary School,-33.524513,149.720076
2799,Old Bar Public School,David St,Old Bar ,2430,Goverment,Primary School,-31.972339,152.588536
2800,Old Bonalbo Public School,Duck Creek Rd,Old Bonalbo ,2470,Goverment,Primary School,-28.654621999999996,152.597413
2801,Old Guildford Public School,Woodville Rd,Guildford ,2161,Goverment,Primary School,-33.867484000000005,150.98650800000001
2811,Orange East Public School,45 Spring St,Orange ,2800,Goverment,Primary School,-33.282069,149.113698
2812,Orange Grove Public School,Perry St,Leichhardt ,2040,Goverment,Primary School,-33.872278,151.158678
2814,Orara Upper Public School,770 Upper Orara Road,Upper Orara,2450,Goverment,Primary School,-30.289005,153.01324
2815,Orchard Hills Public School,79-101 Kingswood Rd,Orchard Hills ,2748,Goverment,Primary School,-33.783029,150.721365
2818,Otford Public School,Station Rd,Otford ,2508,Goverment,Primary School,-34.212198,151.001507
2820,Ourimbah Public School,121 Pacific Hwy,Ourimbah ,2258,Goverment,Primary School,-33.354915999999996,151.368168
2823,Oxley Island Public School,74 Oxley Island Road,Oxley Island,2430,Goverment,Primary School,-31.912342,152.568571
2826,Padstow Park Public School,Segers Ave,Padstow,2211,Goverment,Primary School,-33.954955,151.03088200000002
2827,Pallamallawa Public School,Centre Street,Pallamallawa,2399,Goverment,Primary School,-29.473894,150.14146399999998
2829,Palmers Island Public School,Maclean-Yamba Rd,Palmers Island,2463,Goverment,Primary School,-29.419566999999997,153.28822
2831,Pambula Public School,25 Oregon St,Pambula ,2549,Goverment,Primary School,-36.925482,149.87181299999997
2835,Parkes Public School,77-85 Currajong St,Parkes ,2870,Goverment,Primary School,-33.132290000000005,148.176314
2838,Parklea Public School,Glenwood Park Drive,Glenwood,2768,Goverment,Primary School,-33.725885,150.93476
2840,Parramatta Public School,177 Macquarie Street,Parramatta,2150,Goverment,Primary School,-33.815709999999996,151.007732
2841,Wooli Public School,Main St,Wooli ,2462,Goverment,Primary School,-29.870922999999998,153.265781
2842,Parramatta North Public School,Albert St,North Parramatta,2151,Goverment,Primary School,-33.803951,151.004694
2843,Parramatta West Public School,Auburn & Young Sts,Parramatta ,2150,Goverment,Primary School,-33.824472,150.99096799999998
2844,Paterson Public School,Webbers Creek Rd,Paterson ,2421,Goverment,Primary School,-32.602294,151.61231899999999
2846,Paxton Public School,20 Anderson Ave,Paxton ,2325,Goverment,Primary School,-32.900993,151.284621
2848,Peak Hill Central School,Caswell St,Peak Hill ,2869,Goverment,Central/Community School,-32.728854999999996,148.192111
2849,Peakhurst Public School,Bonds Rd,Peakhurst,2210,Goverment,Primary School,-33.955402,151.062306
